keyphrase;score
klassikaraadiokuulajad;0.8583
Muusikauudised;0.848
Klassikaraadio;0.8477
Helsinki-music-idele;0.8426
klassikaraadiole;0.842
muusikauudised;0.8405
Muusikauudiseid;0.8395
klassikaraadio;0.8359
saatejuht;0.8349
raadioülekannetest;0.8342
klassikaraadios;0.8338
Baltimaade;0.8336
Baltimaades;0.8335
Kuulame;0.8334
Baltimaad;0.8332
kontserdikohtadest;0.8326
Baltikumi;0.8312
Kuulajani;0.831
kontserdist;0.8308
muusikasündmustest;0.8306
kuulajad;0.8295
kuulajale;0.8293
kontserdimaja;0.8283
kontserdihooaega;0.8283
lõppkontserdil;0.8279
kontserdikeskseks;0.8274
kontsert;0.8272
kuulamast;0.827
rahvusorkester;0.8269
Eestiga;0.8266
kontserdisaalidest;0.8266
kontserdisaalile;0.8264
klassikaraadiosse;0.8263
raadio;0.8262
kontserdi;0.8262
uudised;0.8256
kontserdipaikadest;0.8256
kuulasid;0.8244
kontserdihooaja;0.8244
rahvusmeeskoor;0.8237
kontserdielu;0.8237
kontserdimajas;0.8235
Kontserdiüllatus;0.8234
kontsertide;0.8234
muusikasõbrad;0.8231
Läänemeretemaatikaga;0.823
muusikaajakiri;0.8228
kontsertturnee;0.822
järelkuulata;0.8219
kuulda;0.8218
saatejuhi;0.8214
Praegu;0.8213
Raadio;0.821
Muusikamaailmas;0.8209
kuulnud;0.8208
avakontserdilt;0.8207
kuuleksid;0.8205
Meie;0.8204
kontserdipaiga;0.8202
ooperifestivalipaiga;0.8201
Läänemere;0.8199
Aitäh;0.8197
rahvusooperis;0.8197
Maailmaorkestrid;0.8196
Avakontserdil;0.8189
Muusikahoones;0.8185
kuulsin;0.8183
Nende;0.818
heliloojad;0.8177
klassikuplaat;0.8176
kõlaksid;0.8175
Esimesel;0.8174
linnaorkestrit;0.8174
Kõigile;0.8171
kõlapilti;0.8171
Kuuda;0.817
orkestrimuusikanäitajaid;0.8167
Lätava;0.8165
Leedu;0.8164
tavakuulaja;0.8163
rohkemat;0.8162
heliplaadi;0.816
Lisaks;0.8157
viimase;0.8157
Kõik;0.8157
Rootsis;0.8155
aastast;0.8152
Läinud;0.8151
Kuidas;0.8151
koduleheküljelt;0.8148
Saaremaa;0.8144
endiselt;0.8144
Uus;0.8143
Euroopas;0.8142
muusikutest;0.8141
muusikaelule;0.8139
muusikakollektiiviga;0.8137
kontsertmeister;0.8134
Leedut;0.8133
paremini;0.8122
sümfooniaorkestri;0.8121
muusikapreemia;0.8121
Lõpetuseks;0.8121
otse;0.8121
toimunud;0.812
Põhjamaade;0.8118
akustilised;0.8117
kuulu;0.8116
maailmas;0.8113
Tõnu;0.8112
suurepärasest;0.8111
esinejaga;0.8109
tegelikult;0.8108
kuuendat;0.8108
põhjanaabritelt;0.8107
siisTubina;0.8107
Viimastena;0.8107
täpsemalt;0.8104
Tallinnas;0.8102
täielikult;0.81
kaasa;0.8097
Ühesõnaga;0.8096
öelda;0.8095
peatoimetaja;0.8094
kultuurikeskuse;0.8091
Tänavu;0.8091
kõnelejad;0.809
püsti;0.8088
kuulutatud;0.8086
sõnum;0.8085
Estonia;0.8081
seinadest;0.8079
Ameerika;0.8077
Pärnuga;0.8076
tütarlastekoor;0.8074
juhatusel;0.8074
Filharmoonikute;0.8073
ajastule;0.8068
kolleegidele;0.8067
laulavad;0.8067
segakoor;0.8063
balti;0.8063
noorteorkester;0.8063
aastapäevale;0.8062
Sibeliuse;0.8061
käisin;0.806
Putšiini;0.8059
ajakirjanikega;0.8058
Aikalt;0.8057
Tulevi;0.8056
Moziiki;0.8052
kuningapaari;0.8049
Soomes;0.8049
Auhindadest;0.8044
Siit;0.8043
põhikoosseisus;0.8041
telestuudiot;0.8038
mängib;0.8036
rahvalaulu;0.8035
Stockholmis;0.8034
hooajaplaanist;0.8033
nüüdismuusika;0.8033
Plaadil;0.8031
septembril;0.8031
akustikast;0.8029
valmis;0.8028
kuldlõikemomente;0.8024
saates;0.8022
Kaastööd;0.8021
Õnneks;0.8021
soomlastele;0.8021
korraldajad;0.8018
Jüri;0.8018
Sülgaja;0.8017
Kohapeal;0.8012
uudisteost;0.8011
kümneliikmeline;0.801
kategoorias;0.8004
Reinvere;0.8001
tüürijad;0.7999
salvestused;0.7998
Areeniga;0.7997
Berliini;0.7997
Jukka-Pekka;0.7996
Akadeemia;0.7994
Sanomat;0.7994
Milliseid;0.7994
traditsioonilistest;0.7992
ajajärk;0.7991
meistriklass;0.7988
Pärt;0.7971
Heili;0.7969
Kreekas;0.796
kodupublik;0.7958
Käesolev;0.7957
oreliomanikuks;0.7952
seitsmekümnendatel;0.7939
Jourdioonise;0.791
renoveerimiskuuri;0.7909
Annika;0.7887
