keyphrase;score
Päevakaja;0.8452
kooliturvalisuse;0.8339
Praegu;0.8324
koolitulistamised;0.8317
tänasest;0.8308
koolitulistamisi;0.8302
Tänased;0.8299
lõpuks;0.8273
Sellele;0.8272
Nüüd;0.8265
Tänane;0.8258
Neljapäeval;0.8255
Soomes;0.8251
koolitulistamist;0.8249
Eestisse;0.8242
viimane;0.824
Päeva;0.8231
täna;0.8226
sündmustest;0.8224
veerandfinaalseeria;0.8213
toimuvatel;0.821
Kuressaares;0.8205
koolile;0.8204
toimuva;0.8202
Tugiisikute;0.8199
koolides;0.8199
Koolitöös;0.8198
viimasel;0.8198
Aitäh;0.8196
kuueteist-;0.8188
Kuigi;0.8188
kahjuks;0.8187
ähvarduskirju;0.8184
Õunmaa;0.8184
lõpp;0.8184
lahenda;0.8183
maailmast;0.8183
Euroopas;0.8181
teemal;0.818
öelda;0.8179
Täname;0.8174
Tõnu;0.8174
olukord;0.8173
Sellel;0.817
Ähvardusi;0.8169
olukordi;0.8167
aprillikuusse;0.8166
Ühe;0.8165
tegelikult;0.8164
toimunud;0.8162
õhurünnakutes;0.8161
Pärast;0.8161
näiteks;0.8159
endiselt;0.8155
maailma;0.8149
neljanda;0.8149
tulirelvadega;0.8148
Eesti;0.8146
juhtuski;0.8145
hästi;0.8144
teatasid;0.8141
nädala;0.8139
islamistidega;0.8138
koolipidaja;0.813
Väänamine;0.8126
tahaks;0.8126
väljalase;0.8121
aastast;0.8119
kokkuvõtte;0.8119
Tuleviku;0.8115
kremli-meelsed;0.8114
Vilgatsi;0.8113
väärtuskriisi;0.8112
Finaalseerias;0.8112
jällegi;0.8108
Julgeolekunõukogu;0.8107
mõtlesime;0.8105
kättemaks;0.8102
hädasi;0.8102
ohvriterohkeim;0.81
nii-öelda;0.81
sõnumeid;0.81
Siim;0.8099
presidendi;0.8099
politseiga;0.8099
Ülele;0.8099
Rünnakarissa;0.8098
Ülikooli;0.8098
haridus-;0.8096
õhtust;0.8095
rünnakute;0.8095
kaasa;0.8094
tähelepanu;0.8093
Taavi;0.8093
võtnud;0.8093
Karjatse;0.8092
kodus;0.8092
konfliktipiirkonnast;0.8091
kindlasti;0.8091
tagasiside;0.8089
tunnid;0.8087
Küsimusele;0.8085
täis;0.8082
Süüria;0.8079
Rünnakus;0.8079
üheksa;0.8078
löönud;0.8076
turvalisus;0.8074
saatnud;0.8073
hukkunud;0.8071
hetkel;0.8069
inimesed;0.8068
vägivallavormis;0.8067
suudame;0.8067
Kohaliku;0.8065
uuemaid;0.8063
ärakest;0.8062
Lõssenko;0.8062
keenialast;0.8062
kohtadest;0.8059
kinni;0.8059
Meeldiva;0.8058
millegipärast;0.8057
Pärnus;0.8056
kõikjal;0.8055
snaipripüssiohvrite;0.8054
terroristid;0.8049
riigis;0.8048
eeskujul;0.8048
Arenseerimine;0.8046
Hindpere;0.8044
spordiuudised;0.8043
Viljandi;0.8043
lugu;0.8043
Tugevdatakse;0.8043
Kõivu;0.8043
välgukiirusel;0.8042
Soomukid;0.8041
Somaaliasse;0.804
Jõhvi;0.804
kuulamast;0.8039
Võitjate;0.8038
üllatusena;0.8037
alumisest;0.8035
Mässuliste;0.8034
äärmusrühmituse;0.8034
kohalejõudmise;0.8034
noortele;0.8032
nägin;0.8031
Esinustatuks;0.8028
äärelinnas;0.8028
Venemaa;0.8027
kinnitusel;0.8026
õpime;0.8024
igapäevasesse;0.8023
Nii;0.8022
kangelased;0.8019
veretöö;0.8019
peakokkasid;0.8018
Rüütel;0.8018
avavärava;0.8018
plahvatusi;0.8017
Jüri;0.8016
keskuse;0.8013
kolmest;0.8013
tasemele;0.8013
Soopärja;0.8012
pressiesindaja;0.8011
ülioluliseks;0.8011
lastefondi;0.8008
tõuseb;0.8008
ilmast;0.8008
kontserdimajale;0.8007
Austraaliast;0.8007
Arukülas;0.8006
kultuuriministeeriumist;0.8006
ansambliproovides;0.8
vaatluskeskuse;0.7998
konverentsil;0.7997
probleemikeskse;0.7994
jalutussaalis;0.7993
protestivaimu;0.7991
Inimõiguste;0.7985
Pekka;0.7985
ISISega;0.7983
e-kirjaga;0.7981
Juhkam;0.7979
linnameeskonnast;0.7979
palestiinlaste;0.7973
Suvepealinna;0.797
klaveriseerianumbri;0.7969
radikalismi;0.7969
Vastutuse;0.7965
Muuhulgas;0.7965
Võimud;0.7961
Vaenlane;0.7952
ida-;0.7948
Pallurid;0.7929
Seaduse;0.792
OLEN;0.7888
