keyphrase;score
Turkmeeni;0.8297
Türgist;0.8229
türklased;0.8224
Nobeli;0.8194
Turkmeenia;0.8177
Türgis;0.8135
Kirjanikud;0.812
Nende;0.811
kirjanduspreemia;0.8104
proosakirjanikud;0.8103
Ameerika;0.8095
maailmas;0.8094
Türgi;0.8088
Raamatu;0.8085
Nendest;0.8078
Niisiis;0.8075
Läänes;0.8075
Järgmiseks;0.8074
Meie;0.8071
islamimaailm;0.8062
Euroopas;0.8062
riigist;0.8061
kirjanikest;0.806
läänemaailmaga;0.8059
araabiamaailm;0.8052
preemia;0.8048
Euroopasse;0.8047
Euroopa;0.8045
Venemaale;0.8044
inimestena;0.8044
Kuigi;0.804
kirjanikuks;0.8039
Armeenia;0.8038
Nii;0.8033
islamivabariik;0.8031
Praegu;0.8031
Tsaari-Venemaa;0.8031
Euroopa-mõjuline;0.803
Kuidas;0.8026
islamimaailmast;0.8024
kirjanikud;0.8019
Siin;0.8018
türklane;0.8018
läänemaid;0.8009
tõlkes;0.8005
Istanbulis;0.8004
räägibki;0.8004
Läinud;0.7998
lugejale;0.7998
hästi;0.7996
Saksamaalt;0.7995
Iraagi;0.7993
pealkirja;0.7992
riigi;0.799
Mulle;0.7982
šiitlikul;0.7976
tegelikult;0.7976
öelda;0.7976
Mohameetlikuma;0.7975
kirjutab;0.7972
linnast;0.7966
kirjandust;0.7966
lääneorientatsioon;0.7965
lõpmatuseni;0.7963
Kõik;0.7963
Muhameetliku;0.7963
Araabia;0.7963
võtma;0.7962
näiteks;0.7962
Pariisiga;0.7961
sultaniriigi;0.7961
Aasiast;0.796
rahvuskultuuri;0.796
õigupoolest;0.7959
võidab;0.7959
probleemi;0.7956
Ülejäänutega;0.7954
kirjaoskamatud;0.7953
peategelased;0.7952
Pärast;0.7951
Ühendriikides;0.7951
Paratamatult;0.795
lugu;0.7949
turgudele;0.7948
Suur;0.7947
põhja;0.7945
pronkssõduri;0.7944
lugeda;0.7942
vaatasime;0.7939
kultuuridega;0.7939
jutuajamised;0.7938
miljonile;0.7935
Nagunii;0.7933
rahva;0.7932
tublisti;0.7931
pärsia;0.7931
jälle;0.793
tühki;0.7924
laureaadi;0.7921
hüüame;0.7921
näpuga;0.792
riigipöördega;0.792
tagantjärele;0.7919
läänlased;0.7917
viimaseks;0.7917
ääremaa;0.7916
Väga;0.7916
kolmandikku;0.7914
naisterätikute;0.7913
pakub;0.7913
tundma;0.7912
näis;0.7911
tänatud;0.7911
Üks;0.7911
sügavale;0.7908
Rootsi;0.7907
identiteedikriisis;0.7906
algusest;0.7905
Bütsantsi;0.7903
usukoolipoistega;0.7903
osale;0.7902
noori;0.79
ajakirjanik;0.7899
reisida;0.7897
ameeriklased;0.7896
väärtustest;0.7895
Akadeemia;0.7892
keeleuuendusliikumine;0.7891
võluvast;0.7891
vabariigi;0.7888
toimubki;0.7887
kolm;0.7886
Vahemere;0.7885
eurooplased;0.7885
lahendama;0.7885
peatoimetaja;0.7884
pärasse;0.7881
Araabias;0.788
Ankaras;0.7876
ajal;0.7876
saadiku;0.7875
idamaid;0.7875
küsimustele;0.7874
Liis;0.7873
lipukiri;0.7873
tasemel;0.7873
Ehin;0.7872
ebademokraatlikul;0.7872
alaviidid;0.7872
sinnagi;0.7872
peaministri;0.7869
tankid;0.7869
Sepaidžaanis;0.7868
eriti;0.7866
rahulolemisse;0.7865
Räägime;0.7858
uurisin;0.7858
Mayndanud;0.7856
kokkuvõtet;0.7856
keelasena;0.7855
erakond;0.7851
Enne;0.785
maal;0.7849
proovime;0.7848
äärmuslasi;0.7847
protsenti;0.7846
tähestiku-le;0.7843
üksinda;0.7842
armeenlasest;0.7839
Käis;0.7838
kiriku;0.7835
Istuks;0.7832
romaanis;0.7831
andis;0.783
valimistel;0.7828
elanik;0.7828
Noh;0.7827
täiendada;0.7827
detsembrikuus;0.7824
hullult;0.7824
Staatus;0.7823
sõber;0.7822
Vetemaa;0.7819
Tomuk;0.7817
Pamuk;0.7802
tüdrukut;0.7802
Nad;0.7799
Slavofiilid;0.7793
elukvaliteeti;0.7793
Tanel;0.7792
Orhan;0.7788
sekulariseeritud;0.7785
ülitundlikkusest;0.7784
ringreisist;0.7775
diplomaatia;0.7767
režiimi;0.7765
Ajaxnike;0.7733
Vastus;0.7719
Inglismaal;0.7717
liberalismi;0.7703
