EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;lapselaps;planeedi;Välisuudised;;eurotsooni;Välisuudised;rahvusvahelisse
käivitamisperiood;EFSF-ist;Putin;tähendab;read;euroala;Viimase;võib-olla
meeeraldus;abirahandusminister;Kennedy;välistasid;range;Euroopa;Päevakaja;NASA
võimalik;põllumajandusprojektidest;Venemaa;Finantsstabiilsuse;standard;kriisiriikidele;Täna;18
uitmõte;kohtades;Jürgen;hoolitsenud;andvad;kriisiriikide;raadiouudistele;õpetajate
rütmipillid;Eurostati;lennuga;toetabki;intresse;Brüsselis;Tuletame;eesti
muuseumieksponaat;1000-st;NASA;kolmekümneaastaste;objekt;Eurostati;Nüüd;kolme
järelkasv;väheneb;presidendivalimised;eurotsooni;lastest;laenutähtaegu;Kreeka;38
rütmipulss;Scheffer;projektitaotlusi;tegelevad;markeering;eurot;uudis;USA
etnosünnipäeva;rahvapill;laene;rütmipillidega;andmetel;kriisid;viimase;31
graniitklomp;inimene;Atlantis;tegelenud;seadme;Euro;Viimastel;See
neonatside;;kandideerida;võlakirjade;reaalselt;keskvalimiskomisjon;Kuule;1946
põllumajandusprojekt;Eestisse;eurotsooni;fookusesse;meetmed;keskpank;Kõige;12
kosmosesüstik;Leader;laenuandmisvõime;uudistetoimetus;programmid;Läänemaa;Tagasi;22
enam-vähem;Sa;kolmapäeval;miljonilt;programmist;Rahandusminister;juulist;kolmapäeval
mälestusmärk;näljahädapiirkonnaks;oodati;näljahädapiirkonnaks;programm;Kreeka;liidriprogrammi;märtsil
rütmivill;muutuvad;lennukitehases;erakordselt;meetme;laenuga;Eestisse;võta
rütmiliste;hauamonument;ootused;nähtavad;tähendab;laenuandmisvõime;Viimast;projekt
maailmavõimekus;muuseumieksponaat;kasvaldi;raadiouudistele;tekib;Eestis;Noormaa;president
õpitube;toimida;maandus;keskkonnaprogrammi;kell;eesti;Tänasel;lihtsalt
tõenäosus;EFSFi;laenutähtaegu;miljonile;jam;teatasid;täna;etnost
võlakirjade;ennetavat;laenuga;mängitakse;arvatavalt;Eesti;Euroopa;teada
Fessessab;Kas;haljastus;ajutise;president;tähtajaga;viimased;pärastlõunal
Küsimus;looduskatastroofide;saade;muinaslaevaneedi;needid;Eestisse;maailmas;tekkinud
muinaslaev;Somaalia;kalandusvõrgustiku;Põhiline;lava;Reuters;riigipeade;viis
usutles;Venemaa;Kreeka;laevaga;tore;Saksamaal;Ilmateade;14
kliimamuudatused;-st;leiud;üldse;võimalik;Välisuudised;õhtust;võimalik
Põhiline;toimuva;kosmosesüstikute;pärimusmuusikahuvilistega;kindlad;Tallinnast;Viis;aja
Bulgaaria;Ghanas;2025;endaealiste;näiteks;keskpaigaks;suurim;21
üritus;tippkohtumisel;kiidava;jälgivad;sureb;ettepaneku;õhtul;26
kohvikutepäevad;Euroopa;Janek;äikest;asi;rahvusvahelisse;kriisiriikidele;valmis
salaparta;Liidu;programmid;tegelikult;programmi;abirahandusminister;päeva;välistasid
