keyphrase;score
Eestisse;0.6226
eesti;0.6061
Eestis;0.587
Eesti;0.5718
Tallinna;0.5659
Soomes;0.5652
Kreeka;0.5557
Ida-Eestis;0.5522
Kreekas;0.5488
Stockholmis;0.5082
Euroopas;0.502
Eurovisiooni;0.4913
Eestit;0.4861
Võrumaalt;0.4781
Euroopa;0.4751
Belgias;0.4283
Viljandimaalt;0.4223
Makedoonia;0.421
Välismaalasi;0.4141
põgenikku;0.411
põgeniku;0.4107
Jermuki;0.4024
põgenikealal;0.3937
riikides;0.3899
pagulastele;0.3867
põgenikeagentuuri;0.3817
välismaalt;0.3786
põgenikeagentuur;0.3727
põgenike;0.3713
riigil;0.3656
välismaalasi;0.3623
räägib;0.3586
võisteldi;0.3512
riigi;0.3506
kommenteerinud;0.3501
Valitsus;0.347
Saksa;0.3463
kuud;0.3462
riik;0.3451
kaante;0.3425
kagutuul;0.3386
arvatud;0.3382
liikmesriigis;0.3374
Mirko;0.3362
enamus;0.3361
liikmesriikidele;0.3348
lauluvõistlusel;0.3326
ööbib;0.3304
saadetakse;0.3304
lauluvõistlust;0.3301
Aveliina;0.3282
lõunakaare;0.3279
kavatseb;0.3272
istuta;0.3246
nõutakse;0.3243
kiita;0.3231
maailmaõistaimede;0.3217
Pärnumaal;0.3216
pagarikojas;0.3212
täna;0.3205
valitsuse;0.3192
eetris;0.3192
käigus;0.3184
viivitamatut;0.3179
saagikus;0.3178
Maarja-Magdaleena;0.3175
ulatub;0.3174
Jüri;0.317
taotleda;0.3167
Siseminister;0.3155
lubatud;0.3151
paikkonnast;0.3145
humanitaarkriisiga;0.3142
valitsus;0.3137
saartelt;0.3133
ametisse;0.313
Tsipras;0.3128
ühisotsuseid;0.3127
võistlusi;0.3122
populiseerida;0.3112
libist;0.3108
kell;0.3103
meetrit;0.3103
Päevakaja;0.3101
koha;0.3099
päeval;0.309
Rästa;0.3078
kuulmiseni;0.3052
tänane;0.3047
keelt;0.3046
lubata;0.302
kodanikega;0.3019
lubanud;0.3018
korraldamegi;0.3018
vene;0.3004
otsib;0.3003
kosta;0.3002
päev;0.3001
sadama;0.2993
tolmeldajate;0.2991
rahvuslikud;0.299
Pooltes;0.2985
paikkonna;0.2983
Raie;0.2981
toimetas;0.2978
esindab;0.2978
võistleja;0.297
Hõravas;0.2968
Sõjapiirkonda;0.2966
asjana;0.2963
varsti;0.2959
kehtestas;0.2958
valitseb;0.2958
lei;0.2946
päädib;0.2946
ootan;0.2944
aeg;0.2944
Esmaspäev;0.2935
olukord;0.2928
Pustam;0.2926
migranti;0.2923
kõneldi;0.2922
võimalus;0.2921
osad;0.2919
juhi;0.2916
tänasin;0.2916
vajavad;0.2914
räägitud;0.2905
sisserännanud;0.2901
kuuenda;0.2893
tippkohtumisel;0.2889
paistab;0.2884
varem;0.2883
keele;0.2879
kuulub;0.2878
oskavad;0.2878
linnadest;0.2873
nõudmisi;0.2871
mõeldud;0.2871
päeva;0.2868
võimalust;0.2866
peaminister;0.2862
abistajad;0.2857
Hetkel;0.2856
jõnger;0.2855
kehtestamist;0.2855
Palamuse;0.2848
vaja;0.2846
Küsis;0.2843
sugugi;0.2839
kehtima;0.2839
keelustatud;0.2838
vadja;0.2836
selgus;0.2829
piirkondlike;0.2827
tahan;0.2826
tahame;0.2822
lörtsi;0.282
kohalike;0.2819
juhid;0.2819
lõksus;0.2816
Tõnu;0.2816
kai;0.2815
ütlevad;0.2814
mesilasi;0.2814
udune;0.2812
odav;0.2812
teatas;0.2811
ilmastuse;0.2811
kohakese;0.28
möödub;0.2796
piisavalt;0.279
ütleme;0.2785
kehtivad;0.2785
inglise;0.2781
Merkel;0.2771
aastal;0.2762
eile;0.2761
Samas;0.2761
vajab;0.2761
keelenõude;0.2753
võitja;0.275
Türi;0.2747
arvan;0.2746
kaasa;0.2744
tolmeldada;0.2744
saagi;0.2738
Kõda;0.2736
tulebki;0.2733
lootusetud;0.2729
juhuslikke;0.2726
sanktsioonide;0.2719
oneziie;0.2719
laulu;0.2717
miinus;0.2716
Tänane;0.2715
ilmastumine;0.2713
teeledas;0.2713
vadjalaste;0.2712
viie;0.271
