EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
pealinnad Fonoteegi;helioperaator Ellerheinatoimetaja;Tere raadiokuulajad;käiksid kalurikolhoosis;vale null;kohtumisõhtule Eesti;liikme muusikaga;Tere raadiokuulajad;Ja arvates
lõõtstrumm sülofon;Me raadio;Tere õhtust;Leimosse sõitis;null õige;raadiokuulajad kohtumisõhtule;muusikaline tund;raadiokuulajad kohtumisõhtule;raadiomajja võib-olla
külalisstuudio Rane;lillede mikrofon;Lugupeetud kuulajad;Ühelt kalurikolhoosi;teste See;Eesti raadio;Anname orkestrile;kalurikolhoosis Kohtumisõhtut;ammu teada
oboed trumboonid;Tere raadiokuulajad;lauljatele küsimused;14 raadiol;arvates arvan;Tere raadiokuulajad;muusikasaadetele Kas;Me raadio;1955 aastal
juht Gauces;inimesed meilist;küsimus muusikasaadetele;Kas püügiriista;kalurit defineeriksin;õhtu kohtumiseni;küsimus muusikasaadetele;kolhoosi rahvamuusikasoove;1945 aastal
priono transport;toimus esimene;Aitäh naisansamblile;öelda raadioinimesed;suurema arvu;õhtust Meie;orkestrile väikese;kalorilauludele rahvalaule;lõppenud õhtu
väikene mälumäng-viktoriin;estraadikontsertidega Me;Küsime kuulajatelt;üksainuke Tegelen;kingib punkti;orkestripille kalurikolhoosile;esineda Muusikalise;laulma kolhoosi;14 raadiol
Sumak Vladimir;Me rajooni;orkestrile väikese;soliidsem nägi;defineeriksin peedeeess;eetris kõlama;puhkpilliorkestrimarsiga Palume;Ühelt kalurikolhoosi;aastal 1955
tänavellimistest Hitelgi;komplekt lõõtstrumm;Head kuulajad;esineda Muusikalise;otsustada ;toreda õhtu;võistkond muusikasaadete;rahvamuusikasoove Neile;juhatusel Meie
Saaremaa Igor;kolhoosi naisansambli;kolhoosi rahvamuusikasoove;Nurme meesansambli;punkti ettepaneku;Meie pillimeestele;maade muusika;Aitäh Heli;orkester mängib
ütlen kopsimine;töö Olete;raadio kuulamisest;samalaadses saates;veerand uskus;muusikasaadete toimetuse;muusika inimesed;Joala-le Aitäh;tund üldse
õiges kõrguses;traallaeva DTS-i;raadio muusikasaadete;haapsalu kalurimuusika;joon ornament;Meie kohtumisõhtut;sarja muusikalises;Eesti raadio;võistkondadele Meie
Jorma panula;famiilitonali nimi;raadiost muusikalist;ütlen kopsimine;transport mehel;Soome puhkpilliorkester;muusikasaadetele Kui;kosjasõit Laulab;aastal 1945
Läätse Artur;kokkuleppele Vastavalt;kalurimuusika armastajate;jäänud Viimastel;likvideerida parem;alustaski estraadiorkester;kolhoosi rahvamuusikasoove;Seis raadiol;1935 aastal
Remo-s lauluvõistlused;tore Ja;helilaid orkestri;Meie poolsele;ehme uue;võra puhkpilliorkester;muusikale kaste;kalurimuusika armastajate;kodust hästi
