EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;Los;Merivoo-Parro;T-särki;;eesti;raadiol;Lääne-Euroopat
läbimurdesingel;Meisterjaanieilne;eurosson;vabaaiakest;case;Eestisse;rahvusringhäälinguprodutsent;tänavamuusikalid
Merivoo-Parro;maagiat;eurosonicu;meisterjaanieilne;the;Eestist;otse-eetris;võib-olla
Buckingeitsentiderildil;Kas;muusikavideo;konkurentsitult;artist;Eestis;raadiotes;rääkides
Murrendamine;Äsyli;kontsert;kroonigeni;head;üle-euroopaliselt;Kuulajatega;ongi
Dragons-i;liikmete;muusikaekspordi;muudofjedes;nooremad;eurosoonikult;raadio;nii-öelda
Coca-Cola;piisavalt;Eurosonic;bändide;andmed;Eesti;muusikaekspordi;vaadata
võimalik;alternatiivrokkbändid;Erik;meeldib;after;eurosoonikuga;kuulajad;tõmbaksid
altersioonikul;toit;muusikalised;koogivormist;they;eurosaanikel;eurosoonikuga;ettevõtmine
discol;Meie;esinejaid;meisterjaani;sound;Lääne-Euroopat;Eestisse;esine
käteplaksu;noortele;muusikatööstuse;kõrvalekallete;roll;Euroopa;Järgmisena;varem
alternatiivrokkbändid;Kui;muusikast;näitasime;integreeritud;Tallinnas;kaasmuusikud;nelja-viite
ülikoolilinnas;Sa;muusikaga;meeldis;satud;eurosoonikul;otsesaadet;10
rongiliiklus;Tähelepanu;võib-olla;mängitsi;fenomen;eurotsooni;Eestist;lihtsalt
väliskosmosemõttes;Aga;ootama;allajääjaks;laste;eurosonicu;Kuulake;tutvuda
tõenäosus;Eestisse;Eestis;esinesid;alter;Rootsist;maarjaMoonüürik;kahe
Dragons;kordagi;eestlasest;ametlikku;him;eurosson;Siim;eesti
üle-euroopaliselt;Frederick;jääme;keskesaade;isema;publikule;otseülekandega;tegelikult
söögiraha;Erki;kontsertide;festivalikülalisi;manager;Kuulajatega;eestlasest;otse-eetris
Pärnkontsert;kannab;festivalide;ristiisalt;automaat;Holland;esinejaid;uuesti
Eurosonic;Oleks;kuuleme;pidudesarja;pioneerid;Hollandi;otsesaatetundi;12
vabaaiakest;;eesti;näljaseid;printida;publiku;otsesaatesse;head
järjekorras;Coca-Cola;festivalile;lavadeks;checki;Madalmaades;kuulaks;natukese
kraaniganis;MINA;üle-euroopaliselt;uudiste;tekib;Hollandisse;kuulete;küsisin
pälvis;Merivoo-Parro;Euroopa;kontsertide;andeka;kuulajad;Järgmisel;esteetiliselt
muudofjedes;Te;Lääne-Euroopat;Buckingeitsentiderildil;feminist;Rootsi;Meie;Coca-Cola
cabrio;algusesse;festivalil;suurejoonelise;meest;kontsertide;kuulate;publiku
Frederick;õigus;seisma;Kontserdilõike;A;Horvaatias;Praeguseks;Eestis
helmärgid;roll;võimalik;tiinekatest;homme;Eurosonic;Eurosonic;kohtumist
Tallinnas;hea;Erki;hetkeks;lava;Hollandis;Rootsist;lahku
Ramoonzil;suvalisi;juhtuma;eresidendiks;seoses;kontserti;kontsertide;See
Luumentaalsed;graafiline;artistidega;muusikaekspordi;tore;välismaise;Pärnojaga;T-särki
lastelaste;staatus;artistidest;ulmefilmist;võimalik;Saksamaal;eurosoonikult;täis
sünnipäevade;videot;muusika;eurotsooni;näiteks;Stockholmist;Nüüdseks;Dragons-i
tsiviilelus;läbimurdesingel;Eestist;väita;spiritist;välismaa;eurosaanikel;Järgmisena
Madalmaades;Tema;eurosaanikel;olemuselt;intekat;publik;kuulake;kuskilt
üsnagi;Väga;festivalist;mängisid;asi;kontserte;tänavamuusikalid;R2
mõnusalt;Lugu;otseülekandega;Tänaseks;Ewert;pidudesarja;kuule;tutvusin
metal;parmupill;jää;krooniganis;auto;Horvaatia;kuulame;hästi
geneloomes;Slim;festivalikutseid;välismaise;sein;Kuulake;Eerik;aja
valgus;inimene;esinemiseks;tegelikult;meenutab;kuulame;Nii-öelda;õigus
industrial;suudab;vältida;vahtide;Need;tänalised;Jaan;võimalik
meeldejääv;latiino;saadet;kraaniganis;intensiivsed;kuulate;Meisterjaanieilne;and
läbimurre;tegutsevad;ester;raadiol;automaatne;kuulaks;kontsert;möödunud
naistebänd;A;mängida;karjääriga;staatus;kuulakega;Jaaniga;Pärnojaga
vinüüle;muutvahhideses;lauljat;lõppema;inimene;kuulata;kuulakega;nimel
Stockholmist;Olid;artistimeisterjaan;raadio;teate;kuulake;kõlas;näinud
vägevam;vana;laulda;nädalatiivset;arv;euro;kontserte;paar
nädalatiivset;punkbändi;kuulata;rääkides;toredaid;muutvahhideses;rokimängivaid;linnades
altar;loengut;esinemine;otse-eetris;essa;festivalikutseid;festivalikutseid;tahab
tõepoolest;Mis;tänavamuusikalid;eurosoonikuga;taas;käinud;jälle;metal
intekad;tiitli;toimus;pakkumisega;enamik;Groningen;eurosoonikul;tugev
Groningen;they;jõuame;keelde;turneed;rahvusringhäälinguprodutsent;jaa;tänavuse
hüppasid;vaiba;Ewert;olulisem;arvab;Polekski;uudis;pakuks
intekat;öelda;Kristo;pakaksise;vastasin;toimus;räägin;valmis
