EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
jõulurõõm king;inimene heaolu;probleem jõulud;aktsepteeritav jätma;vastne immigrant;jõulud rahuaeg;jõulud rahuaeg;jõulud rahuaeg;hästi inimene
jõulud tegelikult;vedama inimene;tänavune jõuluaeg;erinev palgatase;immigrant niigi;jõulud seoses;jõuluaeg heategevus;maarja jõulud;kamal näiteks
müttama tavapärane;võimalus elu;meeldetuletus jõulud;meeldiv kena;king otsimine;meeldetuletus jõulud;jõulud seoses;probleem jõulud;rahu maa
inimene miskipärast;tegutsemisaeg müttama;kaunistamine jõulukaart;tegelikult lähedane;seoses inimene;esitama jõulud;probleem jõulud;jõulud tegelikult;algus tegu
kahjuks süsteem;jääma aeg;jõulud rahuaeg;võrdlema lisama;tegevus isekalt;jõulud tegelikult;esitama jõulud;esitama jõulud;tegelikult hästi
soojus valgus;olukord mõjuma;esitama jõulud;esimene maailm;meel ;probleem jõulud;tänavune jõuluaeg;jõulud seoses;rahuaeg eriti
sündmustevaene kyll;eksima mikrofon;jõulukaart saatmine;toimetama aasta;annetamine normaalne;tänavune jõuluaeg;mainitud jõulurõõm;jõuluaeg heategevus;näiteks juhtumisi
mõte soojus;jaanuar sündmustevaene;jõulud tegelikult;valmistama heategevuslik;esiteks asi;maarja jõulud;jõulud tegelikult;meeldetuletus jõulud;ühiskond jõudma
suurepärane võimalus;inimene rahakott;jõulud seoses;asi meeldiv;isetu tegevus;mainitud jõulurõõm;maarja jõulud;jõulurõõm king;lülitama muusika
lisatoiming pühadeootus;lisatoiming pühadeootus;jõuluaeg heategevus;aru heategevus;asi meeldiv;lisatoiming pühadeootus;jõulurõõm king;tänavune jõuluaeg;november detsember
ilus võimalik;seadma november;maarja jõulud;mainitud jõulurõõm;aeg näiteks;jõuluaeg heategevus;meeldetuletus jõulud;rahuaeg suurepärane;detsember algus
sissetulek hüvang;mainitud jõulurõõm;mainitud jõulurõõm;segama pangaülekanne;otsimine kaart;jõulurõõm king;jõulukaart saatmine;pühadeootus kaasnema;vaba aeg
tänavune jõuluaeg;meeldetuletus jõulud;aasta kiirem;aasta kiirem;kamal näiteks;pühadeootus kaasnema;kaunistamine jõulukaart;mainitud jõulurõõm;jaanuar pikk
isekalt õnnetunne;seoses inimene;kiirem keerulisem;pidev meeldetuletus;vedama inimene;jõulukaart saatmine;kingitus planeerimine;rahuaeg rääkima;soojus valgus
mainitud jõulurõõm;kingitus hankimine;keerulisem aeg;kõrgem tuur;tiksuma tempo;kaunistamine jõulukaart;kaasnema kingitus;lisatoiming pühadeootus;kelm jaanuar
pangaülekanne päriselt;jõulurõõm king;kodu kaunistamine;eesti vabariik;võimalus elu;kaasnema kingitus;võimalik tänavune;rahuaeg eriti;heaolu nimel
kyll jõudma;igapäevaelu osa;eriti intensiivne;lähedane lihtsalt;võimalus heategevus;rahuaeg eriti;detsember algus;tegelikult rahuaeg;jõudma paber
võimalik tänavune;tundma tegelikult;rahuaeg eriti;jõulud tegelikult;eraelu võimalus;kingitus planeerimine;kingitus hankimine;detsember algus;päriselt jaanuar
kena päev;tiksuma tempo;jõulurõõm king;kingitus planeerimine;osa erinev;kingitus hankimine;lisatoiming pühadeootus;jõulukaart saatmine;inimene miskipärast
rahuaeg suurepärane;immigrant niigi;aeg aasta;kodanik vastne;inimene hea;tegelikult rahuaeg;november detsember;kaks maarja;las aasta
võimalus elu;lisama armas;võimalik tänavune;igapäevaelu osa;tahtma inimene;toimetama aasta;pühadeootus kaasnema;taali kaks;sise rahu
jõudma annetamine;pühadeootus kaasnema;kingitus planeerimine;kogema lihtne;kaart saatmine;aasta kokkuvõtmine;planeerimine kingitus;jaanuar pikk;päev no
heategevus asi;jõulud tegelikult;normaalne igapäevaelu;lähedane aeg;armas ennist;päriselt jaanuar;kinnitama aasta;kaunistamine jõulukaart;jääma aeg
immigrant niigi;heaolu nimel;kingitus hankimine;kiirem keerulisem;võimalus lähedane;detsember algus;päriselt jaanuar;seadma november;tundma uhkus
miskipärast vaba;kiri hea;planeerimine kingitus;juhtumisi hetk;tempo eraelu;lähedane aeg;aeg aasta;kingitus planeerimine;tiksuma tempo
võimalus lähedane;king otsimine;inimene võtma;tundma tegelikult;valgus tiksuma;rahuaeg suurepärane;toimetama aasta;november detsember;tegelikult rahuaeg
ennist mainitud;jätma sebima;päriselt jaanuar;miskipärast vaba;näiteks töötu;tahtma jaksama;jaanuar sündmustevaene;planeerimine kingitus;kasin raha
igapäevaelu osa;esiteks asi;igapäevaelu osa;kena päev;aeg absoluutselt;jaanuar pikk;annetamine normaalne;aasta lõpp;maarja maarja
rõõm ühiskond;suur esimene;muusika panema;saatma mõte;tore eksima;aasta päriselt;aasta päriselt;toimetama aasta;muusika panema
leidma võimalus;jõulukaart saatmine;aeg näiteks;pangaülekanne päriselt;kingitus planeerimine;aeg veetma;seadma november;jaanuar sündmustevaene;jõudma annetamine
potentsiaal mood;tänavune jõuluaeg;hankimine kodu;määrima sise;kiirem keerulisem;võimalik tänavune;las aasta;heaolu nimel;vahva eesti
tegelikult rahuaeg;kaunistamine jõulukaart;kaasnema kingitus;isetu tegevus;saatmine esiteks;jaanuar sündmustevaene;tegelikult rahuaeg;kaasnema kingitus;no aktsepteeritav
heategevuslik võtma;pikk jaanus;tegelikult rahuaeg;silm lisatoiming;heategevus asi;aeg aasta;aasta kokkuvõtmine;päev no;kiri hea
maarja jõulud;kõrgem tuur;maailm probleem;müttama tavapärane;kingitus hankimine;rahuaeg rääkima;rahuaeg eriti;rusuvalt elu;miskipärast vaba
normaalne igapäevaelu;rääkima kinnitama;panema kotitäis;tore eksima;ilus võimalik;asi meeldiv;aeg näiteks;las aasta;jätma sebima
lülitama muusika;eraelu võimalus;tavaliselt võrdlema;kaasnema kingitus;inimene heaolu;veetma aeg;aeg veetma;aasta kiirem;aeg aasta
