EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
loov mõistus;mõtleb tulevikule;võtmevaldkondades teaduses;olulisem liikumapanev;tuntav arvutit;tervitada akadeemia;tervitada akadeemia;tervitada akadeemia;tervikuna ütles
peaminister teadmistepõhine;väljapaistvaid teadlasi;teaduses arenduses;teadlaskollektiive keerulised;elutu ainega;laureaadid täna;akadeemia saalis;laureaadid täna;tulevikule eesti
uuringud õnnestumine;teadustulemusi iseloomustab;tänasest teadust;veidi umbusklikult;abstraktsete omaduste;lugupeetud laureaadid;laureaadid täna;sünnipäeva peaminister;jõud loov
teaduspreemiate põhimõtted;seadma teaduspreemiate;uutest teadmistest;keskpunktis vajab;annab preemiad;saalis teadlastele;ministrid lugupeetud;seadma teaduspreemiate;kujuta elu
teadmistepõhine eesti;geeniuuringute võidukäiguna;saalis teadlastele;premeeritavaid teadustulemusi;avastada uut;teadlastele saal;lugupeetud laureaadid;ütles peaminister;täna riik
maastike näol;omaduste tegemist;väljapaistvaid teadlasi;loomulik avastada;tungimine aine;akadeemia saalis;täna austame;lugupeetud laureaadid;minevikus kindlasti
tõestuse õnnestunud;teaduspreemiate komisjon;teadlastele saal;väärtustada teadusrühmade;inimene aru;daamid härrad;kohtumisi riigikogu;riigi teaduspreemiate;tervitada akadeemia
õnnestumine ebaõnnestumine;seletus inimene;õppest teadlastele;tähelepanu keskpunktis;arvutit geeniuuringute;saalis kohtumisi;saalis kohtumisi;peaminister annab;eesti tervikuna
joogivee põllumajandus;teadusrakendustele eriti;teaduse iseärasus;mõtleb tulevikule;arvame muutustega;lubage tervitada;härra peaminister;head iseseisvuspäeva;lubage tervitada
õnnestunud teoreemi;teadlasi teadlaskollektiive;uut teadmiste;avastada uut;mõistus vormitakse;härrad lubage;täna riik;teaduspreemiate põhimõtted;töö näeme
teadusuuringutes olulisem;mõjutatud elu;võimalustest teadusuuringutes;viimasena saalis;sihte seab;täna austame;peaminister annab;akadeemia saalis;muutuma tavad
mõttekäik loomulik;lõputeadusmõtteid maailmas;teadust vennad;kunsti spordiinimesed;seab arvame;ministrid lugupeetud;sünnipäeva peaminister;saalis teadlastele;austame daamid
geeniuuringute võidukäiguna;võtmevaldkondades teaduses;tulemused teadus;teadlasi teadlaskollektiive;tundmatu head;sünnipäeva peaminister;näeme tänagi;iseseisvuspäeva tänasest;komisjon mõtleb
teadustulemusi iseloomustab;sajandi lõputeadusmõtteid;riigi teaduspreemiate;tervitada akadeemia;tulemus kindlasti;härra peaminister;täna väljapaistvaid;teaduspreemiate komisjon;elu minevikus
pööratakse tähelepanuteadusele;liikumapanev jõud;lõputeadusmõtteid maailmas;radadel räägime;sisusse tungimine;teadlasi teadlaskollektiive;valitsuse liikmetega;premeeritavaid teadustulemusi;teadusuuringutes olulisem
lõputeadusmõtteid maailmas;loomulik avastada;teadlastele mõttekäik;kindlasti tulevikus;olulisem liikumapanev;valitsuse liikmetega;lubage tervitada;teadlastele saal;kindlasti eestis
peegeldavad möödunud;annab preemiad;teadmiste teadmatuse;seadma teaduspreemiate;tulemused lubavad;peaminister annab;töörühmade juhte;peaminister teadmistepõhine;õppest teadlastele
teaduse iseärasus;iseloomustab süvauuringutele;teadusuuringutes olulisem;rahvusvahelises võrdluses;arenduses meelt;kohtumisi riigikogu;laia publiku;kohtumisi riigikogu;teadmistepõhine eesti
näeme tänagi;teaduspreemiate põhimõtted;tähelepanuteadusele teadusrakendustele;süvauuringutele laane;mõjutatud elu;teaduspreemiate komisjon;algavas sajand;tulevikule eesti;ruttu kujuta
tähelepanuteadusele teadusrakendustele;teadusuuringutes olulisem;ongi teaduse;tegemist uuringute;üldistatud abstraktsete;austame daamid;saalis teadlastele;teadlasi teadlaskollektiive;teadustulemusi iseloomustab
jõud loov;väärtustada teadusrühmade;teadus tihti;iseloomustab süvauuringutele;tegemist uuringute;riigi teaduspreemiate;publik õnnestunud;õppest teadlastele;ütles peaminister
komisjon mõtleb;süvauuringutele laane;teaduspreemiate põhimõtted;teadusuuringutes olulisem;iseärasus uutest;väljapaistvaid teadlasi;ütles peaminister;lõputeadusmõtteid maailmas;võidukäiguna paljud
sajandi lõputeadusmõtteid;õppest teadlastele;peaminister teadmistepõhine;uut teadmiste;väärtustab tulemused;teadust vennad;riigikogu valitsuse;väljapaistvaid teadlasi;radadel räägime
õnnestunud eksperimendi;preemiad väärtustab;hariduse radadel;teadlastele mõttekäik;vajab aru;juhte preemiaid;tänagi tahan;riik sünnipäeva;tajumehhanismiga tegemist
daamid härrad;ütles peaminister;akadeemia saalis;tajumehhanismiga tegemist;algavas sajand;peaminister ministrid;riigi teaduspreemiate;preemiaid premeeritavaid;kindlasti kindlasti
põhimõtted tavaks;premeeritavaid teadustulemusi;sajandi lõputeadusmõtteid;möödunud sajandi;võrdluses otsustame;seadma teaduspreemiate;härrad lubage;tänasest teadust;möödunud sajandi
täna riik;leppinud võtmevaldkondades;pidevalt õpi;õnnestunud teoreemi;aru ;õppest teadlastele;väärtustada teadusrühmade;väärtustada teadusrühmade;paljud tulemused
rahvusvahelises võrdluses;töörühmade juhte;näeme tänagi;tänasest teadust;tulemuseks veidi;ütles peaminister;publiku tähelepanu;täna väljapaistvaid;kindlasti paremaks
iseloomustab süvauuringutele;eksperimendi võtab;tervitada akadeemia;annab preemiad;lubavad inimkond;lõputeadusmõtteid maailmas;töö näeme;juhte preemiaid;õpi riigi
väärtustab tulemused;elukestvast õppest;laureaadid täna;algavas sajand;nappidest võimalustest;teadlaskollektiive keerulised;teaduspreemiate komisjon;täna riik;põllumajandus maastike
teadmistest mõjutatud;pööratakse tähelepanuteadusele;avastada uut;loodan kunsti;särav tulemus;saal kodune;otsustame täna;kindlasti paremaks;elu teisiti
kunsti spordiinimesed;õnnestunud teoreemi;teadusrakendustele eriti;seab arvame;õppimist ongi;näeme tänagi;peaminister ministrid;paremaks kindlasti;tulevikus elu
preemiad väärtustab;tegemist elutu;teadmatuse piiril;pööratakse tähelepanuteadusele;kujuta elu;riik sünnipäeva;tänasest teadust;õpi riigi;kindlasti tulevikus
vajab aru;austame daamid;täna austame;teadus tihti;veidi umbusklikult;väärtustada teadusrühmade;viimasena saalis;viimasena saalis;teadusrakendustele eriti
aine struktuuri;tänasest teadust;premeeritavaid teadustulemusi;muutustega algavas;aine struktuuri;teadusrühmade töörühmade;möödunud sajandi;uutest teadmistest;struktuuri üldistatud
struktuuri üldistatud;ainega tajumehhanismiga;peaminister ministrid;lõputeadusmõtteid maailmas;omaduste tegemist;täna riik;iseseisvuspäeva tänasest;jätta täna;arvame muutustega
spordiinimesed hästi;riigi teaduspreemiate;teadmistest mõjutatud;teadmistest mõjutatud;geeniuuringute võidukäiguna;teadlastele mõttekäik;teadusrühmade töörühmade;särav tulemus;näeme tänagi
eesti tervikuna;ministrid lugupeetud;inimkond tulevikus;väiksusest nappidest;tegemist elutu;tänasest teadust;peaminister teadmistepõhine;eestis väiksusest;ebaõnnestumine ki
tervikuna ütles;eesti tervikuna;seadma teaduspreemiate;spordiinimesed hästi;uut teadmiste;laia publiku;sajandi lõputeadusmõtteid;ministrid lugupeetud;mõtleb tulevikule
töö näeme;viimasena saalis;liikmetega tundmatu;teadust vennad;publiku tähelepanu;lubavad inimkond;teadust vennad;teadlastele mõttekäik;õnnestumine ebaõnnestumine
teadusrühmade töörühmade;teadlaskollektiive keerulised;väärtustada teadusrühmade;tulevikus ruttagi;elu teisiti;teaduspreemiate põhimõtted;lõputeadusmõtteid maailmas;preemiad väärtustab;aru 
tajumehhanismiga tegemist;mõistus vormitakse;viimasena saalis;laureaadid täna;otsustame täna;täna väljapaistvaid;juhte preemiaid;peaminister ministrid;saalis teadlastele
riigi teaduspreemiate;avastada uut;sünnipäeva peaminister;laia publiku;muutustega algavas;töörühmade juhte;inimkond tulevikus;teadust vennad;spordiinimesed hästi
eestis väiksusest;inimkond tulevikus;vormitakse hariduse;eesti tervikuna;ongi teaduse;tähelepanuteadusele teadusrakendustele;tervikuna ütles;näeme tänagi;maailmas pööratakse
üldistatud abstraktsete;tegemist ruttu;täna väljapaistvaid;elu teisiti;elu minevikus;publik õnnestunud;kodune loodan;annab preemiad;elu kindlasti
tänasest teadust;peaminister annab;tulevikus elu;sihte seab;tulevikus elu;sajandi lõputeadusmõtteid;tulevikus ruttagi;tulemus kindlasti;üldistatud abstraktsete
tundmatud tegemist;komisjon mõtleb;teadustulemusi iseloomustab;elutu ainega;meelt seadma;viimasena saalis;tulevikus tulevikus;saalis kohtumisi;teadlastele saal
publiku tähelepanu;struktuuri üldistatud;täna riik;õnnestunud eksperimendi;seletus inimene;head iseseisvuspäeva;jätta täna;räägime elukestvast;mõjutatud elu
teaduspreemiate komisjon;võimalustest teadusuuringutes;mõtleb tulevikule;tegemist ruttu;iseloomustab süvauuringutele;publiku tähelepanu;lubavad inimkond;otsustame täna;inimene aru
näol seletus;joogivee põllumajandus;teadlasi teadlaskollektiive;täna riik;minevikus kindlasti;ruttagi publik;süvauuringutele laane;täna austame;tähelepanu keskpunktis
nappidest võimalustest;sisusse tungimine;teadusrühmade töörühmade;elu kindlasti;eesti sihte;pööratakse tähelepanuteadusele;teadlastele saal;võimalustest teadusuuringutes;kunsti spordiinimesed
tihti kollektiivne;tähelepanu keskpunktis;iseseisvuspäeva tänasest;maailmas pööratakse;tundmatud tegemist;võidukäiguna paljud;inimene aru;riigikogu valitsuse;tundmatud tegemist
vennad peegeldavad;rahvusvahelises võrdluses;pööratakse tähelepanuteadusele;tulevikule eesti;kodune loodan;seab arvame;daamid härrad;tähelepanuteadusele teadusrakendustele;algavas sajand
mõistus vormitakse;üldistatud abstraktsete;elukestvast õppest;õpi riigi;preemiad väärtustab;teaduse iseärasus;võtmevaldkondades teaduses;publik õnnestunud;sajand muutuma
teoreemi tõestuse;töö näeme;teaduspreemiate komisjon;näol seletus;loomulik avastada;hästi tunnevad;head iseseisvuspäeva;tervikuna ütles;riigikogu valitsuse
hästi tunnevad;tähelepanuteadusele teadusrakendustele;austame daamid;teisiti jätta;paljud tulemused;riigikogu valitsuse;seab arvame;tulevikus tulevikus;sajandi lõputeadusmõtteid
piiril pidevalt;tulevikule eesti;jätta täna;teadustulemusi iseloomustab;elu kindlasti;töö näeme;tähelepanu keskpunktis;geeniuuringute võidukäiguna;peaminister annab
liikumapanev jõud;teadmiste teadmatuse;süvenemist õppimist;õppest teadlastele;peaminister annab;tavad leppinud;õpi riigi;tulemused teadus;teadlastele mõttekäik
eesti sihte;piiril pidevalt;loomulik avastada;vormitakse hariduse;ruttagi publik;teadusuuringutes olulisem;eriti väärtustada;teadmistepõhine eesti;teaduse iseärasus
lugupeetud laureaadid;sünnipäeva peaminister;valitsuse liikmetega;eesti sihte;teadus tihti;teadus tihti;keskpunktis vajab;elukestvast õppest;riigi teaduspreemiate
sisusse tungimine;tunnevad viimasena;otsustame täna;teaduspreemiate komisjon;ütles peaminister;tänagi tahan;vormitakse hariduse;inimkond tulevikus;kohtumisi riigikogu
ütles peaminister;eriti väärtustada;riik sünnipäeva;tulemuseks veidi;ainega tajumehhanismiga;aru ;tegemist elutu;teadlaskollektiive keerulised;räägime elukestvast
eriti väärtustada;eestis väiksusest;lugupeetud laureaadid;uutest teadmistest;struktuuri üldistatud;iseseisvuspäeva tänasest;seadma teaduspreemiate;pööratakse tähelepanuteadusele;tulevikus tulevikus
kohtumisi riigikogu;õppimist ongi;väärtustab tulemused;preemiaid premeeritavaid;pidevalt õpi;peaminister teadmistepõhine;riik sünnipäeva;meelt seadma;elutu ainega
kindlasti eestis;iseseisvuspäeva tänasest;härra peaminister;ministrid lugupeetud;komisjon mõtleb;võimalustest teadusuuringutes;komisjon mõtleb;kindlasti rahvusvahelises;publiku tähelepanu
kollektiivne töö;näol seletus;saal kodune;käegakatsutavate rakendustega;keerulised uuringud;teadusrakendustele eriti;minevikus kindlasti;sajandi lõputeadusmõtteid;tulemuseks veidi
võimalustest teadusuuringutes;riik sünnipäeva;kindlasti tulevikus;ravimite joogivee;umbusklikult tundmatud;möödunud sajandi;sihte seab;iseärasus uutest;peaminister teadmistepõhine
väärtustada teadusrühmade;teadmatuse piiril;ministrid lugupeetud;tervikuna ütles;uuringud õnnestumine;ongi teaduse;saal kodune;õnnestunud teoreemi;näol seletus
töörühmade juhte;kindlasti eestis;ütles peaminister;härra peaminister;kindlasti kindlasti;liikmetega tundmatu;teadlastele mõttekäik;publiku tähelepanu;ainega tajumehhanismiga
võidukäiguna paljud;abstraktsete omaduste;õpi riigi;täna väljapaistvaid;aru ettevalmistust;tulevikule eesti;ki teinekord;teadustulemusi iseloomustab;tundmatu head
olulisem liikumapanev;kindlasti rahvusvahelises;uuringute käegakatsutavate;tulevikus elu;paremaks kindlasti;sajand muutuma;väljapaistvaid teadlasi;eriti väärtustada;muutustega algavas
uuringute käegakatsutavate;kindlasti tulevikus;umbusklikult tundmatud;lugupeetud laureaadid;härrad lubage;võtmevaldkondades teaduses;kunsti spordiinimesed;saal kodune;peaminister ministrid
laane sisusse;teadusrühmade töörühmade;head iseseisvuspäeva;teinekord laia;sajand muutuma;õpi riigi;räägime elukestvast;õnnestumine ebaõnnestumine;hästi tunnevad
tavad leppinud;kodune loodan;tegemist uuringute;mõjutatud elu;tajumehhanismiga tegemist;inimene aru;tulevikus elu;uut teadmiste;rakendustega ravimite
võtmevaldkondades teaduses;kindlasti paremaks;elu minevikus;geeniuuringute võidukäiguna;radadel räägime;iseärasus uutest;radadel räägime;mõtleb tulevikule;sünnipäeva peaminister
sünnipäeva peaminister;maastike näol;tulevikus tulevikus;daamid härrad;väiksusest nappidest;peegeldavad möödunud;vajab aru;valitsuse liikmetega;vajab aru
publik õnnestunud;paremaks kindlasti;tuntav arvutit;eksperimendi võtab;õnnestumine ebaõnnestumine;jätta täna;teaduse iseärasus;väärtustab tulemused;omaduste tegemist
iseärasus uutest;põhimõtted tavaks;teadmistepõhine eesti;räägime elukestvast;teoreemi tõestuse;radadel räägime;teaduspreemiate põhimõtted;teaduses arenduses;aru ettevalmistust
laureaadid täna;tahan eriti;loov mõistus;sajand muutuma;mõtleb tulevikule;arvame muutustega;ongi teaduse;kindlasti tulevikus;maastike näol
tulemused teadus;tungimine aine;tänagi tahan;juhte preemiaid;laia publiku;otsustame täna;teadusuuringutes olulisem;radadel räägime;ongi teaduse
eksperimendi võtab;teoreemi tõestuse;tunnevad viimasena;liikmetega tundmatu;kollektiivne töö;tulevikus tulevikus;õppimist ongi;inimene aru;uutest teadmistest
käegakatsutavate rakendustega;räägime elukestvast;õppimist ongi;väljapaistvaid teadlasi;möödunud sajandi;uuringute käegakatsutavate;elu minevikus;tulevikus elu;töörühmade juhte
abstraktsete omaduste;ravimite joogivee;peaminister annab;saalis teadlastele;muutuma tavad;inimkond tulevikus;austame daamid;teadusrakendustele eriti;tihti kollektiivne
võrdluses otsustame;teadmistepõhine eesti;kohtumisi riigikogu;publiku tähelepanu;keskpunktis vajab;meelt seadma;õppest teadlastele;tegemist uuringute;daamid härrad
räägime elukestvast;võtab teinekord;arvutit geeniuuringute;liikumapanev jõud;loov mõistus;minevikus kindlasti;võidukäiguna paljud;õnnestunud eksperimendi;liikumapanev jõud
mõjutatud elu;jõud loov;saalis kohtumisi;peaminister annab;kindlasti paremaks;teinekord tulemuseks;teadus tihti;eesti tervikuna;pööratakse tähelepanuteadusele
otsustame täna;uuringud õnnestumine;arvame muutustega;keerulised uuringud;tulevikus tulevikus;särav tulemus;tunnevad viimasena;tänagi tahan;rahvusvahelises võrdluses
arvame muutustega;olulisem liikumapanev;kindlasti rahvusvahelises;head iseseisvuspäeva;kindlasti tulevikus;tulemused teadus;sajand muutuma;võidukäiguna paljud;piiril pidevalt
akadeemia saalis;radadel räägime;uuringud õnnestumine;maastike näol;teisiti jätta;tavaks särav;teaduses arenduses;elutu ainega;tänasest teadust
saal kodune;käegakatsutavate rakendustega;maailmas pööratakse;võidukäiguna paljud;austame daamid;ki teinekord;tavad leppinud;seletus inimene;joogivee põllumajandus
austame daamid;kunsti spordiinimesed;piiril pidevalt;rakendustega ravimite;teinekord tulemuseks;vennad peegeldavad;liikmetega tundmatu;kindlasti eestis;ravimite joogivee
eriti tuntav;teadus tihti;möödunud sajandi;tegemist elutu;õnnestunud teoreemi;tervikuna ütles;teinekord tulemuseks;elu kindlasti;teaduspreemiate komisjon
paljud tulemused;võidukäiguna paljud;vajab aru;umbusklikult tundmatud;tervikuna ütles;võtab teinekord;aru ;teaduse iseärasus;võtmevaldkondades teaduses
tähelepanu keskpunktis;teadust vennad;tundmatu head;ruttagi publik;tihti kollektiivne;premeeritavaid teadustulemusi;leppinud võtmevaldkondades;ki teinekord;jätta täna
keerulised uuringud;tavaks särav;teinekord laia;ainega tajumehhanismiga;teadmistest mõjutatud;tegemist uuringute;hästi tunnevad;töörühmade juhte;teisiti jätta
elukestvast õppest;peaminister ministrid;keerulised uuringud;tihti kollektiivne;preemiaid premeeritavaid;kodune loodan;seletus inimene;tegemist elutu;käegakatsutavate rakendustega
riigikogu valitsuse;tulevikus tulevikus;loodan kunsti;paremaks kindlasti;saal kodune;võrdluses otsustame;pööratakse tähelepanuteadusele;tõestuse õnnestunud;teinekord laia
sihte seab;seab arvame;mõttekäik loomulik;tulemus kindlasti;piiril pidevalt;nappidest võimalustest;tähelepanuteadusele teadusrakendustele;kujuta elu;abstraktsete omaduste
teadmatuse piiril;täna austame;preemiad väärtustab;kindlasti eestis;teadust vennad;räägime elukestvast;nappidest võimalustest;hästi tunnevad;saal kodune
riik sünnipäeva;maailmas pööratakse;inimene aru;hariduse radadel;eriti väärtustada;mõtleb tulevikule;võtab teinekord;ongi teaduse;täna austame
teadus tihti;umbusklikult tundmatud;ebaõnnestumine ki;iseseisvuspäeva tänasest;liikmetega tundmatu;sihte seab;ruttu kujuta;kindlasti kindlasti;võimalustest teadusuuringutes
õppimist ongi;kohtumisi riigikogu;elu teisiti;arvutit geeniuuringute;ravimite joogivee;õppimist ongi;tegemist ruttu;ainega tajumehhanismiga;tõestuse õnnestunud
maailmas pööratakse;vennad peegeldavad;kindlasti eestis;väärtustab tulemused;eriti tuntav;süvauuringutele laane;võimalustest teadusuuringutes;spordiinimesed hästi;seab arvame
põllumajandus maastike;riigikogu valitsuse;elu kindlasti;arenduses meelt;täna riik;aru ettevalmistust;tulemused teadus;võtmevaldkondades teaduses;väärtustab tulemused
kindlasti paremaks;kujuta elu;riigikogu valitsuse;tundmatud tegemist;räägime elukestvast;omaduste tegemist;teadlasi teadlaskollektiive;teadusuuringutes olulisem;inimkond tulevikus
elu minevikus;laane sisusse;rahvusvahelises võrdluses;tuntav arvutit;premeeritavaid teadustulemusi;teadustulemusi iseloomustab;elukestvast õppest;tulemused lubavad;õppimist ongi
võtab teinekord;põllumajandus maastike;geeniuuringute võidukäiguna;elukestvast õppest;lubage tervitada;teinekord laia;elutu ainega;teadusrühmade töörühmade;tähelepanuteadusele teadusrakendustele
loodan kunsti;täna riik;eriti tuntav;uuringute käegakatsutavate;süvenemist õppimist;komisjon mõtleb;meelt seadma;uuringud õnnestumine;põhimõtted tavaks
ebaõnnestumine ki;elu minevikus;minevikus kindlasti;minevikus kindlasti;uuringute käegakatsutavate;maastike näol;kindlasti tulevikus;teinekord tulemuseks;loomulik avastada
möödunud sajandi;tulevikus elu;muutustega algavas;härrad lubage;tähelepanu keskpunktis;uuringud õnnestumine;loov mõistus;töö näeme;teadmiste teadmatuse
muutustega algavas;jätta täna;särav tulemus;töö näeme;mõttekäik loomulik;tulemuseks veidi;arenduses meelt;vajab aru;tulemus kindlasti
inimkond tulevikus;nappidest võimalustest;räägime elukestvast;kujuta elu;uutest teadmistest;kindlasti tulevikus;teadusrakendustele eriti;hariduse radadel;teadust vennad
mõtleb tulevikule;väiksusest nappidest;eriti väärtustada;nappidest võimalustest;rakendustega ravimite;vormitakse hariduse;maastike näol;maailmas pööratakse;geeniuuringute võidukäiguna
saalis kohtumisi;õnnestumine ebaõnnestumine;tulemus kindlasti;teadusrühmade töörühmade;rahvusvahelises võrdluses;eestis väiksusest;uut teadmiste;väiksusest nappidest;tegemist elutu
tungimine aine;ki teinekord;tundmatud tegemist;näeme tänagi;teinekord laia;tähelepanu keskpunktis;teadustulemusi iseloomustab;härra peaminister;iseloomustab süvauuringutele
iseseisvuspäeva tänasest;iseärasus uutest;arenduses meelt;vajab aru;tulemused teadus;leppinud võtmevaldkondades;kujuta elu;komisjon mõtleb;tunnevad viimasena
õppest teadlastele;tihti kollektiivne;vennad peegeldavad;eriti väärtustada;õnnestunud eksperimendi;eriti väärtustada;maailmas pööratakse;kodune loodan;teadmistest mõjutatud
