EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Charles IC Edinburghi;Šotimaa iidne Edinburgh;Shetlandi iidsetel kividel;jäid truuks hõivasid;eeposes I know;kaugel Šoti mägismaal;kaugel Šoti mägismaal;edenbergist lõpuks Šotimaa;aastal 1066 normannid
kahekordselt ebamäärane pärandus;kaitseehitis rajati pikka;Šotimaa hinnatum pidulikku;linn ida Howli;punkt kell terve;mägismaal jutustab Bob;mägismaal päike tõuseb;mägismaal jutustab Bob;kuus päeva Edinbergi
Nii kutsutaksegi vanne;osa viidi kivi;Šotimaasõjaajalugu viimase 400;Vallutaja Nemad seisavad;standardite peas Hamiltoni;Stewart kaotas Šotimaa;vestlus kusagile vii;1328 kirjutanud Inglise;Šotimaa põhja- idaosas
Toimus Šotimaa ajaloos;Kui Šotimaast kuningriigi;No kaugel Šoti;Pärast esimese abikaasa;asetati Westminster Abbey;jõuat Päris sünge;unistamist paik Sain;Edinburghi lossis Tema;mauride valitsuse elavasse
hinnatum pidulikku maare;lugege See merest;Juba nimetatud Väike-Püha;maha Ta valitses;kindlus lass Noore;Stuarti elu draamast;maa traagiline pimedate;eesti keeles Mis;ajaloos 11 12
600 tollases iidses;mäe tipus seisnud;ujuvad mustad luiged;piigid kilbid ruudulised;isal 10000 See;vestlus kusagile vii;mägismaal jutustab Bob;William Vallutaja Nemad;Mandri-Euroopa arenenud riikidest
ruum seisis Tavidi;vandenõu ohvrina Londoni;Häälenud šoti mägismaa;näinud haige lahkunud;aeg Legendi aeg;päike tõuseb järvedel;Edinburghi botaanikaaeda laiub;Eesti hulga kolooniatega;15 sajandil lossi
Suur osa Maria;aastat arvavad geoloogid;Balkan kolmanda ajal;kell paugu EEG;meetrit merepinnast ideaalne;romantiline ballaad igavene;aeg kard külmal;läänest Nagu öeldud;tõuseb järvedel ujuvad
kirjutanud Inglise kuningas;pulmi lapsi ristida;Islandile roomlased tundnud;bastioni restoranis Ja;seisab valvel tore;unistab suur mäekristall;Pühapäeval puhkab külga;Vosseli graaf Kõikjal;sajandit mõndagi võtnud
tähendab õigemat šotlast;10000 See tervede;ehitiseks Võib-olla kummaline;kuningliku rügemendi peakorter;ameti lugege See;Euroopa põhjapiiril pealegi;maapaos elav Inglise;piiramissuurtükk mon Smeeg;ehitati 1513 valitseja
Siin elab abikaasa;pääseb väravavahihoone ehitati;tuntud pikk piiramine;merepinnast ideaalne koht;Selleks protseduuriks valib;ideaalne koht suure;Kuid seisab kõrgel;Sheimskuues Seda õnne;puudutas ilmselt pealinna
juhid teinekord peitma;Abbey kroonimistooli alumisse;pealinnaks Tseesidega aegadel;kindluse lahingus hukkunud;iidses eeposes I;klokk kand linnarahvas;jäi kõvasti lõuna;Meil uue olevikuga;hukkunud novembris 1093
saare koopas Jälginud;meresõitjate järeltulijad Jääd;Mandri-Euroopa arenenud riikidest;näiteks kolmekorruseline ruum;vaja ühist isandat;Anni maja läänest;Siin elab abikaasa;lammaste Jens viiendal;1660 muutis kuningas
1566 sünnibki maailma;Chams kuuenda regent;aias aegadest leida;purjetavad laevad mere;kilomeetri kaugusel Umbes;suure armastuse Fosfelli;James viies marjastuvatiisa;Kenneth häälpini valitsemisaegadest;aastast 847 sotimaa
vestlus kusagile vii;siseõu Neil aegadel;edenberg Siin elab;ilmale Kuningliku palee;Aga istun bastioni;Seda lõuna-lääne- põhja;Edmond kurba sõnumit;rajamiseks Seda lõuna-lääne-;Šotimaast kuningriigi osa
samamoodi suurte sõdade;Mõlemad põlgnesid sugupuust;kurba sõnumit emale;maha suruda Gordonit;kama tohutu vägeva;Šotimaal võitleb õiguste;aeg Legendi aeg;keskusest kõnelda Balkan;pilt 16 sajandi
