EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;õigus;arvuti;hüppeline;;infoajastu;infoajastu;andmekaitse;tunnus
mäluseade;lõpp;inimene;liikmesriik;number;suhtlusvõrk;andmekaitse;isikuandmed;kirjeldatud
nõusolek;kultuur;internet;põhjendama;andmesubjekt;informeerima;informeerima;informeerima;vähendama
kvaliteedihüpe;andmekaitse;sündmus;nõndanimetatud;noorem;isikuandmed;skandaal;informeeritud;jätkama
andmesubjekt;liige;eurooplane;vähendama;andmed;internet;sõnum;infoajastu;iseloomustama
andmevargus;töö;info;kehtima;saadaval;kirjavahetus;edastama;tehnolooga;kahjustama
väärtustamine;valima;kasutaja;kauplemine;seade;informeeritud;pahategija;uuendus;aeg
tegevusskulptuur;säilitama;intrigeeriv;aadress;andmekaitse;tavaohtlik;näiteks;mäluseade;kuluma
infoajastu;tuntud;maailm;kuueteistaastane;ip;sõnum;häkkimine;arvuti;inimene
olulisus;;viimane;lõputu;tall;infopala;hoiatav;iseseisev;tegelema
häkkimine;piisavalt;ootama;arvestama;intrigeeriv;edastama;infopala;edastama;arvestamine
kirjavahetus;nõusolek;vanem;teatamatult;vastav;käsitlema;inimlik;talletuma;sõna
traalimine;haldaja;vana;tegemine;unustama;tavakodanik;isikuandmed;ülevaade;tagama
ülevaade;number;infoajastu;peituv;port;tegelema;esitanu;sõnum;puudutama
suhtlusvõrk;kord;noorem;töötav;näiteks;tehnolooga;omapoolne;tavakodanik;kuueteistaastane
tavaohtlik;nõustamine;päev;globaalne;arvuti;hoiatav;väärima;kasutaja;tehnolooga
nõndanimetatud;tegevusskulptuur;liikmesriik;aastakäive;reegel;sotsiaalmeedia;põhjendama;tähelepanu;kogumine
sündmus;kohustus;külm;käsitlema;iseseisev;arvestama;kirjavahetus;näiteks;vaja
vaim;internet;euroopa;üksikkasutaja;klient;jutt;suhtlusvõrk;uus;säilitama
võimalus;korraga;isik;kahjustama;abstraktne;üksikkasutaja;olemasolu;teenusepakkuja;internet
internet;arvuti;kristjan;kvaliteedihüpe;inimene;omapoolne;isu;lekkimine;tähelepanu
põhjendama;sõna;muretsema;säilitama;koostama;väärima;informeeritud;teatamatult;kaks
pilt;regulaarne;juhtuv;pääsema;deme;esitama;vabakogunemine;sotsiaalmeedia;püüdma
kultuur;kasutav;isikuandmed;iseseisev;tegevus;nõndanimetatud;esitama;lõpp;nõrkus
vabakogunemine;euroopa;kodanik;arvuti;võimalus;andmekaitse;kommentaar;tööandja;arvestama
facebook;oht;infopala;vabakogunemine;vanem;arusaadavalt;nõusolek;kohustus;klient
aastakäive;vaja;peituv;eeldama;enamus;võimaldama;iseloomustama;suhtlusvõrk;põhjustama
arvuti;tegu;sõnum;levinud;aadress;talletuma;nõndanimetatud;kommentaar;uus
ekspluateerimine;tegelema;liige;keelama;isik;kasutav;tavakodanik;maksimaalselt;koguv
hüppeline;vaim;uus;ülevaade;arvestamine;esitanu;tavaohtlik;tuntud;liige
võimaldama;koostamine;koguv;pakkumine;eristus;kuuluv;rääkima;rääkima;eesti
aktiivsus;protsent;suur;käiv;uus;arvestamine;käsitlema;ettevõte;pangakonto
abstraktne;personaalne;jätkama;tohtima;eeter;vaja;tähendama;liige;tegevus
päev;kasv;töötav;andmekaitse;elu;koguma;sõna;teadma;mõte
tähelepanu;juhtum;ip;andmesubjekt;kaks;juhtuv;lugu;traalimine;suur
jätkama;sarnane;andmed;maailm;portaal;asenduma;mõte;juht;elu
nõustamine;kasutaja;oht;peegel;koguma;tähelepanu;iseloomustus;olemasolu;iseloomustus
nõustumine;vana;muutma;tööandja;ülevaade;muretsema;võimaldama;kodanik;nõustumine
enamus;inimene;hetk;infoajastu;tooma;kommentaar;koostamine;töökoormus;võimalus
teenus;töötav;üksikkasutaja;informeerima;maksimaalselt;huviline;ülevaade;aeg-ajalt;pealegi
eeter;intrigeeriv;port;tagajärg;vabadus;iseloomustama;puudutav;tuvastama;kord
nõrkus;uuendus;kommentaar;inimlik;vastama;tegemine;bürokraatlik;viimane;muutma
vaikimisi;miljon;globaalne;esitanu;kuu;tuvastama;põhjustama;tegelema;euro
iseseisev;eeter;huviline;protsent;aktiivsus;soosima;kirjeldatud;kuhjumine;koguma
eristus;aastane;tavakodanik;regulaarne;arvestama;väärtustamine;pakkumine;eeldama;kurikuulus
töötav;külm;informeeritud;andmevargus;liikuma;kehtima;lekkimine;saadaval;piisavalt
skandaal;koostama;ümbritsev;väiksem;direktiiv;kuhjumine;arvestamine;juhtum;20
protsent;käiv;sotsiaalmeedia;reegel;iseloomustama;huvi;teatamatult;piisavalt;teenusepakkuja
lõputu;häkkimine;tegevus;aktiivsus;asenduma;muutuma;teenusepakkuja;omapoolne;juhtum
levinud;portaal;aadress;käive;haldamine;asuma;tegelema;kirjeldatud;haldaja
