EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;pood;arvuti;rehealune;;vanavanaisa;vanaisa;kuidasmoodi;üht-teist
mitema;märkmepaber;tähtis;eksimatult;tool;kaasa;tarkus;rääkima;kuskilt
märkimisväärne;tundma;eriline;aeglaselt;loss;ajendama;vanavanem;võtma;kujundama
angedrialedel;maa;õppija;kahekesi;powerpoint;tuttav;tänane;sõna;korralikult
õnnetus;ümbritsema;sündmus;sedalaadi;pull;tervik;asjatundlik;lõpuks;uuesti
võimalik;soovima;ülikool;keedetud;ein;kohtuma;tänama;ütlema;töötaja
päevik;ostma;oluline;haridusministeerium;produkt;ala;julgustama;suurepäraselt;lihtsalt
kapiitlisaal;palve;õpetaja;jaanipäev;noorem;händel;kiitma;paremini;toiming
tähelepanelikkus;muusika;üliõpilane;veemuusika;subjekt;meeldima;õpetaja;näiteks;vahe
päikseloojang;päikseloojang;õpetama;piibutudu;logisev;minek;täna;suurepärane;vind
jõulukink;sõber;juhtuma;kesk-aasia;meetod;taevaisa;tubli;kirjutama;viis
parkettpõrand;korras;tööpäev;roostetanud;roll;sajand;terve;vaatama;hästi
põhimõtteliselt;lapselaps;päike;tegelikult;suma;vedama;hästi;õnnestuma;kohtuma
tööprodukt;lõpp;koht;tegutsema;funktsioon;vana-ema;oluline;hästi;jõud
ligadi-logadi;toby;vodo;lõppema;sell;naabripoiss;suurepäraselt;ühesõnaga;vahetama
piiburaud;lõbu;eriti;üldse;tookord;rida;nimel;püsti;tuntud
põhupeapuupea;tänama;suur;sepikoda;andma;päev;varu;tegelikult;vajalik
eneserahuldamine;loll;vaht;enesestmõistetav;vale;vanaisa;talupoeg;jälle;valmis
küsimus;jama;märkimisväärne;ameeriklane;funktsioneerima;vana-isa;bene;kuskile;paremale
mälestus;kokkuvõte;suurepärane;meeldima;kodu;vars;soovitama;lõpetama;rull
eetikakeskus;hool;tänane;videvikupidamine;detail;ikkagist;tunnustav;keelama;varem
powerpoint;vanaema;täpne;niimodi;nisu;ettekääs;tegija;kuskilt;võimalik
suurepäraselt;vanaisa;töökas;kergemini;idee;tuletama;pühendama;saavutama;võimaldama
palveraamat;ülemus;õhtu;jälgima;tikutik;vanasti;tunnustama;sealhulgas;kujutama
järeldus;koht;täna;naabritüdruk;chipp;panema;hea;kõne;ein
kesk-aasia;oks;powerpoint;käituma;president;vanavanem;enesestmõistetav;jõudma;eesmine
rannastama;hea;asjatundlik;oomikrosi;homme;terve;taevaisa;õpetaja;2008
mittesüsteemne;andma;meetod;rahulikult;is;ühti;korras;täpselt;ühteteist
raudteetamm;ronima;õige;rehepeks;seoses;jaan;suurepärane;viimane;käsk
kõndima;eeskuju;puu;teetass;tore;tore;vana-ema;soovima;põhjus
märkmepaber;aasta;tulemus;kivisõda;võimalik;tapp;meister;kõla;ümbritsema
tsiviiltulem;mälestus;tööriist;veeretama;sentimeeter;vara;külli;kõlama;võib-olla
teetass;paremini;tugev;võrdlema;redel;valmis;kirjutaja;ikkagist;tundma
p-täht;osa;väärtuslik;mõtlema;näiteks;ükshaaval;innustama;lõpp;tulemus
veemuusika;põlu;tõsine;sõitma;saavutus;tuju;meenutama;kaasa;tugev
kaemus;küünal;spetsiaalselt;sea-küna;arvuti;savi;tookord;korras;pull
põlvkond;kasvatusstiil;korralik;hoitud;asi;varajane;mäletama;lõppema;kuju
raadioteater;toiming;ööülikool;heinakogumine;lubatud;täna;korralikult;valmis;muusika
piibunne;hoog;kool;sülitama;vajadus;imestama;spetsiaalselt;kindlasti;lõpetama
videvik;määr;kirjutama;õlletegu;kindel;arvatud;õnnestuma;selgitama;paha
käsud-keeld;alko;juhtum;näitama;auto;usuja;sitikas;korralikult;20
sea-küna;seisma;etapp;kuidasmoodi;printsiip;rõõmustama;isa;soolamaks;tikkuma
kõrgendatud;analüüs;nädal;reageeratud;sein;pakkuma;heinaaeg;tähtsam;kaup
kahurikuul;sotsiaalteadlane;haridus;raudteetamm;habe;võtma;tähtis;tähendama;kokkuvõte
