keyphrase;score
julgustama nägema uus-meremaa;0.7346
uus-meremaa suurem maailm;0.7146
nägema uus-meremaa suurem;0.6873
saareriik uus-meremaa peaminister;0.6674
arendama maailm viis;0.653
uus-meremaa peaminister robert;0.6527
maailmavajadus teenindav projekt;0.6343
maailm võtma suur;0.6322
kohe-kohe maailm pakkuma;0.6166
suurem maailm võtma;0.6129
sobima suur mõte;0.6117
väike saareriik uus-meremaa;0.6075
projekt pealkiri mõtlema;0.6033
tunduma suur ettevõtmine;0.6032
maailm pakkuma ont;0.5942
pealkiri mõtlema suurelt;0.5913
suurelt mõtlema tunduma;0.5903
paistma täna maailm;0.5881
võtma väike saareriik;0.5867
maailm valitsemine tunnetus;0.5865
suurelt suurelt mõtlema;0.5769
suur maailmavajadus teenindav;0.5678
ühendama maailm viis;0.564
natukene mõtlema suurelt;0.5612
valitsemine tunnetus avardama;0.5594
täna maailm viis;0.5586
maailm paistma täna;0.5586
välislaene suur maailmavajadus;0.558
muldoon julgus käivitama;0.5547
andma kohe-kohe maailm;0.5547
täna probleem toomas;0.5542
uus nägemine püüdma;0.5528
mõtlema suurelt suurelt;0.5523
ühendusvahend ühendama maailm;0.5511
suur mõte suurepäraselt;0.5497
julgus käivitama projekt;0.5475
nägema tänane olukord;0.5453
suur välislaene suur;0.5445
meresuurune suhteline lausuma;0.5439
leidma natukene mõtlema;0.542
tänane olukord meenutama;0.5414
maailmavajadus silm kreek;0.5413
peaminister robert muldoon;0.5408
vajadus puudutama täna;0.5355
ühendus võtma nõndanimetatud;0.5342
suurepäraselt mõtlemisaine pärinema;0.5324
mõtlema tunduma suur;0.532
mõte suurepäraselt mõtlemisaine;0.5312
arvama maikrosof laev;0.5302
teema leidma natukene;0.5295
maa kellitage direktor;0.5271
mõtlema suurelt soovitama;0.5233
robert muldoon julgustama;0.5225
mõte kamazon nägema;0.5222
teenindav projekt taktika;0.5216
kreek papadopopous uskuma;0.5211
küsimus suurem kujutama;0.5191
nägemine püüdma liider;0.519
hoomama uus nägemine;0.5161
võtma suur välislaene;0.5149
ropadopolous arvama maikrosof;0.5145
võimalus sobima suurem;0.5136
mõtlemine suurus heitma;0.5126
tõmbama papadopolous aasta;0.512
tulemus vajadus puudutama;0.5104
it-infrastruktuur arendama maailm;0.5095
tehnoloogia kommentaar esitama;0.5086
ettekujutamine küsimus suurem;0.5081
peadirektor toomas vaatson;0.5069
sajand seitsmekümnes võtma;0.5049
käivitama projekt pealkiri;0.5046
sõna maailm valitsemine;0.5032
mõtlema it-infrastruktuur arendama;0.5014
viis arvutivajadus maailmavajadus;0.4997
kogemine sõna maailm;0.4994
selguma andma kohe-kohe;0.4988
ont maand internet;0.4982
tegevus inimene kammitsema;0.4964
son maiklusestamine tehnoloogia;0.4956
püüdma liider tähelepanu;0.4929
maiklusestamine tehnoloogia vastutav;0.4904
nimelt selguma andma;0.4901
probleem info meresuurune;0.4865
hirm robert muldoon;0.4865
taktika edukas peaminister;0.4849
osutumine pilkamine töövahend;0.4842
avardama nõiavael alustama;0.4838
võib-olla väljaütlemine viima;0.4837
huud mõte kamazon;0.4835
projekt taktika edukas;0.4832
tähelepanu tõmbama papadopolous;0.4829
kommentaar sobima suur;0.4818
vaatama huud mõte;0.4773
nägema põhjus viis;0.4768
vihje ajalugu jamse;0.4764
papadopulaus meelitama inimene;0.4744
arvuti ropadopolous arvama;0.4743
tänane kommentaar sobima;0.4737
pakkuma ont maand;0.4727
watson ütlema nägema;0.4719
roll meenutama ühendusvahend;0.4681
robert muldoon julgus;0.4654
töövahend kuulsus kogunud;0.4646
suurem süsteem osa;0.4625
tehnoloogia vastutav asepresident;0.4623
järjekord viimane maailm;0.4608
peaminister tunnustus nimi;0.4601
heitma sõnum nähtamatus;0.46
puudutama täna homme;0.46
thomas watson ütlema;0.4589
startup ettevõte mõtlema;0.4576
portaal tehnoloogia kommentaar;0.4561
ütlema nägema põhjus;0.456
muldoon julgustama nägema;0.4555
võtma roll meenutama;0.4554
kan hea näiteks;0.4533
ütlema täna vaatama;0.4531
kreek papatoobo lause;0.4511
maailm kattev miljon;0.451
meenutama üha tomas;0.4493
globaalne väärtus omav;0.4433
suur ettevõtmine normaalne;0.4427
lihtsalt hoomama uus;0.4411
alustama sarnane noodikomandör;0.4382
ettevõte mõtlema it-infrastruktuur;0.4376
kujunenud toomas watson;0.4365
kolm inimene mõtlemine;0.4361
võimalus suur arvuti;0.4351
suurus heitma sõnum;0.434
tiitel tänane kommentaar;0.4328
globaalne maandamine mõjutav;0.431
seitsmekümnes võtma väike;0.4273
jamse vale osutumine;0.4273
ettevõte kujunenud toomas;0.4266
pärinema son maiklusestamine;0.4256
väärtõlgendus morjendama ausalt;0.4246
kreeg kommentaar algama;0.4243
noodikomandör värske blogi;0.423
nõiavael alustama sarnane;0.4222
kellitage direktor jonathan;0.4212
look kreeg kommentaar;0.4205
algus suur boss;0.4182
kommentaar algama vihje;0.4163
majanduskriis ibm maailmamaine;0.4129
inimene kammitsema hall;0.4128
kirjutatud blogi kommenteerima;0.4108
hiljem positiivne püüdma;0.4106
sajand surnud väärtõlgendus;0.4098
kamazon nägema ip-nimeline;0.4091
maailmamaine ettevõte kujunenud;0.408
kuu maailm kogemine;0.4075
haldamine keskkonnateenus pakkuv;0.4051
peamine operatsioon vastutav;0.4041
pakkuv selts folstotkom;0.4016
hetk oluline isiklik;0.4015
kattev miljon miljon;0.4004
laev komm kolmas;0.3999
blogi pealkiri võrk;0.3994
vastavalt vajadus kättesaadav;0.3991
eeter portaal tehnoloogia;0.3988
söör tiitel tänane;0.3985
aeglus võrdlema globaalne;0.3963
pealkiri võrk arvuti;0.3952
papa toopaluu ütlema;0.3948
ausalt ütlema täna;0.392
püüdma kreek papadopulaus;0.3913
ohvitser maa kellitage;0.3911
tund hind hetk;0.3886
ütlema väike startup;0.3881
neli kuu maailm;0.3867
nädal algus suur;0.3862
asepresident kreek papatoobo;0.3758
maikrosof laev komm;0.3739
ülemaailmne kliendisuhe haldamine;0.373
positiivne püüdma kreek;0.3726
homme energeetika transport;0.3723
värske blogi nädal;0.368
vähem arvute maailm;0.3679
aasta november kirjutatud;0.3569
hiireke hirm robert;0.3538
meelitama inimene neli;0.3534
suhteline lausuma kreek;0.3512
