EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
gaudeamuse büroo;majanduse stabiilsuse;itaalia parlamendivalimistel;kõrgeim konjunktuuriinstituudi;nullist miinus;eesti majandusel;eesti majanduse;kokkuvõtte teisipäevast;iisraeli valitsus
sageli vead;lubatakse plakateid;ministrid majandusminister;alaneb eurole;vastavalt kodukorra;majandusolukord paraneb;lubatud majandusreforme;valitsuskabinet kuulutas;vajab ühiskonnas
patrullimised julgestamised;logistilist tuge;publica eelnõu;eksport suuresti;alternatiive esialgse;inflatsioon alaneb;ettevõtjatel seadusandluse;pressikonverentsil roomas;korraldamises kaks
antakse aru;äriettevõtetele paremini;tagasisidet õigusnormide;staabiohvitserid sügiseks;ootate andsime;kardeta majanduse;suletud eurole;menetluses seaduseelnõu;tantsupidu algab
põhiseaduskomisjon arutas;vajadused kaetud;puust kastidesse;naerab viimasena;reaalselt antakse;suletud eurole;majanduse kiiret;valimisjaoskondade sulgemist;aega 19
õllekombed õllelaulud;valitsustevahelise raudteetranspordialase;üksust afganistanis;anda komisjon;andmetel napi;konkurentsivõimet parandada;inflatsioon alaneb;põhiseadus hoiatus;tigmatiseerimist räiged
öeldud hindavad;taasalustada rahuläbirääkimisi;seaduse ettevõtjasõbralikumaks;tasakaalu viia;hulk arvavad;elementaarne tarbijakaitselevinud;tegevusele rahastamisallikaid;seisab täna;ütles sõja-aastail
probleeme eesti;postreid läbiv;kaheksast miinitõrjelaevast;piiril egiptusega;asi seadust;leevendama viisanõudeid;majanduslik kindlustunne;kommunikatsiooniminister edgar;majandus- kommunikatsiooniminister
hiiliv tendents;soovitas abiagentuuridele;suurusega ruutmeeter;minek ootused;kasvab import;arengut piirava;majandusminister rahandusminister;eesti raadio;näiteks informatsiooni
tõstsid konjunktuuriinstituudi;kaheksast miinitõrjelaevast;josing tarbijate;kuuluva immigrantide;rein lang;konjunktuuriinstituudi teadurid;eelnõu puudutab;päevalehte noort;100000 krooniga
vajavaid küsimusi;kaasatud avamispäevast;võib-olla iraagi;100000 krooniga;runner omanikule;ettevõtja sõbralikumaks;itaalia parlamendivalimistel;191 inimest;neli üheksa
intresside kasvu;peaminister silvio;võlaõigusseadusest võlaõiguse;2004 aastal;toom palus;säästa huvitav;poliitiline ebakindlus;noop eestis;seisukohta asja
vanade rituaalide;majandusminister rahandusminister;õhtut kuulmiseni;esimest korda;antakse aru;ruum ettevõtted;valitseda koalitsiooniga;äriühing likvideeritakse;muutused kiiresti
kuus uudistetoimetus;hoiatus valitsusele;sõlmprobleem õiguskantsler;hanno tomberg;toetab logistiliselt;tegelikult parlament;täna ettevõtete;eesti konkurentsivõimet;probleemidel tõi
arutasime erinevaid;seaduse ettevõtjasõbralikumaks;laneman üldine;itaalia president;senati saatus;ühiskomisjon uue;aastal madridi;leevendama viisanõudeid;ehitus- planeerimisõigusest
ennustati kord;perel 12;kaitsemehhanismid debatt;aru afganistanis;olukorra kontrolli;venemaa tippkohtumisel;sügiseks kasvab;parlamendi ülemkojas;puhastamisel võib-olla
antud pressikonverentsil;pommiplahvatustes osalemise;kuus uudistetoimetus;aastast tugevnenud;programm tihe;peaministri ariel;vastavalt kodukorra;poliitilise välireklaamipiiranguid;välju näitab
120-ni brigaadikindral;tantsupeo kujundusega;aspektid tarbel;täna allkirjastati;planeeritud gaujamisele;ekspartika lisandväärtust;suured muutused;võtsime hääletasime;2004 aastal
idele kord;konjunktuuriinstituudi vanemteadur;päevakaja kena;pumpama veeteede;la res;ideid põhiseaduse;ekspordi areng;röövitud väärtustest;paremini ehitusettevõtetel
komisjon võttis;sõja-aastail kadunud;frakis oleva;komisjon jääb;minek ootused;aastaid läbirääkimiste;makedoonlased kaitseminister;konjunktuuriinstituudi vanemteadur;natukene näiteks
küsimusi peatume;õigusliku järjepidevuse;venemaa raudteealaste;näiteks tervishoius;seisukohta res;lahtiseks täna;paremini ehitusettevõtetel;vasaktsentristist võitsid;afganistanis ootavad
higsam talibani;likvideeritakse vastutuse;võimalike ehitusvigade;arengut seostatakse;amet ootab;aega 19;senati saatus;rahastamisallikaid araabiamaadest;-te aastate
annab nimelt;ulatusliku algab;teherani otsides;valimised paremini;kaubalaeva runner;peatus justiitsminister;prognoositakse laenu;elavdavad näide;koostöö riikide
aastal madridi;pumpama veeteede;pressikonverentsil roomas;ühiskomisjon uue;leidsime idee;stabiilsust vaja;kaoses ametlikud;reaalõiguslikel probleemidel;valmis afganistani
suurusega ruutmeeter;terves tartu;ajakirjanike küsimustele;kaitseväelaste arv;president mahmoud;leedu lipuvärve;reaalõiguslikel probleemidel;sõbralikumaks uku;eesti arengu
helmandi provintsi;seisundis arstid;19 aprillini;lõpust maikuu;asjaomased ministrid;ürituste programm;prognoosi alaneb;takistuse euro;koka sõnul
esimesed eesti;õllerituaalid õllekombed;euroopa liidu;koki sponsorleping;noort meest;eesmärgid elluviimist;üro soovitas;kuus uudistetoimetus;hakkabki juhtima
tudengite laulu-;eurole ülemineku;toetab logistiliselt;üheksa punktiga;eelleping kolme;publica eelnõu;konjunktuuriinstituut esitles;ajaloos suurim;lahendamist vajavaid
elementaarne tarbijakaitselevinud;jääma kauemaks;pisiku jätkata;parlamendi alamkojas;frakis oleva;ametlikud tulemused;nädala seisukohta;staabiohvitserid sügiseks;jürgen kinnitusel
tapsid 191;arengu teemadel;majanduskonjunktuur soodne;tingimuseks seadis;mahmoud abbas;prognoositakse laenu;2004 aastal;kokkulepete aegumisest;üksust afganistanis
