keyphrase;score
kodu dalama;0.7973
soojem istuma;0.7948
meeldima ütlema;0.7907
ütlema tahtma;0.7904
tunduma toiming;0.7894
seisma kitsas;0.7883
tahtma meeldima;0.7882
rei koorem;0.788
viimane aeg;0.7877
komistama sageli;0.7869
tagatuba uks;0.7864
ütlema katkendlik;0.7863
suutma vaatama;0.7855
ütlematult ütlema;0.785
ütlema õde;0.784
vastasema kartma;0.7839
aeg tahtma;0.7839
selg komistama;0.7832
istuma ahi;0.783
asetama käsi;0.7828
sõna kümnekordselt;0.7827
torm rebima;0.7821
puu koorem;0.7816
aitama kordama;0.7815
ütlema ema;0.7815
ütlema vaikselt;0.7813
koorem lumi;0.7813
ainune lumeraasuk;0.781
kergem hoidma;0.7806
paiskama sõna;0.7806
veerema pisar;0.7805
ema tund;0.7805
kitsas libe;0.7804
ootama tahtma;0.7804
torm ütlema;0.7804
jäik ema;0.7804
tund hoidma;0.7804
toiming jääma;0.7803
meeldima reisijutt;0.7802
otse nägu;0.7802
tahtma elu;0.7799
raamat suutma;0.7797
vastasema rääkima;0.7797
heitma puhkama;0.7796
sada raamat;0.7795
isa asetama;0.7795
kogelema suutäis;0.7793
tahtma pojapogi;0.7791
ähmaselt nägema;0.7785
teadma vastasema;0.7782
kinni hoidma;0.7782
rebima sõna;0.7781
ema sosinal;0.778
hobune kodu;0.7779
tahtma kord;0.7779
õu tooma;0.7778
kuri torelema;0.7777
tooma isa;0.7777
ema nägu;0.7777
ärevalt jääma;0.7774
hilinenud inimene;0.7773
järelastama kaks;0.7771
võtma hetk;0.7769
isa ütlema;0.7769
soojem soojem;0.7763
kuus vapper;0.7762
sosinal torm;0.776
öö jääma;0.776
võtma käsi;0.7758
lävele seisma;0.7757
sirge siht;0.7756
rabandus hoog;0.7756
vingelt rei;0.7756
tooma hobune;0.7755
silm veerema;0.7755
korraga kuum;0.7755
peatuma ainune;0.7753
sageli kergem;0.7753
paistma maa;0.7751
nägema laud;0.775
mees igatsema;0.775
ema isa;0.7747
inimene tuba;0.7746
ahi mõtlema;0.7746
koorem sületäis;0.7745
mets keeruline;0.7744
juhtuma paar;0.7744
lükkama tagatuba;0.7744
täna esimene;0.7743
komistama kiilasjää;0.7743
käsi pisar;0.7741
ütlema pikk;0.774
rääkima kordasem;0.7739
harva lausuma;0.7735
katkendlik hääl;0.7735
pisar mõte;0.7734
pikk aasta;0.7733
kaenal kinni;0.7732
tuba soojem;0.7731
ema aitama;0.7729
hoog tasakummardus;0.7728
laud lahtine;0.7727
ootama koer;0.7727
tahtma karjuma;0.7727
torm paiskama;0.7726
vapper mees;0.7725
isa silm;0.7725
uks lahti;0.7725
nutma isa;0.7722
elu teadma;0.7721
lugema õhtu;0.7721
kordasem jonnakalt;0.772
pisar langema;0.7718
õuevärav ootama;0.7718
nina lugema;0.7717
küsima ärevalt;0.7716
lumi 100;0.7715
saar lugu;0.7715
ema käsivars;0.7715
avama 209;0.771
vaatama pöörlama;0.7709
sõna tükk;0.7708
seisma ema;0.7707
teadma ema;0.7707
-lt lehekülg;0.7705
siht tabama;0.7703
libe nuga;0.7703
ekspeditsioon avama;0.7701
ärritama ema;0.77
lugu ümberringi;0.7699
õhtu kuri;0.7695
jagama jääma;0.7694
isa vingelt;0.7692
külm tunduma;0.7691
tundma hilja;0.7691
keesma tuisk;0.7689
suruma nägu;0.7687
rada sirge;0.7684
tabama rabandus;0.7684
leegitsev ahi;0.7684
hoidma hingamistagane;0.7684
süüdlane lootusetult;0.7683
teadma jätkama;0.7681
kord viinaklaas;0.7681
lahti aken;0.7677
ema laskuma;0.7676
lõpetama sada;0.7674
nägema hästi;0.7673
dalama puu;0.7672
tänav jäik;0.767
jällegi kuri;0.767
nägu isa;0.7669
lamp nina;0.7668
tõmbama maa;0.7666
puu varsti;0.7665
kaetud lauts;0.7662
rääkima ütlesema;0.7659
teadma nutma;0.7656
igapäevane öö;0.7656
ema kõvasti;0.7655
nuga selg;0.7654
libe läikiv;0.7654
külg tuisk;0.7653
maantee jagama;0.7653
paar päev;0.7651
isa raamat;0.765
lebama isa;0.7649
lehekülg paistma;0.7647
kümnekordselt kõrv;0.7641
tuba külm;0.764
hommik puu;0.763
teadma teadma;0.7629
esimene kord;0.7627
torelema puhuma;0.7625
isa läbipaistev;0.7625
hingamistagane ema;0.7624
tuisk hiiglasuur;0.7619
maa kuus;0.7618
Johan saar;0.7612
100 otse;0.7608
lugema luup;0.7605
lauts lebama;0.7597
suruma ema;0.7583
keeruline rada;0.7573
tulija tuba;0.7571
võtma Kon-Tiki;0.757
209 -lt;0.7568
hetk pihk;0.7565
lehekülg lehekülg;0.7562
linn kirjev;0.7562
hiiglasuur pudrupada;0.7551
kohmetult kohmetult;0.7549
pöörduma maja;0.7545
rääkima rääkima;0.7542
pudrupada maantee;0.7541
maa täna;0.7537
hüppama püüdma;0.7521
lugema Johan;0.7493
sirguma torm;0.7485
Ivo Uukkivi;0.7483
