EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;kohtades;saarelt;tähendab;;Doktor;Reisipalavikusaade;vastutulelikud
üles-allamäge;McDonald;turistidele;saatejuht;fun;reisipalaviku;Reisipalavik;banaani-ananassi
põhimõtetel;söövad;saared;ebameeldivate;valida;arsti;reisipalaviku;puhastama
Preicestoleni;ehitati;saarestikus;mägise;head;reisibrošüüris;Saaremaale;imelikud
veesüsteem;Meie;väikesaarel;saatis;meetrise;turistidelt;Puhkesaarelt;eesti
võimalik;Peab;turismipiirkondades;saatekülaline;vaated;reisiks;reisirahad;liha
tõusis;Sa;turist;oluliselt;hull;reisi;Hiiumaale;kuskilt
Fundschallist;Los;mägedega;katkised;lastest;reisirahad;Kanaaridest;pealegi
fundschalise;Churchilli;rännakutel;sõitsime;nimetatakse;matkamine;Ameerikasse;magusa
läbisõitmine;aste;Madeira;meeldis;summa;külastanud;reisibrošüüris;Nendel
sinka-vonka;klaustrofoobiline;Hendry;toidupoed;seemned;Reisipalavik;Saarele;keha
Põhja-Aafrika;inimene;turismipoode;maabudest;temperamentsed;turistid;matkarajale;söödavad
varingesite;veetemperatuur;mäe;seitsmeteistkümnendal;legend;matkarajale;Eestisse;tutvusin
vaatamisväärsusi;Õnne;rannad;maitses;passion;turistide;Hispaaniale;puhastatud
kõrged;väsisime;jõekesed;suveniiripoe;topp;ravimid;reisiks;aja
Põhimõtteliselt;Midagi;portugallased;näidatakse;arvasin;külastajate;Portumuniisi;viis
õnnesaared;Portomoniis;Kreeka;meeldib;tähendab;reisipakkuja;põlissaarele;70
Cristiano;ristatud;veetemperatuur;kallimatest;kasutatakse;haigushooge;Hiiumaa;See
enam-vähem;Salis;kuurordid;saarestikus;fruit;kogemus;Ameerika;1419
väliköök;Kas;Põhja-Aafrika;metsasorti;kodus;käinud;saarele;võib-olla
desertöör;korras;raadiokuulajale;joogivee;isendit;jalutuskäigu;reisi;mõtlesin
madeiral;ainuke;niisket;sõitsite;aedade;matkarada;Kreeka;ümbritsetud
üleüldine;turismipiirkondades;metsades;banaani-ananassi;president;tagasisõit;Kariibidele;ihaldatud
