keyphrase;score
hea nägema täna;0.4314
kuulaja tänane saade;0.4292
eriline probleem tekkima;0.4278
galerii võimalus kuulama;0.427
vaatama kuulaja tänane;0.4265
esimene küsimus alustama;0.4258
inimene video nägema;0.4251
tegelikult situatsioon täna;0.4207
tänane saade erakordne;0.4189
marco laimre küsimus;0.4146
kunst vaatama kuulaja;0.4134
saade ajalugu kunstnik;0.4128
tänane kunstisaade keskenduma;0.4116
kunstnik monoloog marco;0.4094
kunstitegelane intervjuu hetkesituatsioon;0.4068
saamatus esimene küsimus;0.4047
video nägema rääkima;0.4033
küsimus alustama kunstnik;0.4011
saade erakordne esimene;0.3993
probleem tekkima küsimus;0.3987
ajalugu kunstnik monoloog;0.3983
hea küsimus kommentaar;0.397
lugu eile intervjuu;0.3923
kunstitoimetaja variant intervjueerima;0.3915
marcolaiendia asjakohane küsimus;0.3911
erinev situatsioon nägema;0.3897
mp3 formaat rääkima;0.3895
teema oluline näitus;0.3892
naljakas ütlema anekdootlik;0.3879
modereerima tänane olukord;0.3842
err tänane kunstisaade;0.3835
natukene tunduma inimene;0.3831
intervjueerima seoses näitus;0.3811
toimuma neljapäev artist;0.3803
võimalus kuulama ardistok;0.3799
juhtuma päevane juhtum;0.3788
ootav probleem üliõpilane;0.3786
oluline tänapäev tegelema;0.3781
nägema täna täna;0.378
lahendus ootav probleem;0.3775
tänane olukord esitama;0.3768
esimene kord saade;0.3766
marko esimene kord;0.3765
asi huvitav esitama;0.375
kaasaegne kunst põhiliselt;0.3748
päevane juhtum juhtuma;0.373
halb nali autoril;0.3728
päev avatud näitus;0.3725
erinev kunstitegelane intervjuu;0.3714
sõna rääkima vaatama;0.3713
saade korduma laupäev;0.3711
võib-olla õnnetus ajalugu;0.3705
galerii päev avatud;0.3701
galerii näiteks nimi;0.3697
nägema rääkima idee;0.3694
oluline näitus töö;0.3691
näitama halb nali;0.369
halb nali toimuma;0.3686
teema näiteks konkreetselt;0.3683
kummaline juhtuma huvitav;0.3676
