keyphrase;score
ajalooline loss kirik;0.4968
õige loss kuuluma;0.4644
tavaliselt ajalooline loss;0.4577
loss 1912 aasta;0.4376
õige loss seisma;0.4368
loss kõrgeim torn;0.4362
suursugune loss kaunis;0.4349
ehitama loss esimene;0.4346
täpselt suursugune loss;0.4277
kujunema loss restaureerimine;0.4201
holland suurim loss;0.4189
asukoht seisma ehitis;0.4164
ajalugu tähtis roll;0.4116
loss seisma väike;0.4106
võimalik ehitama tehaar;0.4071
kujundama jääma küla;0.4064
suur hoone restaureerima;0.4061
loss restaureerimistöö loss;0.4057
ehitama loss suur;0.4048
loss traditsioon jätkama;0.4044
tunduma tehaar lossisaal;0.4041
luksuslikum loss arvama;0.4036
tähtis roll holland;0.4029
suursugune tehaar loss;0.4028
loss ümbritsema suurepärane;0.4025
suurepärane loss ümbritsema;0.4013
vana iidne puu;0.4011
kirikuhoone tehaar loss;0.3994
kõrgel seisev loss;0.398
loss restaureerimine ajal;0.3979
tähendama tehaar loss;0.3978
hiljem loss esimene;0.3972
iidne perekond loss;0.3968
uhkelt võimalik ehitama;0.3941
roll holland suurim;0.3926
taastama restaureeritav hoone;0.3924
säilinud pilt loss;0.3921
loss kirik uuesti;0.3915
kindlasti õige vastus;0.3912
loss põhiline väravaehitt;0.3912
mälestus hukkuma 1912;0.391
üpris suur hoone;0.3901
kõrgeim torn rüütlitorn;0.39
tõusma loss kõrge;0.3888
torn seisev paremale;0.3885
restaureeritav hoone hästi;0.388
loss torn lõpuks;0.3878
heleenel kaunis loss;0.3867
loss asukoht seisma;0.3863
peegelduma loss kõrgeim;0.3848
ajal ehitama loss;0.3845
suur ümmargune nurgatorn;0.3844
loss esimene lossihoone;0.3844
ehitama tavaliselt ajalooline;0.3839
loss õige loss;0.3838
tehaar loss asukoht;0.3824
maja ehitama tõusma;0.3804
loss väärikalt suursuguselt;0.3797
rajama ehitama hoone;0.3796
vahest ilus pühapäev;0.3792
loss esihall katedraal;0.3776
suur vana lamp;0.377
uus maja ehitama;0.3766
kõrge nelinurkne torn;0.3747
vana haarselents piirkond;0.3746
esimene tehaar loss;0.3744
tehaar loss 1912;0.3738
loss kahekordne värav;0.3736
kaitsma vana rahvuslik;0.373
väärikas lapsepõlvekodu pariis;0.3725
tehaar loss traditsioon;0.3702
ehitama tehaar loss;0.37
torn kirikuhoone tehaar;0.3699
keskaegne lugematu torn;0.3698
sajand hiljem loss;0.3696
suguvõsa suurepärane loss;0.3696
seisma ehitis tollane;0.3676
tehaar loss restaureerimine;0.3676
hoone hästi võimalik;0.367
terav torn kirikuhoone;0.3662
tehaar loss restaureerimistöö;0.3656
peaasjalikult tehaar loss;0.3648
steel tehaar ajalugu;0.3645
niivelt loss väärikalt;0.3634
loss omanik mainima;0.3632
esimene lossihoone õitseaeg;0.363
soov tohutus loss;0.3629
võimalik kunagine originaalstiil;0.3614
1912 aasta kaunilt;0.3613
tähtis näide osa;0.3612
osa lossisein säilima;0.3611
uhke suur söögisaal;0.3608
säilima 15 -st;0.3604
töö kujunema loss;0.3604
loss restaureerimine suurem;0.3596
arvama 12 sajand;0.3582
eriti uhke suur;0.3581
stiil kujundama loss;0.3576
hukkuma 1912 aasta;0.3572
