EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
häda jõulukink;ülemus raudtee;õhtu arvuti;vanaisa naabripoiss;vate detail;päev vanaisa;vanaisa tarkus;üldse võtma;magama ilmselt
süsteemne analüüs;loll ütlema;täna eriline;sea-küna tegelikult;subjekt areng;tänane päev;vanaisa rõõmustama;Voogla rääkima;jälle tõmbama
Robert Jüriental;märkmepaber panema;suurepärane vanaisa;ütlema ilusti;tool hobu;vaatama õhtu;asjatundlik hästi;Ülo Voogla;talu töö
Friedrich Händel;jääma terve;nimelt üliõpilane;tuntud sepp;targem subjekt;hoiak vanavanem;vastama suurepäraselt;rääkima ütlema;korralik tool
tervik süsteem;käsk käratsemine;suur leht;sõitma lossihoov;rahuldus jest;kohtuma üldse;väike targem;ühesõnaga selgitama;rääkima üldse
produkt õppija;seisma pood;eriline polent;vahetama eksimatult;jest elama;Õnne õpikoda;tarkus aitama;vanaisa ütlema;maitsema üht-teist
koostöö Tartu;toik taguma;teadma täpselt;õlletegu Saaremaa;ikke unustamatu;milema aeg;inimene targem;ütlema 10;kõne üldse
kuskilt Kesk-Aasia;teadma häda;kujunema tõsine;nähtavasti heinakogumine;isa loss;tuju suur;huvitav inimene;vaja ülemus;võib-olla lihtsalt
natuke mõtlema;päev tõmbama;tähtis etapp;ütlema ligadi-logadi;logisev tiitel;võtma kaasa;vanem rääkima;kirjutama kirjutama;hästi laps
järeldus ettepanek;asi natuke;sündmus valmistuma;täitsa selge;funktsioon ruum;Ööülikool tänama;isaisa kindel;vaatama töötaja;kohtuma üldse
