EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
5,0,0,1,1,0,0,2,3,12,chachapoyas; linn; muumia; ink; kindlus; ant; surnu
5,0,0,1,1,0,0,2,3,12,chachapoyas; linn; muumia; ink; kindlus; ant; surnu
5,0,0,1,1,0,0,2,3,12,chachapoyas; linn; muumia; ink; kindlus; ant; surnu
5,0,0,1,1,0,0,2,3,12,chachapoyas; linn; muumia; ink; kindlus; ant; surnu
5,0,1,1,1,0,0,2,3,12,chachapoyas; linn; muumia; ink; kindlus; ant; surnu
4,0,1,1,1,0,0,2,3,12,chachapoyas; linn; ink; kindlus; ant; surnu
5,2,2,1,1,1,0,2,3,12,chachapoyas; poeg; linn; ink; kindlus; päike; ant; surnu
4,3,1,1,2,2,1,3,3,12,chachapoyas; poeg; linn; muumia; ink; kindlus; ant; surnu
4,3,1,2,2,2,2,3,3,12,chachapoyas; poeg; linn; muumia; ink; kindlus; surnu
6,2,1,2,2,3,0,4,3,12,chachapoyas; poeg; linn; muumia; ink; kindlus; päike; ant; surnu
5,2,2,2,3,3,0,2,4,12,chachapoyas; poeg; linn; ink; kindlus; päike; ant
