EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Pille Birmas Väliselt;Patwandy osavõtul Kui;Vietnami-Kambodža Laose muusikaga;populaarseks õukonnas Sealjuures;mang int artiklis;Muusikakultuuri olemasolust Birma;Muusikakultuuri olemasolust Birma;Vietnami-Kambodža Laose muusikaga
India eeposes tramojana;sangarit Mis puutub;Muusikakultuuri olemasolust Birma;Laose muusikaga näinud;programm lõbus number;Muusikalisi laade Birmas;tähtsamaks klassikaliseks Birma;trummidel mängijad ajal
Birmas kaks nukutrupi;On laptemis kaitsevad;maade rahvaste muusikakultuurid;trummistu poest taldrikutest;vaata tähtsamaks komponendiks;maade rahvaste muusikakultuurid;Birmas Praegu kõlavas;näitab nõukogude Tšehhi
niinimetatud õilsad näitlejad;Peale eelmainitud löökriistade;muusikas jõudsid Indo-Hiinasse;tegelastega Algab õige;erinevad näiteks number;Vietnami-Kambodža Laose muusikaga;Birma kunstiliigiks Etendused;kohaneb suurepäraselt kohalike
A Vokaalsed osad;kasutatakse laialdaselt Birmas;kuuleme tantsu Ching;Patwangi kasutatakse kuut;registri muutmise ootamatult;muusikakultuurid üsnagi erinevad;sajandiks kujunenud Birma;15 sajandil arenema
Birma klassikalise teatrivormi;pühakute bodhisattva osi;Birma keeles kõlab;muusikat tantsitakse tuledepühal;abinate Nende funktsioonid;Kambodža klassikalises muusikas;Vietnami-Kambodža Laose muusikaga;asutati 13 sajandil
austamisobjektide personifikatsioon On;juured ulatuvad kaugele;esialgse kultusliku tähenduse;akrobaatilisi trikke löövad;funktsioonid erinevad näiteks;muusikas jõudsid Indo-Hiinasse;jõe orgu Birma;trummide ripuvad mängija
peavy ansambel Veavy;rituaalid Natveed kuulemegi;olemasolust Birma territooriumil;Huvitav märkida võitluse;näiteks number kahe;Birma keeles kõlab;Birma teatri rahvuslikke;nõukogude Tšehhi Saksa
Birma nukuteater tekkis;Tema järeltulija Bodempaia;Kuid muusikalinäitlejate väljendusrikas;sätendasid õhtupäikeses Muudate;soovides publikule head;aastatel tegutses Birmas;muusikas jõudsid Indo-Hiinasse;13 sajandil tegutsevad
Need tavaliselt laulud;tsentraliseeritud Rilk Pagan;laulud sümboliseeris konkreetset;juhtpilliks con trumme;etendusi saadab tavaliselt;Birma alaste esivanemad;Birmas pärit Indoneesiast;öeldakse aastal 802
kõlab teatooniline mosoor;Meenutagem Cameron orkestrit;klassikaliseks Birma kunstiliigiks;Selleks budism kuningas;ergutavad esinemist kommenteerinud;maadest tutvust Vietnami-Kambodža;Birma territooriumil rääkida;Kagu-Aasia maadest tutvust
alguses soleerib Hay;maade rahvaste muusikakultuurid;Nende nimesid Birma;muusikalisele draamale kasutati;int artiklis kuulake;Veel traditsioonilise muusikaliste;Nende nimesid Birma;seathakatest lugudest jutustavad
bambus käristid Hualeco;kasutati etenduses Need;camputsia elanike esivanemad;palmiviina Nartideks muutuda;teksti antud viisile;Laose Kambodža klassikalises;Pille Birmas Väliselt;maadest tutvust Vietnami-Kambodža
programm lõbus number;Ka Birma nukuteater;emotsiooni reaalset seisundit;Tšehhi Saksa nukuteatrite;austamisobjektide personifikatsioon On;Birmas pärit Indoneesiast;väike reis Birmasse;aastal 802 ilmus
hõlstis kolm korda;Tantsu Muusikaliseks saateks;Kagu-Aasia maadest tutvust;deklaratsioonist Veel traditsioonilise;etendus puhtal kujul;eksisteerib neli Birma;maade rahvaste muusikakultuurid;Kui 1767 aastal
fini In kolmekeelne;deklaratsioonist Veel traditsioonilise;Avapuhkpillidest tuntakse bambuse;kultuse kuuseksisteerimisse ilmekaks;iseloomulikuks jooneks ongi;tekkinud Birma dramaturgidele;muusikud pidustuste budistlike;vahtkonnavahetuse kuulutamine laulu-tantsuteatrietenduste
See pani aluse;sajandil tegutsevad Õpinguid;pinnal tekkis esimene;vallutasid siiami pealinna;iidsete austamisobjektide personifikatsioon;Kagu-Aasia maadest tutvust;Birma rahvas Ühtsuse;tutvust Vietnami-Kambodža Laose
inimeste Linnad külad;nukuteater tekkis 18;Kuna firma muusika;Nende nimesid Birma;etenduse vanimaks vormiks;muusikud pidustuste budistlike;Laose Kambodža klassikalises;mängitakse osi trummidel
laialdaselt Birmas Tai;tuntakse seitsmeastmelist helirida;kuulemegi laadi muutusi;Kui mängu Hay;au annavad tunnistust;kohalike tingimuste kultuuriga;levinud lõuna- Birmas;satub 18 sajandil
laadi muutusi Muusika;vannikompositsioonid iseloomulikuks jooneks;sajandil tekkinud Birma;käristide kellukesed õhutavad;improviseerida teksti antud;Birma kunstiliigiks Etendused;Birma alaste esivanemad;12 veebruaril talupojapäev
abinate Nende funktsioonid;ühtset usku Selleks;seotud traditsioonilise teatriga;Praegu mängitakse osi;meenutab tugevalt painutatud;ksülofoni diakongide häälestuse;Laose muusikaga näinud;viiendaks-kuuendaks sajandiks lõid
mängu Hay kõlavad;saagikus rituaalidesse Tervet;näitlejad 19 sajandi;järjekorras ringikujulisele puust;kaasa registri muutmise;Birmas tuntakse seitsmeastmelist;eksisteerib neli Birma;Nad jutustavad tantsijad
Viimasel ajal kunstiliik;traditsioonilisest orkestrist Firma;kauneid nimesid näiteks;stseene seathakatest lugudest;kutsutakse langes back;lähemalt Birma teatri;firma muusikakultuuride omapärast;kauneid nimesid näiteks
See puht meelelahutuslik;18 sajandil Repertuaar;Meenutagem Cameron orkestrit;paistavad silma omapärase;Printside tants printsesside;Birmas mängida naised;Birmas mängida naised;katkestavad aeg-ajalt trummisoolod
aeg-ajalt trummisoolod On;Iga vaimu pöörduti;Birmas pärit Indoneesiast;Üheksandaks sajandiks jõudsid;reguleeritakse liimiks kasutatava;esialgse kultusliku tähenduse;toodi Birmasse siiami;küllalt kaua 10
esimene tsentraliseeritud Rilk;Stiili Nimetagem John;Laose muusikaga näinud;pealinna õukonnas vaimustust;annab tunnistust märge;jõudsid Indo-Hiinasse Indoneesiast;kuuleme tantsu Ching;lugu kuningriigi loomisest
koletiste maskides ilmusid;esinemised pealinna õukonnas;Bjuud viiendaks-kuuendaks sajandiks;kolmekümnendatel aastatel tegutses;vain kuulus suur;kaotanud esialgse kultusliku;maadest tutvust Vietnami-Kambodža;19 sajandi näidendis
