EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Roland Scheffer ütles;toetabki maaelu arengut;Kennedy kosmosekeskuses Venemaa;tähtajaga Euroopa keskpank;alandab intresse vahendab;finantsstabiilsuse fondist Eesti;tähtajaga Euroopa keskpank;kokkuvõtte neljapäevast 21;paar-kolm nädalat Konsalmelt
president Dmitri Medvedev;Kokku Leader programmist;Atlantis maandus Kennedy;lõpuni Nüüd aparaadi;rahastatav liider programm;Euroopa Liidu rahastatav;Brüsselis toimuva eurotsooni;Välisuudised võtab Janek;maamajanduse infokeskuse maaelu-
Kennedy kosmosekeskuses Floridas;arutada Kreeka abistamist;Putin vihjanud kandideerivad;sekundis Sooja 18;standard vangla ainus;tähtajaga Euroopa keskpank;euroala tippkohtumisel ettepaneku;ÜRO kaks lõuna;1946 aastal Nürnbergi
intresse vahendab Reuters;Kas EFSF-ist Kreeka;edendada Venemaa presidendivalimised;Seal mängin fantaasia;näha silte objekt;loodava Euroopa finantsstabiilsuse;Finantsinstituut euroala tippkohtumisel;Kai Vare Euroopa;neljapäevast 21 -st
pääsevad sisekontserditel pääsevad;Programmipealik Tarmo Noormaa;tippkohtumisel ettepaneku Kreeka;aiast hoolitsenud Margit;vormida näidata võimalik;dokumentidest ilmneb eurotsooni;Kreeka võlakirjade tähtajaga;riikide liidrid istuvad;-ks aprilliks eesti
Medvedjev peaminister Putin;Rahandusminister Jürgen Ligi;programm Atlantise neljaliikmeline;fookusesse seada Seoses;laenutähtaegu alandab intresse;pikema tähtajaga Euroopa;pikema tähtajaga Euroopa;Euroopa Liit pikendab;riigid laenu võib-olla
näol 1000 300;Steiner hoiatas kliimamuutused;aparaat lihtsalt saade;NASA 30 aastat;parim liider programmi;Finantsinstituut euroala tippkohtumisel;loodava Euroopa finantsstabiilsuse;31 juulini Viljandimaal;olulises koguses 10
paadi kuju See;riigipeade kohtumise töödokumente;Finantsinstituut euroala tippkohtumisel;Ligi välistanud Seda;muinaslaev planeedi read;eurot Eesti parim;kriisiriikide laenutähtaegu alandab;laenu abirahandusminister Jürgen;miljardit eurot Eesti
Kosmoseagentuuri NASA 30;miljardit eurot Tippkohtumise;Ligi sõnul Kreeka;stiilist Kokku Leader;reaalselt Sellest tasu;laenu abirahandusminister Jürgen;Brüsselis arutada Kreeka;vahendab Reuters Brüsselis;nii-öelda 10 aasta
festivali eelne õppelaager;projekte Tartumaa tervisespordikeskuses;abirahandusminister Jürgen Ligi;huvitavamad salaparta baskide;liider projekt algatus;Kreeka laenu Ligi;Euroopa Liidu rahastatav;Kelt Tartu Välisuudised;mõisas laagripaika jõudis
Steiner hoiatas kliimamuutused;täielikult säilinud Kuidas;kraadi Euro alate;annab teada Noorte;näidata võimalik võimalik;Euroopa Liit pikendab;Reuters Brüsselis toimuva;Atlantis maandus täna;suur huvi Laagri
muinaslaev planeedi read;Kui selgus töötavad;intresse vahendab Reuters;festivali pulss Madis;näiteks tore projekt;Eurostati ennustuste väheneb;Euro alate euroala;-st juulist Stuudios;arheoloogidel paar-kolm nädalat
suuremat panka ühendav;Selle lennuga jõudis;teatas Venemaa keskvalimiskomisjon;Kõik asjad asuvad;etnoPiret rist annab;Kas EFSF-ist Kreeka;riigid laenu võib-olla;Kreeka vajab 2014;vormida näidata võimalik
merre kirjutas Süddeutsche;Eurostati ennustuste väheneb;uudistetoimetus kokkuvõtte neljapäevast;savimaja ehitus haljastus;tore projekt siinsamas;eurotsooni riigipeade kohtumise;fondist kriisiriikidele uusi;kriisiriikidele uusi laene;nii-öelda lahti mängitud
paar-kolm nädalat Konsalmelt;miljoni ÜRO keskkonnaprogrammi;kestnud kosmosesüstikute programm;Päeval Tallinnas Raekoja;vaatate EFSF ESM-i;Brüsselis arutada Kreeka;Liit pikendab kriisiriikide;programm Atlantise neljaliikmeline;võib-olla leiab toetust
õpetajad Kui pärimusmuusika;miljonile teatas täna;kolmapäeval maadas operatsioonis;Medvedjev peaminister Putin;Leader programmi toel;Tallinnast saadeti täna;EFSF-ist Kreeka laenu;hea uudis Siis;tahaks inimene võib-olla
rajatud Et luustikud;fondi tegelik laenuandmisvõime;NASA 30 aastat;paljudes kohtades kopeerima;oodatakse tähtsat otsust;Liit pikendab kriisiriikide;protsendini Eurostati ennustuste;Eesti parim liidriprogrammi;esineb 28 Eesti
savimaja ehitus haljastus;liider meetme ettevalmistav;projektitaotlusi esimene võimalus;aparaat lihtsalt saade;Salme muinaslaevaneedi read;nõustub Kreeka ajutise;Euroopa Liit pikendab;laager rahvusringhäälingu raadiouudistele;Et no lihtsalt
moel püstitanud Enam;Atlantises muuseumieksponaat Kennedy;programm toetabki maaelu;mänginud Sa suunata;alustatud programmile eelnes;Eestis alustatud programmile;laenu abirahandusminister Jürgen;Kivibergile hea uudis;inimesed igapäevaselt kuulevad
