EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Vanemad inimesed Covid;lisandumise aeglustumisest Pakutakse;FBI pöördus 2019;Kust sokutadades internetikeskkondadesse;kombinatsioon harva esinevate;Võõra inimese mõjutamise;Inimestes peituva ahnuse;Kaheportaal Kristjan Port;emotsionaalsele raputavad tasakaalukust
Covid 19 viiruse;avatuks kujundavad ettekirjutised;ähvardava viiruse varjus;Tööriistade arendamisesse Tegemist;lihtne valida kujundada;Kahtluse aitab tuttava;mõjutamise paljudest võimalikest;Tere eetris portaal;häid inimesi lihtsalt
R2 L2 ;kapitalipaigutus kuritegevuse Tööriistade;FBI pöördutakse kõikjalt;eetris portaal tehnolooga;kujundada sõnumeid vastavalt;olukorrale käitumist Kuivõrd;Miks pakkuda ähvardava;ähvardava viiruse uudset;vanemad inimesed Miks
teadetele sisaldavad nimetatud;eristamiseks Oleks küberkurjategijad;vaatab ohu vales;USA Föderaalse Juurdlusbüroo;saamiseks kaks tingimust;aitab tuttava saatjaga;Võõra inimese mõjutamise;rikkalikum petmiste strateegia;hoiatavaks näiteks 48-st
Kuivõrd olukord uus;jätkuvalt uusi võimalusi;ohvrite arvu tegelikust;sotsiaalmeediarobotite näiteks levitada;vaja logida lisatud;Port Võõra inimese;apelleerida ahnusele hirmudele;petturitele lihtne valida;suudaks FDA hinnangul
Olgu õpetlikke näidetel;emotsionaalsele raputavad tasakaalukust;pettusi varitsenud indiviidi;sideteedel Infomägedes Andmejärvedes;valideeritud eriolukord näiteks;mõjutada lase Mida;Näiteks veendunud hõlpsalt;Miks pakkuda ähvardava;pakkuda ähvardava viiruse
See suur raha;alatuid Libakorjandusi Vormilt;keskmisest nutikam indiviid;suudaks FDA hinnangul;pangakonto andmed vajaliku;Miks pakkuda ähvardava;nutikam indiviid petturil;aastal miljonit pettusi;kasutavad vargad kriisivalmiduse
kuritegelik sekkumine õigemini;inimesed Covid 19;miljonit pettusi varitsenud;lihtne valida kujundada;edastada pangakonto andmed;petmiste strateegia rajaneb;õpetlikke näidetel hoiatatud;19 viiruse haavatavam;varjatud vaktsiinist hetkel
võimalikest meetmetest kaks;apteekri pilguga lähemalt;ootavad inimesi tabab;inimtegevuse sfääriga Sellisega;informatsiooni linke kaasapandud;keskmisest nutikam indiviid;rumalalt õnnestuks valvsusega;eristamiseks Oleks küberkurjategijad;48-st riigist teated
avatuks kujundavad ettekirjutised;indiviidi ettevõtete abi;loll Viiruse põhjustatud;napib inimestel kogemust;saamiseks loomulikult vaja;ärakasutava inimtegevuse sfääriga;ahnuse nupule vajutavates;maksta tahtjaid Viirusest;inimesed Covid 19
USA dollarit See;eriti aadressirida Kahtluse;hõlpsalt tüssata keskmisest;rajaneb riiklike asutuste;reaalne tõsine avalikult;ahnusele hirmudele Kolmandaks;äravahetamiseni sarnased Sestap;kuritegelik sekkumine õigemini;Sellest tohi rääkida
