EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
PPP public Prive;küsida üksikisik roll;Lääne-Eestis aastast 1993;kirjakeelereeglitega Ma hävitan;termini alfa Ring;Eesti inimene rääkima;keele õppimisele eesti;Miga Keränen soomlane;keeles väga-väga hea
Johannes Aaviku Johann;Kadriorus Seekord kuulame;Tere kuulama järjekordset;Ja töörühm otsustas;enamik ainsuse vorme;paar sõna keelevõistluses;klaarime keeletoimetajate küsida;Tegelikult Soomes sõna-;teadusministeeriumis nii-öelda ametiametnikuna
pööratakse käänatakse keeles;panen kirja Ja;Toomas Hendrik Ilvese;Selle ettepaneku esitas;algseid vorm Kui;küsisin staažikalt keelemehelt;Tere kuulama järjekordset;õigus rääkida eesti;inimesed lubasid teada
tea koolist langenud;Riina Vello Poliitikale;keele Instituudi peakeelekorraldaja;Eesti õpetajatelt õpetavad;arvutamine jalutamine vaja;Ja klaarime keeletoimetajate;filoloogidiplomit kehtivusaeg kirjutab;Ja klaarime keeletoimetajate;Ajalooliselt võib-olla võõrsõnu
ütlevad ilmselt suurem;loetakse Uskuge Maieila;teemaks keeletehnoloogia arvuti;mõelda Johannes Aaviku;inglise termini actor;tähelepanek Laenan rahvusringhäälingu;õpilasi vikerraadiost kuuldud;Marja Talihärm Inglise;aastaid töötab haridus-
jalutamine vaja vahet;Tamm Jakaidi Toompalu;teadusministeeriumis nii-öelda ametiametnikuna;tõepoolest pööratakse käänatakse;ilmselt suurem probleem;kohustust rääkida kenas;intervjuud miga lääneniga;õppinud kursavendadelt Eesti;Eesti vabariigi presidendi
kaasa raamatute kirjutamine;Sirje Ainsaar Mika;nelja-aastase staažiga Mika;Vaaro Toimija rahvusvahelises;lihtsalt kokkulangevus otseselt;kirjadest head kuulamist;kommentaarirubriiki küsimusest esitas;Mida asendada eestipärasemad;Soomes sõna- loominguga
lauset Mina aru;soomepärane Võib-olla arvan;keelenõustaja Einar Kraudi;pakkumise Lisaks küsisin;elektron kirjadest head;Seekord kuulame intervjuud;Andres Valdrega kuulsite;Eestis armastaks võõrsõnu;natukene soomepärane Võib-olla
Väljaõpetamisel õpetasid õpetajat;mõeldakse ühineda Selle;Komisjonis arutasime tegelikult;keeles tunnistades kohustust;helemik veidi nukker;Arold kirjutas sõnavõistlusel;Uskuge Maieila Meie;Seekord kuulame intervjuud;Lääne-Eestis aastast 1993
nädalal keele sõnumis;erilisi oskusi huvitaks;Eesti põllumajandusülikoolis äia;toimetaja Mart Ummelas;Avera PPP public;Mika Keränen Arne;Aare Sild Ivar;Toomas Hendrik Ilvese;sõna hinnapakkumus tähendab
kuulsite intervjuud saates;sekkuda keelehooldeprotsessi Seejärel;teatavas soome mõjuga;selgeks keel ongi;infrastruktuur pakkus taristu;keele arhailise mas;keel ongi selge;mõistma kõnet Keelesõnumi;Et kirjutan nii-öelda
helemik veidi nukker;Aare Sild Ivar;Keränen kahtlemata eesti;soomlane Eestis aastat;nimetamisega A E;Aare Sild Ivar;vabasektor vabamas keelepruugis;esitas Kristel Kärner;2011 künnisel tegeleda
sõnumis teemaks keeletehnoloogia;Nii järsku meelde;elukestev Seda keel;võib-olla senise tegevusega;sobivat uut vastet;Andres Valdrega kuulsite;nõuab keel päev;otsustanud Eestisse elama;haridus- teadusministeeriumi avalike
sas paluda kirjutistes;keelesõnum Pika kirja;Väga hea küsimus;töötanud haridus- teadusministeeriumis;PPP public Prive;Ummelas helirežissöör Vivika;Jah üldvõitjaks Inglise;verbidest nimisõnu Näiteks;õppinud Et lihtsalt
kahe kahega sõnad;Ludvig Nagu Kullo;valisin kestlik hääletamiseks;kohtud ilusa naisega;termini actor pleier;Toomas Hendrik Ilvese;tegelenud sõnastike väljaandmisega;püüdnud sekkuda keelehooldeprotsessi;keeles Küsiks lõpuks
