keyphrase;score
;1.0
forever;0.8627
null;0.8614
load;0.8517
andekusel;0.8401
valida;0.8359
head;0.8348
hull;0.8306
alternatiive;0.8242
tookord;0.8232
satud;0.823
intensiivset;0.8185
vale;0.8174
vorm;0.8169
wir;0.8166
nooremaid;0.8151
probleem;0.8135
tekib;0.8124
momente;0.8123
homme;0.8102
lava;0.8098
seoses;0.8096
asi;0.8073
ained;0.8072
usu;0.8069
miniatuursed;0.8068
mere;0.8068
auto;0.8065
Need;0.8057
variant;0.805
men;0.8044
fiiling;0.8042
edu;0.8036
min;0.8026
kindlat;0.8024
igav;0.802
tipp-topp;0.8017
istub;0.8016
Seal;0.8012
kombinatsioon;0.8011
Näiteks;0.8004
aamen;0.8002
suhtleme;0.7999
parem;0.799
omadus;0.7989
vend;0.7989
korda;0.7988
mehed;0.7988
mitmekesisest;0.7988
kuulub;0.7987
toime;0.7979
suhteliselt;0.7973
raja;0.7972
meelde;0.7971
Et;0.797
uus;0.7966
CC;0.7958
koosneb;0.7952
siledam;0.7952
kuumus;0.7937
tea;0.7935
seitse;0.7933
paneb;0.793
hinge;0.7924
viie;0.7918
no;0.7911
niigi;0.791
aeg;0.7909
totaalselt;0.79
ilm;0.7899
vrakilt;0.7898
sündmus;0.7897
kardan;0.7895
misse;0.7895
kannatama;0.7895
talente;0.7888
suurima;0.7885
energiaga;0.7882
treening;0.7879
oska;0.787
saabunud;0.7864
eesti;0.7864
testi;0.7858
paned;0.7854
maratone;0.7853
Ei;0.7852
kolmest;0.785
normaalne;0.7848
portsjon;0.7845
kasvu;0.7843
hetk;0.7842
treenida;0.7832
ametlikult;0.7828
uuesti;0.7826
palus;0.7825
kilomeetri;0.7822
proff;0.7817
seisuses;0.7816
ajal;0.7814
diakausis;0.781
vaeva;0.7809
ujumine;0.7806
olukorra;0.7802
ET;0.7801
merre;0.7799
hea;0.7791
asjaga;0.779
naerame;0.7789
kätt;0.7788
saal;0.7784
neli;0.7783
suuda;0.7783
tibutab;0.7772
muhe;0.7772
viha;0.776
aktiivselt;0.7757
No;0.7752
MM;0.775
29;0.7742
aastani;0.774
Ehk;0.7739
Albert;0.7738
absoluutselt;0.7731
Aga;0.7726
sutsu;0.7722
tapan;0.7722
Arizonast;0.7721
trenni;0.7719
100;0.7713
toatlemis;0.7713
natuke;0.7711
Ironman;0.7708
harjutama;0.7703
ööl;0.7702
tunnustatud;0.7693
Andrus;0.7689
Raadio;0.7683
kummipumpamiseks;0.7682
rattad;0.7678
mahu;0.7678
müüakse;0.767
pista;0.7668
sport;0.7663
tahab;0.766
trump;0.766
hinna;0.7648
täpsustust;0.7647
siseorganid;0.7647
rumalal;0.7645
Ja;0.7645
Juhtuma;0.7622
Noh;0.762
triatlon;0.761
Pole;0.7609
Kui;0.7599
tõestada;0.7594
triatlonil;0.7586
Austria;0.7586
osaleja;0.7584
Me;0.7583
Hawaii;0.7579
tul;0.7567
professionaalne;0.756
armeni;0.7557
Ricotellaja;0.7551
Mulle;0.755
medali;0.7549
filmid;0.7548
noori;0.7539
Ain;0.7537
klubi;0.753
Tasub;0.753
Calgary;0.7522
pinguta;0.7519
Ameerika;0.7507
septembri;0.7502
Anstrunki;0.7501
Tamm;0.7495
tomat;0.749
2002;0.7486
Khaled;0.7477
Briatledil;0.7473
kvalifikatsioon;0.7468
Pahade;0.7466
ringkonna;0.7455
Lanzarote;0.7452
Tugevad;0.7444
2200;0.7443
tohi;0.7436
Jimi;0.7423
Mai;0.7413
Hermen;0.7401
Ainaariks;0.7398
Just;0.7393
Estoniaga;0.7392
Kuna;0.7381
Johanson;0.7364
Golden;0.7363
Mitu;0.7307
Mina;0.6925
