EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Wrangham primatoloogid;toit Ja;Toomas Paul;konfliktidest Iirimaal;annavad tulemuse;kuuldud maailmapildi;Paul mõtiskleb;inimese olemusest;hispaanlased saabusid
Vitšab Wrangham;tugevad suuda;Paulus kirikuisa;miljonite hirmsam;paraad näide;toimuvad maailmas;täna usuteaduse;Ja inimese;vaimselt seotud
veekogu Homerose;tuntakse Isarlikkina;kirikuisa Augustinus;Katharina väitšisteriga;See uus;inimesed mõistuse;oletavad inimkeha;lõppema Inimesed;Kesk-Euroopast leitud
Uus-Guinea kõrgmaa;ettepoole visketäpsus;võib-olla kaks-kolmsada;jagada tegelikult;probleemide kompleksi;uskonna psühholoogiliselt;uskonna psühholoogiliselt;inimene muutub;võib-olla kohalikele
kaugemalt Chain;kasutamiseks Nii;inimesed paradiislikumas;edelaosa võtame;sigade nisu;tsiviliseeritud inimesi;inimkonna iibel;Toomas Paul;võib-olla toidutransporti
vähem 200;kliima ilmastik;kahesugune Apostel;seitsmeaastaku lõpuks;vastavalt vajadusele;rännanud ususekt;mõtiskleb inimese;Paistised inimkonna;300000 aasta
ökoloogiline vokaal;kristlikud misjonärid;inimese jalg;imidži tekitada;tekitas külluse;inimestest tühjenenud;vastupidi elame;hävingutest inimloomuse;sajandil 20
lõppevad rünnakud;grupi 443-st;maailmas räägitakse;koloniseeritakse Või;vaata inimesi;Kuigi arvatakse;kurnemisest erinevates;See antropoloogid;hankida näiteks
Paul mõtiskleb;On saatuse;Põlis ühiskondades;Maltus kirjutas;anna inimloomuse;usuteaduse doktor;maailmas konfliktid;Enne inimesed;viis miljonit
rännanud ususekt;mõistuse sotsiaalsete;aktuaalseks näib;Steven lõplanki;nisu importimisel;osa rahvast;inimestel elada;sõjast Tänaseks;lõpule jõudnud
