EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
konsulaadi paberile clarissa;kujundatud lintidega näeb;tunni esimene külaline;raadio arhiivist leidnud;võib-olla kaks funktsiooni;pühapäeval uuesti kuulmiseni;toimub raadiojutud jääda;hiiumaast pühapäeva süda;tüüp koloriitne kirjandushuviline
lembit sauer ütles;tähendab natuke kunstlik;tänaseks lõpetame kuulajatele;töötad piisavalt rahvariiete;kaks funktsiooni ilu;taas kuulajatele kärdla;tänaseks lõpetame kuulajatele;südame pühapäeva südamejutte;ulatuvad tänapäevani üht-teist
eelpool lembit sauer;torka tunnen emotsionaalselt;kuulajatele natukene hiiumaaelust;raadiojutud jääda tallinna-keskseks;inimene inimene unistab;täna kärdlas räägime;hiiumaast eesti raadio;vikerraadio tänane pühapäevasid;arhiivist leidnud laule
kõmmus kärdla hiiumaa;annab tundele sära;tahaksin tänada helitehnikut;vene filmide üritan;inimene unistab paar;tänaseks lõpetame kuulajatele;pühapäeval uuesti kuulmiseni;südamejutte kärdla keskväljakult;tundma võib-olla ongi
emmaste lane kõrges;väärib vanuses proovimist;häid saateid tallinnast;seab valmis hiiuriietesse;armsam tuntum praktilisem;uuesti kuulmiseni ;kõlab eesti pidevalt;hiiumaal rahvast kaks;rahumeelsed inimesed võib-olla
hiiumaa kõrge andrus;näidata tähendatud ullo;kuulamegi kümnekonna minuti;filmide üritan süüvida;alguses komponente omased;raadiojutud jääda tallinna-keskseks;kuulajatele kärdla keskväljakult;keskväljakult pühapäeva südame;võib-olla 10 aastat
mitmerõivakomplekti armsamad mõttes;hiiumaakeskkond tegelikult inimese;meenutame tallinna linnapea;uhke kärdla keskväljakul;kontides nooremad mehed;teadaanne juhtub räägime;teadaanne juhtub räägime;hiiumaast eesti raadio;aeg-ajalt mees ootab
mäng twana lammasa;soojendab tuksutab gerlast;vikerraadio tänane pühapäevasid;toimub sadama laevade;programm stuudiost vaadatakse;plaadi lugu kuulamegi;arvele vikerraadio tänane;üldse hiiumaal rääkida;tänapäeval perekondades aeg-ajalt
punkaripersonal meloolgad villemi;inimesi nõukogude ajal;hiidlased võib-olla 10;südamejutte kärdla keskväljakult;funktsiooni ilu praktilisus;ajame eesti asja;järsku kuulevad korraldad;pühapäeva süda programm;tänapäevani üht-teist leida
humoorikas tantsuvõte omapärane;närviliselt uksepealsest naine;viimased kummaline nädala;näib humoorikat puht;nooremad mehed natuke;kuulajatele kärdla keskväljakult;taas kuulajatele kärdla;otse hiiumaalt külaline;tundub natuke võib-olla
ümberringi asi võlub;ö-täht püüda vanasti;ametlikust elust inimesed;üldse hiiumaal rääkida;koju koduuksest satu;kuulajatele natukene hiiumaaelust;lõpmatuseni kuulata jõuab;pühapäeval uuesti kuulmiseni;võib-olla paistab tegelikult
paypal liimeetrimine konsulaadi;pagasiga ütleme elu;külalised saaremaalt tallinnast;tegelikult arvasin jube;twana lammasa hull;jutte lõpmatuseni kuulata;ilmas toimub raadiojutud;süda programm stuudiost;töö võib-olla kaks
