EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Eduard ogenession;Kui isa;muusikakooli mäletan;vaniljejäätis paketiga;rolle valida;rääkisete laulnud;laulda bussis;ennustada Ooperilauljad;Lääne-Euroopas kontserte
ogenession ütles;Kas alkoholi;kooli muusikaajalugu;õppisite seitsmendast;aste nooremate;Et laulsin;rääkisete laulnud;Liini Volksooperisolist;õpetamine nii-öelda
õppejõudude ütleme;raamatuid Kõigepealt;motiveeritud muusikaline;mäletan päevakliinikus;Need terminid;laulda bussis;laulsite koose;Ooperilauljad ajal;suvel Lääne-Euroopas
ütleme Õppejõudude;mängis See;Ema muusikalist;meeldib Ega;nooremate nooremate;meeldis laulda;saatusega laulavad;Annely kaasa;kirikuid inimesed
püsti tõusma;aja meenugi;muusikas powerit;kuuldemängudes lugenud;noorem isa;jõuab laulab;tahaksite laulda;Ema muusikalist;võib-olla uus
rosmon rosmonton;näiteks Winham;pani muusikakooli;musitseerisid Veljo;valida tume;esimetsaks laulsin;laulavad nii-öelda;Saatejuht Marie;hiljem võib-olla
lavakõne õppejõud;kärsitust jälle;tulevikus võimalik;Tallinnas laulsite;näiteks tekib;tahaksite laulda;kommikesi laulmise;võta Annely;aeg-ajalt abikaasale
Virginias atsioonits;Ega vereanalüüs;algusaegades mäletan;küsitakse sportide;nooremat publikut;kommikesi laulmise;meeldis laulda;Maailmakuulsate lauljatega;aastat vana-aasta
sõber Edward;kohvi Kuidas;muusika- kujutavate;südameasjaks tegelikult;See asi;ütles prelaulja;aastas laulda;ooperimajas Tõnu;tundma võib-olla
Andrea Bochellist;laagritreeningutest Tegelikult;lastemuusikakoolis isa;Eestisse tundsin;selge reaalselt;laulavad nii-öelda;paljud lauljad;intervjuus orelimuusika;farm võib-olla
Al Revalist;õppisin klaverit;muusika elu;meediaga viimases;Urmas head;laulame tahavad;kammerkooris lauldes;lemmiklaulja Tiina;teistpidi Lääne-Euroopas
nooremate õppejõudude;kooli See;kodus muusikat;sõita Iraaki;vaja kodu;lauldes tundsin;laulmise sajandis;laulis Tallinnas;põhjus võib-olla
Winham rosmon;soovituse vein;laulda bussis;uudistetoimetajatöös veidi;otsus saadame;osa laulab;ütleme laulame;Tallinnas laulsite;võib-olla vähekese
Paula palmeoskes;100 150;muusikalist toetas;sakslase polegi;kujutan kodus;lauljatega lemmikutega;lauldes tundsin;maailmakuulsate lauljatega;väga-väga tänulik
atsioonits elab;säilitada ausust;muusikat kodus;võtan Pariisi;kodus treenimise;lauljad vaja;esimetsaks laulsin;Volksooperisolist Annely;president kindlasti
Lembit Peterson;sõitma Ja;muusika festivali;väheks Käisite;noorem tütar;ema rääkisete;laulame tahavad;Peebo ütlesin;mõtlesin aastat
Stoppard Arkaadiat;Nii närv;muusikaharidusega kergelt;rääkis teadis;kodus tekkinud;laulda tahan;noorte lauljate;Mari-Liis vanaisa;aeg-ajalt mõnus
ütleme lõunasöök;Iga väike;Pärnu lastemuusikakoolis;sleriias tegelikult;ongi probleem;ütleme laulame;laulsin solistina;intervjuusid Maailmakuulsate;nii-öelda füüsilisest
rosmonton võib-olla;õhtul Jah;muusika tegemine;ingliskeelne väljend;mängisite sumin;laule jälle;sagedasti lemmiklaulja;Marianne kodus;võib-olla üheksa
