EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;sport;kultuuriseminarist;tähendab;;kultuuriseminarist;kultuuriseminarist;kultuuriseminarist;käigus
Lecordes;seminariprogramm;seminariprogramm;kultuuriinimestega;filter;kultuuriinimestega;kultuuriinimestega;Eestist;teksti
võimalik;Rexa;seminari;kultuurisektoritega;programme;kultuuriteada;kultuuriteada;kultuuriinimestega;See
rahvalaul;eksa;seminaride;väliseesti;aspekt;kultuurisidemete;kultuurisektoritega;väliseestlastega;tutvuda
purjeregati;erinevusi;seminar;sugulaste-tuttavatega;tähendab;väliseestlastega;kultuurisektorist;konnaseminaril;sport
kõnnisingi;ümbritseb;seminaris;vaadeldakse;tekib;kultuurielule;kultuurielule;kultuurielule;eesti
Tallinnas;inimene;üritust;eelviimase;võimalik;Eestimaaga;kultuurisidemete;Eestimaaga;aja
loengudel;loengut;kultuurielule;üldse;koduteele;kultuuris;kultuuris;kultuurisektorist;võib-olla
kultuuriseminarist;Rohkem;kultuurisektorist;kultuurisidemete;asi;eestimaal;seminarist;Kuidas;mõtlesin
kultuurisektorist;Mida;kultuuri;veetsid;seeme;kultuuri;kultuuri;Eestis;võtan
