EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Bristol stamp;Bodelski suvepäev;1960 1964;kuulsus 1962;asepresident Lyndon;levimuusika 1964;levimuusika 1964;kõlama 1960;Gagarin esimene
Hello Dolly;aasta esiplaan;lauluvara leidma;rekord ületama;katus Hello;minevik täna;rock Rowley;lemmiklaul NSV;läbima 41000
pöörama vesi;rool ostma;näiteks Robert;esikoht võistluskontsert;vajadus uus;19 muusik;Dylan aasta;Eesti 1964;70 aasta
vabasurm 1961;lugu kõlama;võistluskontsert esimene;laiendama aktiviseerima;manner ilmuma;Popovitš viimane;mõtlematu instrumentaalpala;levimuusika minevik;üritama USA
naissool sulg;iluduskuninganna maailm;Frenkel lauluaasta;tuul saavutama;refis poni;suurim levimuusikaplatus;Poppins viiuldaja;laul Euroopa;ületama rannikovi
lauluaasta tekstiililinnake;USA rakendama;hiljem biitel;rannarõivas bikin;selge taevas;aasta esiplaan;meenutama algus;19 muusik;jälle olümpia-aasta
jälle olümpia-aasta;Francisco häkker;rassell romantika;lauluvara aasta;Felix manner;Dylan vastus;saade rekord;aasta Stevie;McCartney armastama
võitma Floyd;väntama Hollywood;19 muusik;1963 aasta;taalne blokaat;veidi uuem;pilt klarnetipala;võistluskontsert esimene;tõusma Arno
mansiin roos;lend toimuma;lindistama plaadistama;laulja repertuaar;paar meeter;pahmutav Jan;jutustus Tarmo;61 inimohver;kolmeteistaastane pime
lai üleliiduline;aasta pärit;Innsbruck viimane;tants lapatšangas;mainitus raske;laulma kõlama;Oskar Feldmann;lauluaasta tekstiililinnake;alustama üheteistkümnes
esietenduma Estonia;jääma pöördkämfert;Eesti levimuusika;osavõtumaa kaks;USA president;valss aken;Jan Frenkel;kümnevõistlus klipso;kolm neli
Jamaica hällilaul;periood rock;näitleja Broadway;Dylan vastus;president Eisenhower;prajanhaelama 1960;Nõukogu vanem;jällegi Heli;1963 nõukogu
stiilemann pluuse;poisike Stevie;süvendama alustatud;album aasta;uus tants;aasta nädal;lemmiklaul NSV;võtma 50;laul meister
Wonder kaduma;Feldmann Eduard;ilmakaar pöörama;jääma Ja;Normet kodu;16 aasta;süda paade;lööklaul Chobim;varjama mass
hilisem teostus;hästi kodu;jälle olümpia-aasta;esimene USA;seoses surm;õige aeg;aasta trükis;Eesti raadio;Aristoteles Homeros
tants tvist;finaado noodisamp;LP album;Nixon aasta;president John;kaasaegne viievõistlus;1635 aasta;instrumentaalversioon aasta;Oskar Feldmann
Ivo linnA;esiletulek lugu;edetabel esikoht;linnA tänapäevane;stamp Madisson;aasta Bob;õnnestunud laul;kestnud ringhäälingusari;puutuma aasta
möödunud kümnend;rock Rowley;jõulurõõm lennundus;Jamaica hällilaul;tuntum viimane;ringhäälingusari niinimetatud;Vanemuine Boris;alustama üheteistkümnes;John Kennedy
Artur Rinnelt;Fidel Castro;lennuõnnetus kirjanik;Kennedy mõrvamine;mass ligemale;Johansson aasta;vana Toomas;võitma Floyd;Eisenhower küla
lemmiklaul NSV;näitleja Broadway;bortnov õitsema;peasekretär Dag;president parem;noor jõud;kosmonaut esimene;näitleja Broadway;miljon 300000
mainitus raske;Mancin Kuujõgi;Benjamin Basler;kiroon piirkond;armuma kinema;täis tramm;maa Aristoteles;esimene inimene;lennukõrgune 327
inimene kosmoselaev;kuulsus 1962;aeg ootama;meelitama kallas;300000 dollar;Liit Petrov;Hammarskjö surm;Bodelski suvepäev;rassell romantika
kini suvi;lööklaul Chobim;piirkond invasioon;soe vastuvõtt;laul sobivam;kõlama Artur;vesi 1962;ööviiul kirjutama;lõhkama esimene
sõdur kiri;asepresident Lyndon;tants lapatšangas;1963 nõukogu;saavutama suur;niinimetatud seebiooper;Ja Aasta;USA luurelennuk;mäletama aasta
lahti sõdur;Scuku looma;Harold Wilson;helilooja rassell;sündmus USA;Poppins viiuldaja;Kuujõgi instrumentaalversioon;27 aasta;asepresident Lyndon
maini Normet;arvestus Rist;Eduard kolmanovski;klarnetipala võõras;meeter tatar;rock Rowley;Johnson aasta;vabariiklane Richard;10 päev
lennukõrgune 327;paistma Arved;meelitama kallas;Dolly naljakas;elama lagi;Boris kõrver;Itaalia helilooja;Kreeka helilooja;Wilson Hiina
film vaikus;hüppaja paras;emigrant üritama;kaasaegne viievõistlus;sündmus NSV;klarnetipala võõras;teadma tuul;Nixon aasta;kõrgpunkt aasta
heitma pisargaasipomm;ülbia Darro;esitaja lühike;Hatšidaki pühapäev;dollar suurim;lumi sadama;Harold Wilson;aasta Helsingi;USA korraga
Saksa vesi;ballaad sõdur;jääma nähtus;suvepäev rõõm;aeg ootama;periood rock;Trent romanss;meeskvartett vahendus;Richard Nixon
veidi uuem;võitma esikoht;Louis Armstrong;meenuma ott;noodisamp Champ;stiil esile;mereväeorkester lennuk;laul film;tõlgitsus Rooma
