EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Ka Mäng Twana;Sina vahemikku mahud;Tere taas kuulajatele;Kärdla keskväljakul kummaline;võib-olla kaks funktsiooni;täna Kärdlas räägime;toimub raadiojutud jääda;Kärdlas räägime Hiiumaast;tüüp koloriitne kirjandushuviline
kantakse tervikkomplektid tervikkomplektid;Aga huligaanse löömamehe;tunni esimene külaline;tants süles oskame;inimene inimene unistab;pühapäeva süda programm;minuti Kärdla keskväljakul;kirjanikuhärra Hiiumaalt Zero;ulatuvad tänapäevani üht-teist
piirivalve tsensuur piiri;isekeskis Pühalepa Badespaani;Hiiumaalt Meie külaline;eraldama seminari paaripäevase;armsam tuntum praktilisem;kuulamegi kümnekonna minuti;saateid Tallinnast stuudiost;räägi natukene Hiiukirjandusest;inimeste võib-olla Hiiumaal
meloolgad Villemi pale;rahvatants kursis püüan;hiidlased võib-olla 10;oska tantsida oska;kontides nooremad mehed;Tallinnas rahuldamased jälle;raja jõutakse Eile;Salme Valgemäe Hiiumaa;võib-olla Hiiumaal käinudki
ütleme laias laastus;Hiiumaa rahvarõivaid Ja;saateid Tallinnast stuudiost;hiljem Ja purjetamine;programm stuudiost vaadatakse;viimased Kummaline nädala;pühapäeva süda programm;100 aastat Hiiu;arhiivist leidnud laule
11000 raamatut videokassetid;tab Seal Nortal;Kes tõsimeelne inimene;õppida oska No;nooremad mehed natuke;programm stuudiost vaadatakse;linnapea tooli kõlab;päeva pühapäeva südant;rahumeelsed inimesed võib-olla
tegemist praktilise lähenemisega;Aga armsamad mõttes;Kui andma raadiokuulajale;Sina inimene inimene;koju koduuksest satu;vikerraadio kuulajad 40;tea ööd aeg;Eesti raadio arhiivist;tundma võib-olla ongi
10 aastat kriteeriumid;vaatajale Et usuliste;Me kuulame pillilugu;sageli meelevaldseid järeldusi;asi sealjuures nipp;eraldama seminari paaripäevase;eraldama seminari paaripäevase;Tallinnast Haapsalust oodatud;aeg-ajalt mees ootab
kandja kaks head;sajandi rõivakomplekt Aga;Oskad öelda kuskilt;1500 mängufilmi 1000;ajust visata geenius;kuulamise soovib kaunist;informatsiooniline teadaanne juhtub;Hiiumaal suhteliselt tuuline;võib-olla 10 aastat
Tallinna-keskseks Tallinna keskseid;asi Ega täpselt;Haapsalust oodatud absoluutselt;taastatud 18 sajandi;andeks geenius geniaalsus;palun lõpetuseks tunned;vaadatakse ilmas toimub;Hiiumaa muuseumi peavarahoidja;tänapäevani üht-teist leida
Liimeetrimine konsulaadi galeriide;Eesti raadio arhiivist;Kärdla kultuurimaja inimene;kaob täielikult Ja;ongi väike asi;aega Aga Mulle;Ära Nüüd ootate;Tiit Karuks südant;Kõigepealt paar sõna
aastat korraldab Hiiu;võistlusest rääkida Euroopa;14 aastat Viljandis;inimest saatejuhiga istuvad;komponente omased hiiu;tundub pillimängijatest hilja;tunnen nädala viimased;eksootika Hiiumaa päriskeskkond;tänapäeval perekondades aeg-ajalt
rivistunud muusikaline kollektiiv;aeg põhielemendiks näiteks;tunduvalt keerulisem seestpoolt;isa elas 90;luuletav mass hetkel;inimesed esimest korda;kuulajad 40 minuti;Tänaseks lõpetame kuulajatele;tundub natuke võib-olla
ütled rahvariided Miks;muuseumist arvan parem;Kärdla keskväljakult pühapäeva;Minu minutiga jääb;merega tab Seal;Tere Tere Sina;puhkusid Sul kiiret;raadiojutud jääda Tallinna-keskseks;võib-olla paistab tegelikult
nimetus Ma Hiiu;koloriitne kirjandushuviline kuskilt;Tähendab Hiiumaal aeg;paistab entusiasmi Nad;ütleme hinge areng;inimesi sadamas närvitseda;lugu kuulamegi kümnekonna;30 lugeda Kuna;lääne- lõuna-põhja ida
kirjandus elu abielu;rahvariideid ütleme olulisemad;vikerraadio kuulajad 40;olulisemad tähelepanuväärsemad detailid;Noh ütlen otsad;Pühalepa Badespaani jõudis;Tallinna linnapea tooli;vikerraadio kuulajad 40;kirjandust vanemaid härrasid
protsenti olulisem Kas;harjunud paratamatus Sellepärast;põhielemendiks näiteks vett;teadlik olemasolust Kui;kaob kaob täielikult;informatsiooniline teadaanne juhtub;laul Kiiguuli kuulaiva;Clarissa arvele Vikerraadio;perekondades aeg-ajalt mees
maie luges teadaolevad;emotsionaalselt niisuguguse Nende;pidevalt ainukest admirali;telli tubale BF3;asi Sa arvan;kodusse tahaksid Heltermaa;Tahtsin vaata Voolmil;koduuksest satu Siis;2000 aastas Eesti-Soome
aeg-ajalt meelde Aitäh;naka tuuleke Aitäh;eeloleva 55 minuti;käib palmik Ta;annaks jumal jääks;Kuule tuulega lääneesin;üllatuse osaliseks edasised;Hiiumaa rahvariided diplomitöö;raske töö võib-olla
tants Ja seleta;värskelt hiidlane laulda;väike informatsiooniline teadaanne;passi Ave alavainu;Et praktiline asi;lähestikku tuligi teineteisest;teenime lisapunkte Horvaatias;Hiiu polkat Hiiu;üht-teist leida kombineeritud
hiidlane tunnistama juurikat;Tere Tere Sina;linnapea tooli kõlab;isa võrukas ema;hea mugav ema;kaks inimest saatejuhiga;kena pühapäev vees;teistmoodi saarlane Kes;kirjanduses kunstis võib-olla
Nii arvata emaste;Et annab tundele;Ja tore lugu;vanaisast figuuridest muss;antakse patte andeks;hiiu laul lihtsalt;Haapsalust oodatud absoluutselt;versiooni Maie Orav;võib-olla kaks funktsiooni
eksisteerinud aastal lisa;hiiule verd kindlasti;lõpmatuseni kuulata jõuab;aastat korraldab Hiiu;ilu praktilisus Aga;natukene soojem mäletan;ajaleht avaldab Tähendab;11000 raamatut videokassetid;Ida-Virumaalt otsustas Hiiumaale
rahvast kantseldada häid;ajaloo mütoloogia emotsionaalne;aastas Eesti-Soome ühispeoks;Et praktiline asi;elu nimetusega näiteks;inimesed sageli elavad;meresõidust räägime Marek;Helle-Mare mõtete isiklikult;mere vaadata toimub
saare elanike arv;Aga Joy seotud;räägiks meresõidust Seepärast;pahane loendamatute inimeste;asju mõista hästi;enamus külalised Saaremaalt;Ütleme riiklik tänapäeva;narmasjuured täitsa Isamaa;pöörduda tahate Hiiumaa
Tähendab natuke kunstlik;sisejalast Olen mõelnud;Hiiumaale eraldama seminari;juuksed saarlastel kombeks;asja ajada ajame;püüda vanasti sakslane;esimene külaline vappa;Tarmo Tiisler härra;meelde Aitäh Helle-Mare
Ma elasin 14;Zero pidigi tingimata;tahaksid Heltermaa asfaldi;laeva Kaastuule Ka;asja Ütle tore;kesktee panid kenasti;võib-olla sfääris muusikas;Me kuulame pillilugu;Hiiumaa ütlesin lihtsalt
õieti kaks inimest;koduuksest satu Siis;kuuendat aastat korraldab;pulmadeks tähtsateks sündmusteks;aeg hea omada;Kõigepealt paar sõna;aega Rootsi mõju;vabadus Teiseks meri;lõuna-põhja ida väiksema
emailile Talle viimistlemine;käib ruttu Aga;alustamine Kui alustatakse;tänane pühapäevasid kümnekonna;usu autoriteedi teatavasti;vana laul Kiiguuli;loota inimesed teavad;pilvikul kultuurimaja juhataja;üldse Hiiumaal Noh
korraldanud suviti paadisõitu;Tähendab narmasjuured täitsa;Ära Nüüd ootate;näiteks Gotlandile Ja;annan võlga Edgar;mängib Untsakate instrumentaal-vokaalansamblisse;pilvikul kultuurimaja juhataja;Aia looja Tema;riide tõepoolest Põhja-Eestis
80 protsenti hiiglaseks;päeva Tibar hoora;väikesadamaid kutsume merehuvilisi;asi sealjuures nipp;Et küsimus vale;Sina inimene inimene;ooperid jalga lasksid;pärit Ida-Virumaalt otsustas;Helle-Mare mõtete isiklikult
