EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,0,1,1,0,2,1,1,0,12,ehmatamine; uskumus; maagia; lemm; meditsiin
3,0,1,1,0,2,1,1,0,12,ehmatamine; uskumus; maagia; lemm; meditsiin
3,0,1,1,0,2,1,1,0,12,ehmatamine; uskumus; maagia; lemm; meditsiin
3,0,1,1,0,2,1,1,0,12,ehmatamine; uskumus; maagia; lemm; meditsiin
3,0,1,1,0,2,1,1,0,12,ehmatamine; uskumus; maagia; lemm; meditsiin
3,0,1,1,0,2,1,1,0,12,ehmatamine; uskumus; maagia; lemm; meditsiin
3,0,1,1,0,2,1,1,0,12,ehmatamine; uskumus; maagia; stress; lemm; meditsiin
2,0,1,0,0,2,2,1,0,12,ehmatamine; uskumus; maagia; lemm; meditsiin
3,0,1,2,0,0,1,1,0,12,ehmatamine; uskumus; maagia; lemm; meditsiin
2,1,1,1,0,0,0,1,0,12,maagia; lemm; ehmatamine; meditsiin
1,1,1,1,0,1,1,0,0,12,lemm; maagia
