EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
näiteks waverly helsingbork;koguja ütlema raamat;raamatukogu isiklik raamatukogu;tuttav autor peegeldama;nisu diskreetne sõbralik;näitama eesti kirjandus;inimene huvitav näiteks;raamat näiteks inimene;kirjutama arvama inimene
eesti kirjandus osa;näiteks võrdlema muusika;mäletama raamat siinsamas;1906 grupp soomlane;võim kogus andma;nägu ruum nägu;eksiolek tunne arvama;rahvakirjanik isiklik raamatukogu;vana raamatukogu isiklik
suurem pieteet suurem;lähenemine pealetükkivus tahtma;näiteks raamatukauplus vaade;näiteks inimene lugema;lause noor autogramm;kasutaja inimene armastama;teadma käsi lindal;1000 raamat lugema;raamat tähendama laine
suunius liibüa saaravad;vale raamat raamat;kirjutama arvama inimene;saarem kate raamatukogu;isik no asi;pära mees osa;vorm rahvas hing;lugema tammsaare esimene;esimene raamat pidalitõbi
noor rõõmus talg;eesti nsv rahvakirjanik;ehitama raamat aed;tikk doos ütlema;side harakas inimene;võtma huvitama teema;niiviisi lõppema huvitama;liiper aadu hint;materjal konkreetne materjal
intel kitsas jääma;aadu hint külaskäik;läikiv asi küla;isa raamat vanasti;sundima täheleraamat diskreetne;asi küla selgitama;koostama päämine ütlema;külaskäik eesti nsv;võrdlema näiteks kirjandus
una läht kleebis;tähendama väärtus mets;kasutaja inimene armastama;hea džäss segama;number ruhnu kihnu;segane isend targutav;nägema koguma lihtsalt;koguma kõikvõimalik asi;võib-olla professionaalne kirjanik
jalgratas leiutamine probleem;pere ilu tulevik;mann raamat väliskaup;väike kalalaev kapten;aeg vistlik art;vääriliselt hindama liitris;segane isend targutav;pikk tsitaat võtma;raamatukogu esimene viga
tundma simmons kodu;tundma simmons kodu;džäss segama inimene;mets kustutama tinapliiats;inimene transistorraadio käsi;asi idee käkk;rikas ütlema üldse;helsingbork ostma raamat;kujutama peegelduma vanem
võrdlema endine aeg;50 60 paik;kogus andma sõber;10 aasta kasvama;kaks asi idee;tähendama lahti tahtma;koguma tikk doos;kogutud teos kodu;vaatama võib-olla riiul
