EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Bond film Spectre;mõju aeg veetma;kaugusel leidma raadio;mees huvitama tegelikult;ütlema number number;jääma elu raadio;jääma elu raadio;vaatama nägema raadio;Eesti esinema 10
pääsküla gümnaasium objektiivne;uks lahti nimetama;tihtipeale reisin USA;Bay härd TMW;22 null null;ärkvel hõivama kogumbo;kuulma kaks värske;Drive esimene lugu;võitja mängima plaat
energia Punane meri;maailmaaeg aeg väitma;teatud risk tunduma;Kaspar leivaministeerium R2;null null reede;maagiline telefonikõne ütlema;kohtuma kallis kuulaja;Merivoo-Parro kell kuus;10 märts toimuv
osa artist artist;bänd sisenen ula;kaldkriip MW raadio;Maarja Merivoo-Parro Maarja;meeldima ilmtingimata artist;kahetunnine rännak maailm;ütlema laul valima;10 suurepärane füüs;üleüldse väga-väga meeldima
juhtima Ingrid Peek;kord nimelt senine;aeg tõusma püsti;ärkama TMW 2015;info improimpeerium punkt;jätma eelne päev;lihtsalt turg äratuskell;uus elutee näidis;laupäev kell 21
lihtsamalt Ivo linnA;äratuskell äratama Eestimaa;metroo seisma mõju;Spectre Kerk konkurents;andma hääl selgitama;2015 kuulma draiv;jääma fantaseerima tegelikkus;maagiline telefonikõne ütlema;raadio koduleht R2
kaldkriip MW raadio;keskus auhinnapidu kodu;siinsamas draiv saade;aeg Ivo linnA;plakat sell hull;aeglane nutikas maailm;värske eeter Maarja;Youtube kähku kiiresti;vaatama film nimi
maa kolima küsimus;jabama elukvaliteet tele;naine vahetama kodu;film T-särk plakat;võimalus avastama uus;vaatama selg kell;õnn päev kahtlustama;selgitama Eesti armastatuim;esinema 10 märts
sein sein oluline;algus tuur kontsert;veegolulinen music net;andma eksklusiivintervjuu eile;painutama aeg eile;kaks varahommik metroo;võimalus avastama uus;parim trump värskem;mäletama arvama lemmik
jätkuma Eesti laul;äratav kiirustama asi;2014 esimene kaks;Aaslaid aasta 2015;aeglane eile energia;elama infoportaal vajalik;mäda Raadi vahehommik;jagama eeter Maarja;lugu mõtlema tahtma
albumine bänd sisenen;monotoonsus rütm paistma;kaubanduskeskus näiteks vanalinn;veegolulinen music net;reageerima mõtlema hull;nimelt senine karjäär;80 meeldima meeldima;ring rahvusringhääling uudistetoimetus;reede 19 veebruar
kuuldavus kuuldavus vaev;jagama raha kummardamine;poolfinaal laps mäletama;jätma Superman uks;eile energia muutmine;kähku kiiresti kuulus;lugema hea neli;eksklusiivintervjuu eile öösel;alustama teekond tõstma
kummardamine maha lööma;ots lõpp kuulama;hetkeolukord vaatama püüdež;film vaatama vana;risk tunduma tasuma;hommik seitsmene uudis;tegelikult vähem istuma;televiisor televiisor kinni;20 veebruar Vanemuine
märts toimuv kontsert;palatherfekt timing albumine;inimene stuudio maffia;parim trump värskem;alustama vaatama maa;vene jätkama viija;rõõm võtma klassikokkutulek;kahetunnine rännak maailm;ühesõnaga keel natuke
uks vana uks;kantrimuusika muusikamaitse sein;elama täielikult emotsioon;luine George podcan;objektiivne pilt otsiaalne;endiselt värske tunne;aeg tõusma püsti;Koit Raudsepp argipäev;õige tutvustama 10
kaks hommikuprogramm esmaspäev;uus elutee kruvima;märts toimuv kontsert;McGregor Shan imeline;ohe aadress www;laul võistlus käima;kord muideks vabandus;Kaidor Kahar kuulma;21 35 ETV
TMW 2015 kuulma;veetma kõrvaklapp tihtipeale;oluline samm lihtsamalt;maa elama infoportaal;saabutilli mängima L;kuulama nägema kool;kodune tunne kena;Must Luik lina;kolima küsimus inimene
hobune Antal kallis;kõndima kaamera fikseerima;Play App Store;35 ETV Improteater;aeg hoidma relv;limusiin tugiloor satelliit;siinsamas draiv saade;äsja esinema Mikk;kohutavalt kodune tunne
uks lahti nimelt;mõtlema hull õudne;homme hommik hommikusaade;raba jäähall elektriarve;vaatama andma hinnang;gaseeritu lugema hea;Merivoo kiri tubli;18 minut aegruum;esimene lugu ühine
rahvusringhääling uudistetoimetus kohtuma;podcan Palace sho;rääkima rääkima unistus;veebruar klubi Bay;music net kena;kaldkriip MW raadio;ootama show tegemine;koduleht R2 RÜE;õudne kaubanduskeskus uks
algama Drive esimene;rahvas tähelepanu vinüüli;ühine kahetunnine rännak;kyda biohättika äärt;number neli gaseeritu;mäletama arvama lemmik;õnnestuma maagiline telefonikõne;limusiin tugiloor satelliit;telefon sild raadio
euro kuuluvustaja valik;number number neli;hiphop kuulama kantrimuusika;teadma võitma Eesti;kell 22 null;uus elutee näidis;tahe pärinev limusiin;muusikavideo Hütsi lugu;18 veebruar Tartu
bass viisitlus ärkama;salvestama Manchester kodulinn;tahtma uuesti klass;raba seatöö auto;uus film uus;aeg väitma Koda;esimene lugu ühine;Maarja Merivoo-Parro Maarja;19 veebruar auhindama
bänd kaasa arvatud;treenima vaimne tervislaba;energiaväli painutama aeglane;tegelikkus palee klubi;aegruum kontiinium paide;rääkima unistus koostöö;nonii maailm ring;räpp Goog Playst;kaubanduskeskus näiteks vanalinn
inimene elama võimalus;kuulama ragisema rongiratas;koht peitma relv;nakkav uskuma Facebook;jutt veegolulinen music;õigesti õige loodetavasti;USA kuulama ragisema;saade juuni algus;2015 parim trumm
trumm bass lisa;jätma Superman uks;muusikaäri hinnang muutuma;keeruline armastus bana;ärb punkt kaldkriip;üleüldse väga-väga meeldima;Tallinn ärkvel hõivama;vaba koht Eesti;üheksa 20 minut
jääma toit elama;terve eeter kell;muutmine lükkamine kogemus;mees istuma poiss;kell algama Drive;vana meeldima muusikavideo;loodetavasti küsima kuu;sööma kõht playlist;lugu värskem muusika
nädal plaat Vihana;nimelt džinspond laul;küsima vastuolu viimane;lugu James Bond;kena inimene toimuma;suur hea hääl;otsima naine teadma;nimel aeglane nutikas;Jeesus Kristus mees
nimelt senine karjäär;kuulma jääma fantaseerima;muskel tugevam treenima;kallis kuulaja homme;oss lugu parim;lühike tõlge rääkima;juhtima Ingrid Peek;naine teadma täitsa;loga keeruline armastus
