EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;keskhaigla;Mälberg;tähendab;;valimisloosung;Täna;võib-olla
tööpäeva;ühistranspordiettevõtetest;mustal;Uus-Meremaale;register;hinnakirjades;Vaatame;president
õppuste;Sotsiaalkriitilised;Pevkur;võrdluses;andsin;eelarvele;usupropagandafilmidest;rääkides
töölepinguseadus;Kas;Puhub;mereväe;top;otsuseid;Rahandusministeeriumi;liha
Tähendab;planeeritud;Varbola;Jaapan;summa;maksuametiga;Ühendriikidesse;18
lapspornotootjate;HÕFF;Erikavaga;võtta;reaalselt;muudatust;oktoobrist;keha
muinsuskaitsekonverents;sotsiaalministeerium;Ulvi;Teenusega;probleem;protsendilise;Auhinnale;sõjalist
nädalal;;;juhataja;seab;nõukogu;muinsuskaitsekonverents;ühiselt
võimalus;Baden-Württembergi;valitsemiskulutuste;Haapsalu;tekib;Uudistetoimetus;Rahvapartei;ongi
traditsioonilises;Venemaa;Saluveer;Publica;meest;välisuudistega;Sotsiaalminister;vaadata
Ida-Virumaal;failivahetussaidi;oska;Gruusias;Res;kindlustuspoliitika;Seekord;probleemi
imerohi;Pevkur;Parlamendi;sõiduki;kell;ülemäära;pealinnas;lihtsalt
ühistranspordiettevõtetest;otsuse;Urmas;kontohaldurid;president;abipaketi;kriisist;671
räägibki;majandustõusuks;euro;uue;asi;regionaalhaigla;Ida-Tallinna;tekitanud
Osseetia;Aerotbei;Ausad;ööpäevaks;raames;ravijuhtude;õhtuks;nähtust-kuuldust
hävingust;nõukogu;Kenk;vaataks;programmi;kõrgemapalgalistele;Haapsallu;eelnõu
nii-öelda;ööpäevaks;puha;kaasautoriõigusega;motiveeritus;sotsiaalministeeriumis;Uudistetoimetus;eesti
järjekorranumber;šokeerivamad;Moskva;festivalist;linke;vähem;Haigekassa;esimest
mõistlik;regulatsioone;58661;sotsiaalminister;paidest;eemaldatakse;Abhaasiasse;kolme
muusikaõpetaja;Abhaasias;liha;sooja;-st;regulatsioone;Hydešeid;uuesti
ühinemine;Tunne;Vene;alguses;inimene;keskregistris;patsiendid;filmi
probleem;Liidu;verelill;Seekord;maine;turgude;Otsus;13
jõledamaid;üleminekuks;tõhus;esinumber;arv;juunist;õudusfilm;USA
võimalustele;Euroopaga;Vene-Gruusia;lavastaja;Näiteks;pessimist;Põhja-Kaukaasias;Põhja-Eesti
puhastajad;andis;nõrgeneb;imerohi;eile;eile;Saluveer;kahe
jaotub;infokandjate;silmis;esindajatest;kannab;sõnavõtus;pressiesindaja;välis
