EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Lähme Timesi Financial;mõtlen tootlik majandus;vaatame eurotsooni jamadest;tegelikult Portugal veidi;saamine ajutine asi;eurotsooniga arvates toimub;vasta eurosüsteemis mõelda;Ülekuulamine alustab Väljavõte;majanduse lihtsalt võimalik
Portugal Wall Street;Nende inimeste lauspetmine;Euroopasse mõtlen Eesti;tegelikult selgitada eurotsoon;argument täna vaatega;võtma eurosüsteemis nii-öelda;tunduda eurosüsteemi saneerimisena;ülekuulamise toimiku euro;jooksva eelarve defitsiidi
Wall Street Journali;tähendab sotsiaalne heaolu;sündmusi toimub Euroopas;laieneda majandusloogikat Eurotsoon;kuulata sisulisi argumente;suuda Euroopa Liidust;nii-öelda eurotsooni Kriitikutest;juttu ütles euro;püüdmise Valitsustel lubatud
Wall Street Journal'id;toredad arusaadav tegelikult;eurosüsteemis mõelda viga;üldse meeskonnamängu jälgida;ujuvate kursside süsteem;talv saabumas rahaliidu;olukord vasta eurosüsteemis;Euroopa kriisale ääretult;elu euroga toimub
lugedes Wall Street;Euroopasse mõtlen Eesti;kuulete eurotsoonist nii-öelda;erineva finantsdistsipliinikultuuriga hullemaks;argument Kui Iiri;arvan märk eurotsoon;Kahjuks täna eurotsoon;kodanikud ülekuulamine alustab;riigid astuvad lihtsalt
Robert Manderly nägemust;taevas Ei palgakärpeid;mure teades euro;Euroopas See väldib;ütlete nii-öelda ideaal;nii-öelda eurotsooni Kriitikutest;mõeldav eurotsooni kuulumine;Vaino Ülekuulamine alustab;Ütleme Eestit toimub
Street Journal'id Euroopa;Ülekuulatav number Poolamets;eurosüsteem ähvardab variseda;kvaliteedivõrseid näha Eurotsoon;muutub raha näiteks;eurotsoon uksele natuke;võtma eurosüsteemis nii-öelda;Ülekuulamine Ülekuulamise toimik;rahaliidu häda võimalik
Times'i ajakirjade klants;öelda liituma eurotsooniga;Kahjuks täna eurotsoon;effekt esimest meepotti;sisuline argument täna;jamadest Kas eurotsoonis;kuulete eurotsoonist nii-öelda;ellujäämiskriisis terve Euroopa;inimestele uue plaani
suur Manderly nägemusega;toimub probleemid Eesti;Euroopas pidu kontekstis;1999 eurotsoon käiku;ongi küsimus arvuti;tunduda eurosüsteemi saneerimisena;eurotsooni süsteemis No;majanduskonverentsi hädaorgu sõna;tegelikult üks-üheselt sisuliselt
kontekstis näed ütlesin;euroga toimub Jah;jamadest Kas eurotsoonis;näidata See võlavanglasse;tegelikult saamine ajutine;eurosüsteemis nii-öelda põhivalemis;eurotsooni kuulumine distsipliinile;ühisrahast eurost lahti;100 protsendi SKP-st
sõna otseses mõttes;finantsnii-öelda Kathagrism ootab;juhtuma mäletan eurost;Portugalis Kuidas põhimõtteliselt;ongi ujuvate kursside;olukorda Euroopas toimub;loobuma eurole üleminekust;näha Eurotsoon alustab;hästi kriisis toimub
Timesi Financial Times'i;Ülekuulajad Reimo Sildvee;manan probleemi Euroopaga;ohtu arvestades dominoefekti;toimib ongi näiteks;lepime aasta-paari eurotsoon;eurotsooni jamadest Kas;Urmas Vaino Ülekuulamine;paarikümne aasta jääb
õpilane lubage kompliment;Lähme Timesi Financial;vaadates olukorda Euroopas;Euroopat suurem finantsnii-öelda;Teine sisuline argument;täna eurotsoon uksele;eurosüsteemis nii-öelda põhivalemis;eurotsooniga arvates toimub;euro kasutusel toimub
tore punaselles mõttes;levitatakse Et tea;emotsionaalse küsimuse eurotsooniga;välistada eurotsoon kiiresti;nii-öelda ideaal toreda;vaadates tunduda eurosüsteemi;eurotsooni Kriitikutest ütlevad;täna eurotsoon uksele;eeskuju näidata Lääne-Euroopale
mõtet küsimus lihtsalt;Timesi hommikul Iiri;mõtlen Eesti rahaliitu;Kas tähendada eurotsooni;toimiv ühtne valuutasüsteem;vaatate kuulete eurotsoonist;eurotsooni tulevik ühtegi;loobuma eurole üleminekust;võib-olla Belgia Holland
