keyphrase;score
väliseesti;0.9356
umbrohi;0.8994
dobermanni;0.8956
oskamine;0.8939
sealjuures;0.8938
generatsioon;0.8905
talveesindama;0.8891
väikelinn;0.8879
kommenteerima;0.8868
kultuurilugu;0.8866
talveuurimus;0.8846
ümartalv;0.8806
stuudio;0.877
vahepealne;0.8768
Skandinaavia;0.8757
romanss;0.8753
isiklikult;0.8737
õige;0.8733
raudtee;0.8727
Turu;0.8695
esmajoones;0.8689
hästi-hästi;0.8673
lõik;0.8661
artikkel;0.8656
paralleel;0.8627
amet;0.862
-te;0.861
rinnatasku;0.8609
omatehtud;0.8606
kolleegia;0.8596
sedavõrd;0.8594
meetriteeritud;0.8563
talvesõda;0.8562
laev;0.8548
kuulama;0.8532
justjus;0.8525
vastumeelsus;0.8523
rüss;0.8521
no;0.8482
võib-olla;0.8462
rajama;0.8461
kindlasti;0.8455
venelane;0.8438
viir;0.8437
ülikool;0.8432
ligemale;0.843
komme;0.8423
kongress;0.8416
hüüd;0.8407
minut;0.84
osaleja;0.8381
alge;0.8368
lühendatud;0.8349
tõlkima;0.8348
sõjavägi;0.8348
elav;0.8347
materjal;0.832
väljaanne;0.8319
võõras;0.8315
laht;0.8314
teos;0.8309
jäänud;0.8309
psühholoogiliselt;0.8304
reis;0.8304
imelik;0.83
Muuseum;0.8294
sõber;0.829
Karjala;0.8285
ala;0.8282
muutk;0.8274
kaks;0.8269
Uuraliten;0.8268
jäelane;0.826
püüdma;0.8255
raamat;0.8231
eesti;0.8228
pandud;0.8221
nae;0.8219
idaosa;0.8213
teatama;0.8211
Pariis;0.8206
kri;0.82
Kirjanik;0.8194
instituut;0.8185
asuma;0.8184
etnograaf;0.8177
angima;0.8177
toime;0.8173
Sigvard;0.8164
surve;0.8161
Euroopa;0.816
ikke;0.8153
saar;0.8149
härg;0.8148
nimelt;0.8126
pikem;0.8123
Norra;0.8096
märtsikuu;0.8095
passima;0.8093
tekitas;0.8078
juht;0.8073
totakas;0.8071
arenemine;0.8069
rinne;0.8069
paar;0.8053
käsi;0.8039
Tartu;0.8028
isamaalane;0.8021
vahebuma;0.8
võimalik;0.7974
huumor;0.7973
doktoritöö;0.7955
ilmumine;0.7935
kallas;0.793
väljuma;0.7921
tuliselt;0.79
ilm;0.787
jälle;0.7864
suurus;0.7849
Helmut;0.7849
assistent;0.7784
kuu;0.7777
kodune;0.7762
saun;0.7762
sari;0.7761
direktor;0.776
aasta;0.7743
avaldatud;0.7725
õieti;0.7707
probleem;0.7692
tüüp;0.7688
la;0.7654
ajal;0.7631
poiss;0.7611
luba;0.7595
Taani;0.7593
Obermann;0.756
eestlane;0.7515
tuntud;0.7512
laid;0.7509
jõgi;0.7483
hoor;0.7482
öö;0.7478
ergutama;0.7438
rada;0.7423
aeg;0.74
teaduslik;0.737
viies;0.7317
lava;0.7296
tagala;0.7285
Hruštšov;0.7277
Ants;0.7277
termin;0.7242
võimalus;0.7164
Halonen;0.7124
rootslane;0.7118
lootus;0.7111
paha;0.7072
konjak;0.7007
kogutud;0.6982
saksa;0.6977
tan;0.6874
1000;0.682
11;0.6704
riff;0.6689
mass;0.6672
Tapa;0.6637
80;0.6621
haakuma;0.6612
Pi;0.6586
side;0.6581
tehas;0.6567
prill;0.6554
näiteks;0.6549
algus;0.6511
kasutus;0.6479
sein;0.6389
1917;0.6366
kaasa;0.5974
asi;0.5952
Alex;0.5899
maja;0.584
;0.5699
linn;0.5634
prints;0.5628
1990;0.5613
Leningrad;0.5567
professor;0.5214
murdma;0.5044
objekt;0.5038
prantsuse;0.4932
kirjanik;0.4909
klase;0.4897
kolmas;0.4564
pink;0.456
mulje;0.4555
965;0.3732
Nõukogu;0.3297
pension;0.2415
press;-0.0131
