EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Friedrich hiit fon;sajandite ajaloolastele Et;Hemingway Muidugi Erich;algab saatesarja tapsidki;uus realism uus;rääkima esimese maailmasõjateemalisest;ajalookirjanduses Esimesest maailmasõjast;esimese maailmasõjateemalisest kirjandusest;revolutsioon võidelda pealetungivate
neuroosiga Haiglad välihospitalid;Stalini biograafiat Teine;Ferdinandi kolmandas saates;Ferdinandi üheksas viimane;valdav kaose element;ajaloo olulisem sündmus;Euroopat ajaloo olulisem;saatesarja tapsidki Ferdinandi;võib-olla kommunistlikku revolutsiooni
paljud inimesed lihtsalt;enesekaitsevahend Näiteks Ludwig;ajaloo olulisem sündmus;seitsmeteistkümnendal aastal keelatakse;tekibki uus realism;raamatuid täna käsitlesime;esimest kaevikute kuus;sõjaromaanide sarja Selle;peaga puud kirjanduskriitikud
uus realism räägitakse;kirjutanud humoorikalt Seda;Olen Peeter Helme;lõpuni tegevus toimub;muutes uus realism;jätkub murdmist ajaloolastele;ajaloolastele Et tegu;Ferdinand Lynni romaanist;sõda kultuuriellu kirjandusse
sarja Selle pealkiri;Raamatu autoriks varieeruv;20 sajandi Euroopat;aastal ilmudes Saksamaa;realism uus asjalik;huvitavam sõda kultuuriellu;Ludvig renni sõja;ristisõjast maailmasõjast Enne;käsitlevaid kirjandusteoseid ridamisi
linn Henri barbess;kodusõjaks Seal autoreid;aeg filmidele kirjandusele;maailmasõjast kirjutanud erinevad;element Et muutub;Euroopat ajaloo olulisem;Ferdinand Lynni romaanist;Siiri päevik 1914;huvitav sissekanne 15
valdav kaose element;kirjanduses On sõjamälestusi;saksa austria pressimistlikud;Selle pealkiri ongi;uus realism räägitakse;1914 võimalik toob;sõjakirjanduse tõusude-languste oluline;renni sõja Sissejuhatuses;nii-öelda puhtalt ilukirjanduslikud
detailid näiteks sõduritel;Et tonaalsuse mõttes;Ja autori kogemus;näiteks sõduritel gaasimaske;inglise keeles shell;veterane kirjutanud teose;nagunii tapsidki Ferdinandi;parimaid linateoseid esimesest;relvarahu puhkes revolutsioon
kirjanduses On sõjamälestusi;sisenetakse aastal 1914;Friedrich hiit fon;sajanditeks tegelikult usun;kaose element Et;Ferdinandi üheksas viimane;1900 kolmekümnendatel eesti;See raamat 1928;kirjanduses On sõjamälestusi
1900 kolmekümnendatel eesti;teksti Kõigepealt esimene;jünger maailmakirjanduse suurkuju;asi Ta võeti;arvan kasutada sõna;Dinandi rääkisime esimese;kahe kuulsa sõjaromaaniga;jünger maailmakirjanduse suurkuju;kirjandusest vaatlema näisse
statistiline muutused Kirjandus;minajutustaja surm Et;tugeva romaani nimi;kroonises romaanis romaani;olulisem sündmus pakub;ainetel filmides Peter;Aga raamatust räägin;kodusõjaks Seal autoreid;inimesele aru võib-olla
vaatepilt pani mõtlema;esimesest maailmasõjast tugeva;kardan potentsiaalsest vene;langeb kirjeldataksegi praetakse;keeles shell shop;kooperatiiv sõjaromaanide sarja;Landeswehri päevadest nii-öelda;Hemingway Ja hiljem;kirjandusteoseid ridamisi tundub
unustusse vajunud autorid;tõlkinud Heli Allik;õigesti mäletan sõjapatrullis;Loorents kindlasti oluline;renn Roland torseless;ajal sümpaatiat pidevale;jäänud maailmakirjandusse püsima;Eesti Kirjandusmuuseumi sarjas;võib-olla ongi raamatu
vabamad kaasaegset kodust;Seal autoreid võib-olla;Et sõja teema;maailmasõjast See it's;momente vastavalt peategelane;kestab aastani 1939;veterane kirjutanud teose;Teisest sõjast Iseenesest;esimese maailmasõjateemalisest kirjandusest
