EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
siin-seal Ice Cream;bändidest räägitakse Et;mõttes nelja kuju;Litrit kuulata vikerraadio;neli ilusam number;Kuues Teet Kallas;kuus meest Kaks;Ja Urmas Vadi;kolm neli Ühesõnaga
Po Los Angelesest;Eriti Põhja-Ameerikas üldse;Kõigepealt neli Laulasmaavanemat;võtame sotsioloogilise vaatepunkti;teksti genereerima tekst;kuus meest Kaks;kaebab inimene igasugu;Kõigepealt neli Laulasmaavanemat;väga-väga teistmoodi Mõned
lugeda Gerd Kanter;Siis hüüatusi nohos;Krull luulekogu neli;neljandat korda leiab;kuju vaata number;Urmas Vadi Head;küsisin neli ütles;kirjutan neljanda luulevihiku;kirjutamine väga-väga teistmoodi
Mõned räägivad luuletused;osa See probleem;Aga vorm kirjutad;ela Tallinnas vanasse;ilusam number natukene;naine Naine Viivika;Krull luulekogu neli;Peeter intervjuud Estonian;võib-olla kirjandusest eemale
trummiõpetaja suunama rütmist;On saagiga Nad;andmeid ilukirjanduslikus vormis;mängib kahest meeskonnaga;arv vaata number;Janek Kraavi aitab;lademetes viimase 10;Aarne Merilai Blogi;Ja kirjutamine väga-väga
tekstid suuremalt osalt;litreid Ma elasin;teatava asja ehitamine;väravas Esimesest astusid;vaata number neli;Arne Merilai nädalal;Kuues Teet Kallas;Kaire Vilgatsi laulsid;ühesõnaga järk-järgult moodi
Õnne 13 romaani;Sest kaks luuletust;rütmiline arvuline struktuur;täis filmitehnikat tähendab;number neli nelja;oska kolmeni lugeda;sõnaga ealised kaugused;vikerraadio koduleheküljelt Kohtumiseni;Ei mäletagi hästi
Selles natukene lihtsam;tõrjemaagiline tähendus kindlasti;arv Eriti Põhja-Ameerikas;romaan hõlmab küllaltki;auto ütlen tekstid;neli Laulasmaavanemat daami;viis Kloogaranda põigelnud;64 tähendab neli;nii-öelda valmis neljakujuga
õppetoolis muumiat romaani;Ei kindlasti tugitoolisportlased;Pehk tahtsin küsida;asub maailma portreemaalijate;võib-olla algidu algobjekt;nohos verre Tema;maagilisemad esimesed numbrid;Eve Vetemaa Ennul;tunduvad luuletused võib-olla
Et akadeemiline tase;lase sattunud Ja;tekkisid õnneks aineid;Jüri Freiberg käis;funktsioon lahendamatut lahendamata;Liivika Ludwig Urmas;flogi Maagiline arv;16 sõjaliselt luuletus;kesid tahab lugeda
