EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
inimene hääl tundma;võtma mõju ärkamine;õnnelik tänulik töö;vanim tegutsev meesnäitleja;tund andma kindlasti;õnnitlema vestlema eesti;õnnitlema vestlema eesti;teenetemärk kolm töötaja;tundma absoluutselt inimene
aastakümme tahtma näitleja;juht andma enesekindlus;rõõm näitleja tunnustus;50 film paarkümmend;arvama enam-vähem interpreet;vestlema eesti vanim;vestlema eesti vanim;rõõm näitleja tunnustus;enam-vähem interpreet võib-olla
rõõm rõõm näitleja;pealelugemine tunne inimene;intervjuu oskama ootama;ilusti padjake üritama;ord panema panema;eesti vanim tegutsev;saade lootma eesti;näitleja tunnustus ord;õnnitlema vestlema eesti
juut tunnustus töö;seisukoht võtma mõju;ootama siiralt õnnelik;telerežissöör aasta tegelema;tekitama oskama mõtlema;inimene eesti hea;auväärt tunnustus eesti;rõõm rõõm näitleja;näitleja peeter jürgens
õnnelik tänulik töö;tähele panema tähendama;rõõm rõõm näitleja;tegutsev meesnäitleja ugala;enam-vähem interpreet võib-olla;auväärt tunnustus eesti;lootma eesti lugu;tahtma näitleja telerežissöör;töö tühi 
näitleja telerežissöör aasta;lugu keelesaade jälle;siiralt õnnelik tänulik;tegelema film pealelugemine;king usutlus toomas;tunnustus eesti televisioon;inimene eesti hea;näitleja telerežissöör aasta;paarkümmend teatrietendus muusika
aru juut tunnustus;rõõm rõõm näitleja;tänulik töö tähele;tunnustus eesti televisioon;tekst lugema toomas;absoluutselt inimene eesti;tunnustus eesti televisioon;pälvima teenetemärk kolm;peeter jürgens mõte
tähendama tähelepanu saade;peeter jürgens mõte;teater näitleja peeter;kõrgaeg kaheksakümnes 50;seriaal tekst lugema;saade lootma eesti;eesti hea tunne;tunnustus eesti televisioon;50 film paarkümmend
tunnustus mõte tekitama;jürgens mõte käima;interpreet võib-olla helilooja;võib-olla helilooja ütlema;ehmatus natuke aeg;lootma eesti lugu;eesti vanim tegutsev;riiklik tunnustus mõte;võib-olla helilooja ütlema
üldse auväärt tunnustus;tahtma näitleja telerežissöör;töö tähele panema;meesnäitleja ugala teater;intervjuu oskama ootama;eesti lugu keelesaade;absoluutselt inimene eesti;telerežissöör aasta tegelema;kaheksakümnes 50 film
peeter jürgens mõte;tähendama tähelepanu saade;rõõm püha vaatama;lootma eesti lugu;lasmann king usutlus;eesti televisioon film;eesti televisioon film;tegutsev meesnäitleja ugala;õhi arvama enam-vähem
kriivan intervjuu oskama;aeg meeletu rõõm;võib-olla helilooja ütlema;intervjuu oskama ootama;toomas lasmann king;eesti hea tunne;kenk õnnitlema vestlema;näitleja peeter jürgens;arvama enam-vähem interpreet
käima täna teadma;tähele suur auta;teenetemärk kolm töötaja;keelesaade jälle kuulaja;interpreet võib-olla helilooja;näitleja peeter jürgens;kuulaja kenk õnnitlema;aastakümme tahtma näitleja;kõrgaeg kaheksakümnes 50
ugala teater näitleja;teatrietendus muusika teadma;tahtma näitleja telerežissöör;eesti lugu keelesaade;ütlema looming tegelemine;keelesaade jälle kuulaja;intervjuu oskama ootama;õnnitlema vestlema eesti;rõõm püha vaatama
kriivan kadri põlendik;film pealelugemine tunne;teatrietendus muusika teadma;kapp ilusti padjake;piret kriivan intervjuu;lasmann teade riiklik;piret kriivan intervjuu;teade riiklik tunnustus;film paarkümmend teatrietendus
tõnu naissoo arvama;ütlema looming tegelemine;arvama enam-vähem interpreet;põlendik piret kriivan;kriivan intervjuu oskama;lugema toomas lasmann;keelesaade jälle kuulaja;inimene eesti hea;interpreet võib-olla helilooja
mõte käima täna;absoluutselt inimene eesti;enam-vähem interpreet võib-olla;tahtma näitleja telerežissöör;andma enesekindlus hea;näitleja tunnustus ord;kriivan intervjuu oskama;auväärt tunnustus eesti;inimene eesti hea
tunne külg mõte;helilooja tõnu naissoo;kolm töötaja vahur;arvama enam-vähem interpreet;toomas lasmann teade;kenk õnnitlema vestlema;tänulik töö tähele;tunnustus töö aastakümme;toomas lasmann king
piret kriivan kadri;tekst lugema toomas;näitleja peeter jürgens;kersna tarmo tiisler;juht andma enesekindlus;intervjuu oskama ootama;eesti lugu keelesaade;rõõm rõõm rõõm;kenk õnnitlema vestlema
riiklik tunnustus mõte;lasmann teade riiklik;tunnustus eesti televisioon;paarkümmend teatrietendus muusika;natuke aeg meeletu;tänulik töö tähele;õnnelik tänulik töö;üldse auväärt tunnustus;teater näitleja peeter
keelesaade jälle kuulaja;lugema toomas lasmann;tekst lugema toomas;aru juut tunnustus;ootama siiralt õnnelik;kriivan intervjuu oskama;rõõm näitleja tunnustus;teater näitleja peeter;tunnustus eesti televisioon
jälle kuulaja kenk;meesnäitleja ugala teater;tähelepanu saade lootma;tähele suur auta;tundma absoluutselt inimene;teenetemärk kolm töötaja;hea tund andma;vanim tegutsev meesnäitleja;absoluutselt inimene eesti
münus ehmatus täielik;helilooja ütlema looming;tähele panema tähendama;ootama siiralt õnnelik;hääl tundma absoluutselt;tähendama tähelepanu saade;siiralt õnnelik tänulik;meesnäitleja ugala teater;näitleja telerežissöör aasta
piret kriivan intervjuu;tunnustus mõte tekitama;inimene hääl tundma;aastakümme tahtma näitleja;mõte tekitama oskama;juut tunnustus töö;tähele suur auta;juut tunnustus töö;lootma eesti lugu
pälvima helilooja tõnu;kriivan intervjuu oskama;näitleja tunnustus ord;kriivan kadri põlendik;inimene hääl tundma;vaatama tore panema;näitleja tunnustus ord;ugala teater näitleja;peeter jürgens peeter
tänulik töö tähele;kuulaja kenk õnnitlema;oskama ootama siiralt;kaheksakümnes 50 film;usutlus toomas lasmann;peeter jürgens peeter;tunnustus töö aastakümme;tunnustus ord pälvima;jürgens mõte käima
töö aastakümme tahtma;tunnustus ord pälvima;riiklik tunnustus mõte;lugu keelesaade jälle;mõte juht andma;töö tähele panema;ootama siiralt õnnelik;aru juut tunnustus;oskama mõtlema oskama
põlendik piret kriivan;aru juut tunnustus;ugala teater näitleja;film paarkümmend teatrietendus;tunne inimene hääl;jürgens peeter jürgens;täna teadma oskama;pälvima helilooja tõnu;auväärt tunnustus eesti
teater näitleja peeter;tundma absoluutselt inimene;paarkümmend teatrietendus muusika;üldse auväärt tunnustus;ärkamine münus ehmatus;ord panema panema;jälle kuulaja kenk;tänulik töö tähele;täielik ehmatus natuke
teenetemärk kolm töötaja;vanim tegutsev meesnäitleja;tore panema tähele;siiralt õnnelik tänulik;oskama ootama siiralt;tunnustus ord pälvima;lugu keelesaade jälle;võimalikult üldse auväärt;rõõm rõõm näitleja
mõte juht andma;näitleja peeter jürgens;kuulaja kenk õnnitlema;saade lootma eesti;münus ehmatus täielik;tunnustus töö aastakümme;tunne inimene hääl;absoluutselt inimene eesti;ugala teater näitleja
hääl tundma absoluutselt;panema kapp ilusti;aeg meeletu rõõm;õnnitlema vestlema eesti;võib-olla helilooja ütlema;tähele panema tähendama;oskama seisukoht võtma;eesti hea tunne;rõõm rõõm rõõm
mõtlema oskama paar;ord pälvima helilooja;rõõm rõõm rõõm;piret kriivan intervjuu;oskama paar tund;võimalikult üldse auväärt;tähelepanu saade lootma;kuulaja kenk õnnitlema;tahtma näitleja telerežissöör
kadri põlendik piret;teade riiklik tunnustus;tunnustus mõte tekitama;kenk õnnitlema vestlema;teadma ord panema;panema tähendama tähelepanu;inimene hääl tundma;50 film paarkümmend;püha vaatama tore
50 film paarkümmend;piret kriivan intervjuu;film pealelugemine tunne;kriivan intervjuu oskama;võtma mõju ärkamine;teater näitleja peeter;helilooja ütlema looming;siiralt õnnelik tänulik;tunnustus mõte tekitama
kuulaja kenk õnnitlema;riiklik tunnustus mõte;tunne inimene hääl;helilooja tõnu naissoo;film seriaal tekst;näitleja telerežissöör aasta;tore panema tähele;vestlema eesti vanim;mõtlema oskama paar
lasmann king usutlus;juut tunnustus töö;suur auta rõõm;tähelepanu saade lootma;mõtlema oskama paar;kolm töötaja vahur;rõõm rõõm näitleja;aasta tegelema film;lasmann king usutlus
seisukoht võtma mõju;tunnustus eesti televisioon;natuke aeg meeletu;eesti hea tunne;tunnustus ord pälvima;tund andma kindlasti;tund hiljem aru;peeter jürgens mõte;mõte käima täna
vahur kersna tarmo;aasta tegelema film;mõte tekitama oskama;eesti vanim tegutsev;helilooja ütlema looming;lugu keelesaade jälle;teadma ord panema;tunnustus mõte tekitama;panema panema kapp
rõõm näitleja tunnustus;mõte tekitama oskama;püha vaatama tore;tegelemine kõrgaeg kaheksakümnes;aru juut tunnustus;tore panema tähele;suur auta rõõm;eesti televisioon film;teadma ord panema
töötaja vahur kersna;kriivan kadri põlendik;vaatama tore panema;lasmann teade riiklik;enesekindlus hea tund;õnnelik tänulik töö;teenetemärk kolm töötaja;saade lootma eesti;panema tähele suur
näitleja tunnustus ord;pälvima helilooja tõnu;üldse auväärt tunnustus;kadri põlendik piret;pealelugemine tunne inimene;üldse auväärt tunnustus;teadma oskama seisukoht;kenk õnnitlema vestlema;kandma võimalikult üldse
jürgens mõte käima;tegelemine kõrgaeg kaheksakümnes;tähendama tähelepanu saade;pälvima teenetemärk kolm;mõju ärkamine münus;panema tähele suur;tund andma kindlasti;tegelema film pealelugemine;juht andma enesekindlus
näitleja peeter jürgens;tänulik töö tähele;hea tund andma;absoluutselt inimene eesti;üritama kandma võimalikult;tunnustus mõte tekitama;mõte juht andma;võib-olla helilooja ütlema;lasmann teade riiklik
helilooja tõnu naissoo;üritama kandma võimalikult;panema tähendama tähelepanu;eesti televisioon film;saade lootma eesti;tähelepanu saade lootma;juht andma enesekindlus;andma kindlasti teadma;vanim tegutsev meesnäitleja
toomas lasmann king;tõnu naissoo arvama;kindlasti teadma töö;vestlema eesti vanim;tunnustus mõte tekitama;pälvima teenetemärk kolm;telerežissöör aasta tegelema;tundma absoluutselt inimene;eesti hea tunne
andma enesekindlus hea;jürgens peeter jürgens;näitleja telerežissöör aasta;õnnelik tänulik töö;oskama mõtlema oskama;tegelemine kõrgaeg kaheksakümnes;ord panema panema;lootma eesti lugu;eesti lugu keelesaade
teadma töö tühi;suur auta rõõm;oskama mõtlema oskama;lugema toomas lasmann;üldse auväärt tunnustus;teadma ord panema;üldse auväärt tunnustus;arvama õhi arvama;aeg meeletu rõõm
telerežissöör aasta tegelema;panema tähele suur;tekitama oskama mõtlema;enesekindlus hea tund;lugema toomas lasmann;enam-vähem interpreet võib-olla;helilooja tõnu naissoo;lasmann teade riiklik;tegelemine kõrgaeg kaheksakümnes
ärkamine münus ehmatus;peeter jürgens peeter;panema tähele suur;jürgens mõte käima;tähelepanu saade lootma;ord pälvima helilooja;lasmann teade riiklik;õnnelik tänulik töö;eesti vanim tegutsev
lugema toomas lasmann;pälvima teenetemärk kolm;õnnitlema vestlema eesti;püha vaatama tore;tore panema tähele;naissoo arvama õhi;tunnustus ord pälvima;hääl tundma absoluutselt;meeletu rõõm püha
tiisler piret kriivan;eesti lugu keelesaade;eesti televisioon film;usutlus toomas lasmann;lugu keelesaade jälle;külg mõte juht;näitleja peeter jürgens;panema tähele suur;natuke aeg meeletu
