EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
veetee amet becally;näiteks tüürimees tähendama;riik tõeline mereriik;unustama tegelikult Peipsi;esimemm vaev kodu;ütlema Eesti meremees;rääkima Eesti mereriik;rääkima Eesti mereriik;meremees meri võib-olla
nähtav Valmend süsteem;märk jagama raadioeeter;inimene meri elama;mängima ilmastikutingimus üleüldse;andma mereparaat logistika;ütlema sadam Eesti;ütlema Eesti meremees;ütlema Eesti meremees;vald jõudma näiteks
err nägema merekaru;sööma memmema laps;näiteks Eesti rannik;paraat sõitma tegelikult;logi kaks naaber;sadam Eesti meremees;näiteks Eesti rannik;Eesti meremees meri;Ameerika Orion-tüüp lennuk
sõitma Stani alus;tähendama rääkima merekultuur;meremees meri võib-olla;Peterburi suund tähendama;innovatiivne osa arvama;rääkima Eesti mereriik;Eesti mereriik saarlane;meri riik võtma;arvestama tahtma üht-teist
Bly tulevik nägema;süsteem Läänemeri osalema;meri võib-olla leiduma;ütlema tänane päev;liikuma nii-öelda vastavalt;maksimaalselt Eesti meremees;Eesti esimene mereparaat;Eesti meremees ääretult;tähendama Eesti võimalik
pöörama merekultuur tegelikult;lõpp-peatus sõitma onju;jääma maa purjekas;andma mitmekordne mereriik;innovaatiline logi kaks;meri laev Eesti;sadam Eesti meremees;meri ütlema mereriik;üht-teist rääkima pikalt
hävitaja sõjalaev Edinburgh;täna maailm laev;lendama meri sõitma;netikaater tegelikult nägema;asi vaatama arvuti;admiral pikale Eesti;admiral pikale Eesti;riik tõeline mereriik;projekt jällegi nii-öelda
amet becally pukser;hierarhia vastutus tähendama;meri ütlema mereriik;kommenteerima paraat merevägi;uus uus tingimus;ütlema Eesti andma;Eesti rannik rääkima;küsimus mereriik algama;meri sõitma meri
sõitma rahvusvaheline vesi;Nõukogu jagama ütlema;tegelikult Rootsi meri;kaater nagunii võidutu;kaugus tegelikult 0;Eesti mereriik saarlane;Eesti meremees meri;Eesti meremees tihti;võib-olla ütlema kuuluma
mereakadeemia oluline ülesanne;merepilt andma meri;rahvusvaheline vesi merepara;rääkima lühike ajalugu;uus asi liikuma;laev Eesti mereriik;tähendama Eesti kapten;Eesti rannik rääkima;tahtma üht-teist rääkima
