EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
broadca System;käima pood;väike kommentaar;tüüpiline internetisurfaja;broadca System;Eesti vaatama;Eesti vaatama;vaatama USA;vähendama omavaheline
DVD-plaat tüüpiline;katsepolügoon meelitama;ütlema internet;võitlema Jan;uus uuem;vaatama USA;kommentaar Eesti;uuem USA;DVD-plaat tüüpiline
telejaam hädavajalik;tüüpiline internetisurfaja;vaatama internetikasutaja;tasu kompenseerima;suutma vastane;kommentaar Eesti;USA asuma;lühidalt CBS;vaatama USA
mõttelõng jõudma;CBS tooma;uudis väike;kommentaar Eesti;eeter portaal;uuem USA;tänane kommentaar;otsustama CBS;kaasa arvama
telekas õigem;meelitama hea;aeg telekas;rääkima blondinali;internet tasku;USA asuma;uuem USA;CBS tooma;võitlema Jan
vähem telekas;suhtlemine analüüs;tele raadiojaam;Kristjan Port;tasu kompenseerima;kodune Eesti;vaatama uudis;Eesti vaatama;USA suur
meelelahutuslik väärtus;internetisurfaja ostma;internet surfamine;System lühidalt;toimuv ohutu;uuenev situatsioon;USA suur;vaatama internetikasutaja;vähem riik
nädal varasem;kõrvalepõige ütlema;internet uuring;S- juhtkond;kommentaar sisu;tehnoloogia kommentaar;edulugu pahatihti;ütlema internet;võitlus vaataja
suur katsepolügoon;segama internet;vana uudis;paraku viimane;nimelt suutma;USA suur;uudis valik;enamus telejaam;raadiojaam Kolumbia
hädavajalik reklaamitulu;eeter portaal;tüüpiline internetisurfaja;telejaam kaasa;muutuma osa;värske uudis;väike kommentaar;vaatama uudis;paar panema
üleni sinine;konkreetne silm;internetikasutaja nädal;blondiin suur;vaatama poolteist;vaatama uudis;uudis väike;suurem tele;paraku viimane
lühidalt CBS;S- juhtkond;osa telekajastus;uudis plaat;uuring vaatama;tänane kommentaar;Port tänane;telekas õigem;tele raadiojaam
ostma Amazon;kasima S-;vähem telekas;pahatihti vähem;arvama kodune;kommentaar esitama;koht parem;internetisurfaja ostma;uudis valik
Amazon loogiliselt;ütlema internet;internet süüdlane;tähendama konkreetne;viimane aeg;tava muutuma;uudis esmalt;telejaam hädavajalik;uudis DVD-plaat
juhtkond mõttelõng;lühidalt CBS;aeg hiljem;CBS elama;kommentaar esitama;Eesti ajatu;halb uus;internet süüdlane;uus toode
minut Surfoju;broadca System;paar telejaam;jälgima aeg;asuma kaugemal;vaatama internetikasutaja;ütlema internet;portaal tehnoloogia;mõtlema blondiin
tuvastatud küsimus;ostma panema;tehnoloogia kommentaar;tänane kommentaar;paraku viimane;kaasa arvama;tehnoloogia kommentaar;telekas kõrvalepõige;tund vähem
osa telekajastus;telejaam kaasa;lühidalt CBS;Amazon loogiliselt;ihaldama nähtus;uudis väike;uuenev situatsioon;kommentaar Eesti;internetisurfaja ostma
põhjal 70;paar panema;suur telejaam;mõtlema blondiin;vaataja jaam;väike kommentaar;kommentaar sisu;vähem telekas;jõudma vana
internet surfamine;reklaamitulu paraku;paraku viimane;uudis valik;arv langus;kõrvalepõige ütlema;vana uudis;vaataja jaam;silm paar
keskmine suurem;tooma turg;vaataja jaam;raadiojaam Kolumbia;vaataja arv;mõttelõng jõudma;vähem riik;tehnoloogia kommentaar;valik 300
kopeeruma edulugu;mõtlema blondiin;suhteliselt värske;vähem telekas;halb uus;varasem võrdlema;toimuv ohutu;internetikasutaja nädal;põhjal 70
analüüs põhjal;korras surfaja;tänane kommentaar;katsepolügoon meelitama;tooma hea;aeg kopeeruma;vaatama internetikasutaja;tüüpiline internetisurfaja;koht parem
reklaamitulu paraku;reklaamitulu poolteist;uuring vaatama;sõda järeleproovitud;aeg kopeeruma;Port tänane;asuma kaugemal;Amazon loogiliselt;halb uus
ajatu võitlus;teadma üleni;jälgima aeg;osa telekajastus;suurem kogus;uudis esmalt;õigem ütlema;osa telekajastus;70 minut
nähtus tähelepanu;otsustama CBS;uudis esmalt;tasku keskmiselt;elama enamus;parajasti aeg;hea halb;tele raadiojaam;esmalt lubama
minut päev;tasku keskmiselt;kommentaar esitama;kord vaatama;vaatama internetikasutaja;analüüs põhjal;vaataja jaam;reklaam vaatama;küsima teadma
jutumärk paanika;nimelt suutma;portaal tehnoloogia;internetikasutaja nädal;suurem tele;kommentaar sisu;segama internet;raadiojaam Kolumbia;uuem USA
sõda järeleproovitud;suur katsepolügoon;tund vähem;suur katsepolügoon;ütlema reklaam;nähtus tähelepanu;esmalt lubama;internet surfamine;uudis esmalt
varasem võrdlema;vaatama internetikasutaja;kommentaar Eesti;ihaldama nähtus;uudis esmalt;tarkus jutumärk;meelitama hea;kord vaatama;lõpetama rikas
meediatarbimine tava;reklaam vaatama;nädal varasem;küsimus kulgema;ülemiselt korrus;arvama kodune;kõrvalepõige ütlema;värske uudis;paar telejaam
pahatihti vähem;uudis DVD-plaat;kord vaatama;telejaam ülemiselt;internet uuring;vähem riik;portaal tehnoloogia;uudis omama;jälgima aeg
röövima aeg;minut Surfoju;mees rääkima;väike kommentaar;segama internet;vana uudis;aeg hiljem;uudis DVD-plaat;aeg meediatarbimine
mõtlema blondiin;kopeeruma edulugu;tund uudis;telejaam hädavajalik;sealne toimuv;vaatama poolteist;jutt käima;vaataja arv;System lühidalt
rääkima keel;suur firma;telejaam kaasa;sealne toimuv;üritamine tooma;katsepolügoon meelitama;teadma üleni;uus toode;panema tähendama
vana sõda;Surfoju ööpäev;aeg perekond;suurem tele;omavaheline suhtlemine;jutt käima;katsepolügoon meelitama;aeg meediatarbimine;internet süüdlane
järeleproovitud taktika;juhtkond mõttelõng;raadiojaam Kolumbia;uuem USA;toode uudis;juhtkond mõttelõng;kaasa arvama;hädavajalik reklaamitulu;kodune Eesti
väärtus aeg;muutuma osa;telejaam hädavajalik;vaatama USA;hea meenuma;uuring vaatama;vaatama poolteist;paar telejaam;situatsioon võimendama
tõsiselt mõtlema;telejaam ülemiselt;vähem riik;üleni sinine;paar panema;kord vaatama;elama enamus;koht parem;ütlema internet
S- juhtkond;uudis plaat;vaatama USA;otsustama CBS;näide segama;sisu vana;internet süüdlane;võitlus vaataja;mõttelõng jõudma
õpetlik jälgima;tooma hea;reklaam vaatama;meenuma blond;kord vaatama;pistma internet;kaugemal sealne;tänane kommentaar;riik territoorium
korrus koht;internet uuring;vaataja arv;lõpetama rikas;silm paar;õpetlik jälgima;ohutu õpetlik;CBS elama;viimane aeg
enamus telejaam;lisa pistma;internetisurfaja ostma;kaduma reklaamitulu;vähendama omavaheline;ütlema internet;parem lõpetama;Eesti ajatu;panema tõsiselt
uudis DVD-plaat;vaatama USA;internet tasku;ajatu võitlus;System lühidalt;tuvastatud küsimus;küsimus kulgema;System lühidalt;Kolumbia broadca
omama meelelahutuslik;sõda järeleproovitud;vaatama poolteist;Surfoju ööpäev;võitlus vaataja;panema tõsiselt;uudis plaat;näide segama;tooma turg
