EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
alalõpma Steward;tundma Edinburgh;toimuma Šotimaa;tähtsaim siseõu;gilt selg;mägismaa jutustama;šotlane kaugele;Šotimaa unistamine;vaja riik
Prius William;teadma Edinburgh;saarestik Shetland;küllap restaureerima;loss elama;kõrguma süngelt;kaugel Šotimaa;Šotimaa uhkem;ühinema 13
IC Edinburgh;Šotimaa kuninglik;jääma Šotimaa;kõrge karvamüts;kindlus loss;šotlane kaugele;ballaad igavene;kaugel Šotimaa;jõudma Šotimaa
Westminster Abbey;Šotimaa troon;Šotimaa põhjapoolsem;vaba Eesti;standard Hamilton;kaugel Šoti;mägismaa jutustama;lõpuks Šotimaa;karjakaup kaasa
jõuard dünastia;isa inglane;päike tõusma;sajand piiramissuurtükk;ruuduline gilt;saatus mari;kusagile viima;Šotimaa jõudnud;eesti keel
prioushi Šotimaa;Stewart Edinburgh;Šotimaa ajalugu;troonipärija Franz;seisma loss;saal šoti;kaugel Šoti;jõudma Šotimaa;Eesti 15
Stuart vaarisas;Šotimaa ajalugu;jõudma Šotimaa;Zweik metsikuvõit;loss ainus;kaugel Šotimaa;elu Šotimaa;inimene Šotimaa;parlament esimene
Prius mõistma;Kaledoonia Šotimaa;kaugel Šotimaa;täiendama Šotimaa;loss tuletama;ammu elanud;Šotimaa aeg;Šotimaa maalima;25 inimene
kõrgendik tõusma;šotla pikt;kõnelema Balkan;jutustama Šotimaasõjaluaja;loss vesi;koht tulevane;ida seljandik;kaugel Šoti;matma lõpuks
Stefan Sway;Edinburgh loss;elu Šotimaa;ebamugav paik;istuma bastion;viibima üpris;laht kauge;Šotimaa elanik;arvama aeg
Robet prioushi;sotimaa kuningas;esimene Šotimaa;mõtlema staabiohvitser;torn loss;jutustama Šotimaasõjaluaja;kummaline kaugele;poeg Šotimaa;teemant 33
peedeedinber loss;Šotimaa unistamine;inimene Šotimaa;mereriik Jäetrov;iidne loss;iidne šoti;no kaugel;šotlane kaugele;kerkiv 20
tingimus Westminster;aadlisoog stewert;lugema Šotimaa;söandama Šotimaa;loss vaja;lõuna kauge;Šoti mägismaa;ema Šotimaa;I know
krahvičeimz Ethan;Maa kuningas;Kaledoonia Šotimaa;kalledoonia jõudma;kamber loss;kummaline kaugele;süda mägismaa;Šotimaa õige;ala riik
aadlisoog stewert;roop Šotimaa;mässama Šotimaa;Inglismaa jõudma;loss peamine;kõlama päev;seisma lõuna;roop Šotimaa;jõud sünge
Edinburgh Manime;prioushi Šotimaa;kõnelema suur;põgenema Inglismaa;ehitama loss;vestlus kusagile;hilja päev;jutustama Šotimaasõjaluaja;ajalugu piisavalt
priouss riik;Šoti parlament;söandama Šotimaa;sõjaväehaigla tegutsema;aeg legend;kauge sisemaa;saal elu;põhi Šotimaa;esimene kaheteistkümnes
Robert priouss;sotimaa kuninganna;Šotimaa unistamine;loss peasissekäik;katma loss;tulevane Šoti;jälle šotlane;Šotimaa iseseisev;1296 inglise
priouss keha;võimsessodi aadlisoog;järv ujuma;vähem usklema;loss kabel;laht kauge;habe tänane;söandama Šotimaa;põhi 80
Westminster rääp;Šotimaa ajalookroonika;seisma Šotimaa;kaugel Šotimaa;parlament tooma;lahkus mahe;väljak ümbritsema;Šotimaa iidne;nõu vaja
regent Inglismaa;raidkiri Šotimaa;hoidma Šotimaa;rääp kroonimistseremoonia;kompleks uhke;häälenud šoti;igatsema seisev;esimene Šotimaa;võim peamine
pöörg linn;linnamüüriseisev isa;põhjapoolne saar;karvamüts asjaruuduline;rajama unustama;šoti mägismaa;kagus Šotimaa;Šotimaa põhi;väike linn
standard Hamilton;elu Šotimaa;vana eesti;koobas jälgima;seisma rajama;taas vestlus;kaugusel lendama;kaotama Šotimaa;sõjamuuseum jutustama
Kenneth häälpini;rahvusaar Šotimaa;muistne Kaledoonia;hoidma patarei;stiil vastavalt;elu teinekord;kauge sisemaa;jääma Šotimaa;kolmekorruseline torn
lõuna Adriaanus;poeg Šotimaa;aasta Šotimaa;arhitektuur musternäit;Edimberg loss;rajama mägi;kõlama päev;elu Šotimaa;teadma 14
lossiplats Monsmeg;mässama Šotimaa;Šotimaa ajalookroonika;Šotimaa võitlema;vajadus kaotama;peasissekäik hiljem;ammu elanud;Šotimaa Šotimaa;Charles esimene
hind Stephens;süda mägismaa;vestlus kusagile;vangistama Mariest;meeter merepind;toodi šoti;koht tulevane;Šotimaa hinnatum;kaljukindlus Edinburgh
