keyphrase;score
ööseks;0.6074
õhtule;0.6039
hingepeeglit;0.6031
öösel;0.6031
näidendist;0.5954
lavastuses;0.5933
kontsertlaval;0.5884
öö;0.584
teatriga;0.5832
õhtuni;0.5832
teatrirahvas;0.5801
ööd;0.5788
öösi;0.5788
teatriühingu;0.5782
teatrist;0.5781
teatrisse;0.5735
õhtuks;0.5707
ooperit;0.5656
helilintidega;0.5651
õhtu;0.5632
õhtumehed;0.5597
teatris;0.5576
etendus;0.5504
ooperimuusikat;0.5486
ooperiosad;0.5476
esinemisi;0.5383
teatri;0.5351
laulumokk;0.5349
tammurist;0.534
klaas;0.5333
kündis;0.5332
nurgakeses;0.5325
näitlejatöö;0.5312
stseenid;0.5309
kontserdilaval;0.5309
lavakuju;0.5307
muusika;0.5289
etteaste;0.5288
stiilis;0.5284
sületäis;0.5281
õuenurmel;0.5278
kehelaid;0.5278
magasime;0.5276
esinemisel;0.5263
kaminatuli;0.5255
nokitseja;0.5251
uneajast;0.5234
fantaasia;0.5232
pilduda;0.5232
näitlejatest;0.5231
paljajalu;0.5225
lepapõõsaid;0.5214
toimtäitja;0.5204
ilustasite;0.5198
merekallal;0.5195
sädelevust;0.5164
näitusel;0.5153
vaimu;0.5149
lainete;0.5148
sulepea;0.5132
repertuaarist;0.5126
kuulinikko;0.5126
basturitele;0.512
hämar;0.5117
näitejuhiga;0.5112
värises;0.5112
kündja;0.5109
publiku;0.5099
mõnisseinikene;0.5092
muusikat;0.5092
laululine;0.509
kandlusega;0.5081
kooris;0.5061
lõppude;0.5058
endel;0.5056
tuult;0.5045
sületäie;0.5043
lustimäng;0.5039
sosistas;0.5038
õuenarr;0.5038
rinda;0.5031
voolima;0.5025
operetiteatrit;0.5018
õnged;0.5018
ruubelist;0.5018
kandikuid;0.5015
tervikuna;0.5012
kaminad;0.5007
masingust;0.4991
hommikust;0.4988
lõbust;0.4985
tagantjärele;0.4972
ploom;0.4971
äratvat;0.4964
seinal;0.4952
lõiguga;0.4945
dirigentidest;0.4931
nikerdamist;0.4925
vaimustusse;0.4921
valati;0.492
jumestaja;0.4918
klaaside;0.4915
vanemuine;0.4912
sisustasime;0.4896
ahastavaid;0.4896
kevadel;0.4887
lavaliste;0.487
näitlejal;0.4868
vuntsid;0.4867
magus;0.486
veeringuid;0.4856
lendas;0.4853
ilustama;0.4847
erutab;0.4846
salongi;0.4837
kroonupüha;0.4835
briljandid;0.483
tuultele;0.4824
siidikarvade;0.4817
kastialekum;0.4807
tegelasi;0.48
täna;0.479
tammsaare;0.4787
ülekaal;0.478
silmas;0.4759
temaatika;0.4746
taotakse;0.474
kütma;0.4738
äranägemise;0.4738
draamaga;0.4726
nikerdamine;0.4712
elamused;0.4706
toredad;0.4692
todecafooniline;0.4689
salulahtaga;0.4687
toas;0.4679
näitemänge;0.4673
armsad;0.4656
tofon;0.4649
punapea;0.4645
kinos;0.4636
näis;0.4636
wilhelm;0.4627
huvitav;0.4625
apolejate;0.4622
käivad;0.4613
toredam;0.4611
kolmekesi;0.4609
aluspaat;0.4608
režissöör;0.46
põletasime;0.4591
lavaletulek;0.4591
valmis;0.4582
lemmikuks;0.4573
raamatu;0.4569
valmistad;0.4558
külalislahked;0.4546
väline;0.454
tormiga;0.4533
vana-aadam;0.4508
amadeuz;0.4495
algasin;0.4495
tunniks;0.4487
tantsida;0.4469
alustame;0.4466
kunstnik;0.4466
kaasaegsed;0.4463
flais;0.446
puukoorest;0.4425
vaatame;0.4424
viiulimängija;0.4423
organiseeri;0.442
lahti;0.4405
proovikivi;0.4403
kõrtsituba;0.4376
operetzi;0.4362
värava;0.4353
kaminas;0.4323
ringreis;0.432
klassis;0.4299
loom;0.4299
kelnerit;0.428
viinast;0.4278
uksest;0.4246
paljudele;0.4198
tartu;0.4181
rumal;0.417
küttepuud;0.4152
sügisel;0.4125
hooajal;0.4112
kampsun;0.4103
koorist;0.4102
toodi;0.41
meeskambris;0.4037
alu;0.4009
päike;0.3918
algmaterjal;0.3797
elektrikutele;0.3752
jõulujänes;0.3722
magnet;0.3003
