keyphrase;score
sõitma depretsen;0.9585
kontsertkoor üldse;0.9576
itaalia meeskoor;0.957
kolmekordselt pärjatu;0.9567
juhatatud Üliõpilass;0.9561
Debretsini esinema;0.956
doonoleja parlamendihoone;0.9559
sümpaatne Estonia;0.9538
Debretsen sõitma;0.9536
konkurent üldse;0.9532
tormiline kirjutama;0.9527
käima kurss;0.9521
meelesoliiva presideaalne;0.952
kontsentraat veidike;0.9519
45 rahvalaulukonkurss;0.9515
õnnestuma pingerida;0.9512
Budapest jõudma;0.9508
konkurss nägema;0.9507
täitmine Žürii;0.9505
rahvalaulukonkurss osalema;0.9504
sõitma Festival;0.9502
kaunikesti pime;0.9497
tugevam kartma;0.9496
õnnestuma montaaž;0.9494
täitsa serenaa;0.949
pingerida eesots;0.949
välismaa auhind;0.949
esinema avangardprogramm;0.9489
meeldima ingelema;0.9483
soovintsis toredam;0.9482
üldse käima;0.9481
käima rauaneeline;0.948
kammersaal seletama;0.9478
lõpetama Rovoneedmine;0.9476
Budapest televisioon;0.9471
külg olulisem;0.9471
küllaltki soliidne;0.9471
suurem kontsert;0.9469
paremini näitama;0.9469
andma kontsert;0.9469
järjest pluss;0.9468
varem kogema;0.9465
žüriil veidi;0.9464
plaadifirma Budapest;0.9462
konkurss veidike;0.9462
suurim autoriteet;0.9461
delegeerima niisamamoodi;0.9456
kammerkoorikonkurss 150;0.9455
antseet juhatatud;0.9455
ettepanek rahvalaul;0.9454
maailm kõrge;0.945
mägi avanema;0.945
nägema esinemine;0.9444
tooma meelesoliiva;0.9444
maine Debretsini;0.9443
sõit loomulikult;0.9443
veidike väiksem;0.9443
täpselt järjekord;0.9443
esitama eesti;0.9442
Budapest raadio;0.9437
meelekeva aprill;0.9435
andma kümmekond;0.9435
parlamendihoone kaunis;0.9434
kontsert õnnestuma;0.9434
töö kultuuriprogramm;0.9432
konkurss üldiselt;0.9431
seitsmes serenaa;0.9431
kontsert Lõuna-Karoliina;0.943
kaunikesti sümpaatne;0.943
vanem muusika;0.9429
Budapest finantsiline;0.9426
olulisem laulja;0.9425
rahvalaul osas;0.9425
osavõtja kammerkoorikonkurss;0.9425
seitsmes päev;0.942
konkurss Holland;0.9417
konkurss paratamatult;0.9417
publik žürii;0.9416
Tallinn paraku;0.9416
eriti meeldima;0.9416
rajoon majakarp;0.9415
Ratassepp ettepanek;0.9414
Gennadi laadne;0.9414
kuus kontsert;0.9414
nüanss esile;0.9414
võitma maailm;0.9413
arvestus kiri;0.9408
kultuuriprogramm lõpuks;0.9407
ütlema Debretsen;0.9406
pluss valik;0.9406
kontsert viimane;0.9403
televiisor nägema;0.9403
veidimsemaima varem;0.9402
võit jälgima;0.9402
Festival üheksas;0.9401
nõudma dirigent;0.9398
võtma Ungari;0.9398
lõik Inger;0.9397
Üliõpilass neljas;0.9397
üheksas korraldus;0.9397
seitsmes 12;0.9396
selge ülejäänud;0.9396
väike videomakk;0.9395
seatud rahvalaul;0.9395
Estonia kontsentraat;0.9395
veidi täpsemalt;0.9394
üldse võrdlema;0.9394
siiamaani suurim;0.9393
laulupidu Arvo;0.9389
pluss koorimuusikaspetsialist;0.9389
folgikategooria lihtsalt;0.9388
Kuuno areng;0.9387
suvi puhkus;0.9387
depretsen kaba;0.9387
konkurss ungarlane;0.9387
folgifestival kuulutama;0.9386
jälgima päev;0.9386
10 sõitma;0.9385
Ungari muusikapärane;0.9385
kõrgem konkurent;0.9385
ingelema õhtu;0.9383
väiksem Tartu;0.9382
kontsert Peela;0.938
üllatus juhtuma;0.9379
12 võtma;0.9377
ase folkloorifestiva;0.9376
mõnus kammersaal;0.9374
tütarlastekoor ütlema;0.9373
konkurss osalema;0.9372
Eesti meeldima;0.9369
lõpetama festival;0.9369
tormine arvatud;0.9366
Budapest viimane;0.9365
sõitma Budapest;0.9365
sobima värv;0.9364
põhiliselt tormine;0.9361
võimalik kammerkoorikonkurss;0.936
üldiselt üpris;0.9357
vaade doonoleja;0.9356
helilooja kirjutatud;0.9355
Hortu muusikus;0.9355
hea kvaliteedisfäär;0.9355
rahvalaul kaks;0.935
osalema kammerkoor;0.935
programm Savena;0.9348
Victoria rahvalaul;0.9347
Filipiini kammerkoor;0.9346
vähe Euroopa;0.9343
dirigent konkurss;0.934
hotell buda;0.9338
keskendumisvõime žüriil;0.9336
osavõtja Tallinn;0.9336
nähtus helilooja;0.9334
dirigeerima sõltuv;0.9333
garanteerima Ungari;0.9331
laulma põhiliselt;0.9331
kestma 14;0.9331
partok seatud;0.9326
laureaat kontsert;0.9325
hästi sobistama;0.9325
ellerhein dirigent;0.9318
Roode raadio;0.9315
11 leidma;0.9311
laure kontslane;0.9305
muusika 11;0.9301
naiskoor konkurss;0.93
rahvas Veljo;0.9298
esindaja kuulama;0.9293
tegu folgifestival;0.9291
mäng Victoria;0.9289
folkloorifestival käima;0.9286
dema kloriana;0.9284
tase garanteerima;0.9282
laulukonkurss kolmekordselt;0.9282
koor Publica;0.9281
esinev koor;0.9279
lihtsalt edukalt;0.9279
üheksas kammerkoor;0.9275
edukalt delegeerima;0.9274
Tšehhi kaks;0.9273
Mustamäe rajoon;0.9273
raadio aasta;0.9273
Bloutivi konservatoorium;0.9272
preemia jälle;0.9269
Tormis külaline;0.9267
Jugoslaavia kutsuma;0.9266
ülikool saal;0.9258
Debretsen kuues;0.9254
Debretsini maksimaalne;0.9253
Ungari kuur;0.9253
Euroopa võrdlemisi;0.9239
siinne Bulgaaria;0.9237
preemia kuldmedal;0.923
lavastuslikult Ingerimaa;0.9224
Serenaad laulmine;0.921
laulma Britten;0.9201
pela partak;0.9197
rahvusvaheline koorifestiv;0.9194
punkt Lõuna-Karoliina;0.919
11 minut;0.9154
