EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
rõõmsameelne Coop;laager maksimarket;vajama Euroopa;nägema Euroopa;andma maksimum;Eesti esindama;rääkima Eesti;Eesti rääkima;kaaluma 1
Stockholm Eurovisioon;Eesti põllumajandus;kaaluma keelenõue;idamurd algkuju;andma inimene;Kreeka valitsus;täna Kreeka;võitma Eesti;Eesti piisavalt
tõusma pluss;ümberpaigutamine sanktsioon;vihmasadu võimalus;põgenik kogunemine;kehtima näiteks;Tallinn piir;homne Euroopa;laul Eesti;kasvama eriti
rakendivõistlus mõtlema;sisserännanud inimene;võib-olla murdejoon;instituut võtma;näiteks näide;Eurovisioon lauluvõistlus;Soome 23;2016 Eesti;rahvuslik isad-ema
Alex Tsipra;sekund Õhutempera;Vikerhommik Eurovisioon;Geng võistlus;vajadus tooma;ületama Makedoonia;Kreeka valitsus;Stockholm Eurovisioon;arusaadav võib-olla
märksõna ilmastumine;võimalus astuma;Euroopa tolmandaja;protsent maailmaõistaim;võimalus astuma;Tsipra Kreeka;võitma Eesti;Pootsmann esindama;juhuslik inimene
Arvi Raie;13000 migrant;täiendama toimetama;teadur emeriitdotsent;toodang näiteks;Euroopa Liit;Vikerhommik Eurovisioon;Eesti suurim;Võrumaa Viljandimaa
protsent Inglismaa;rahvuslik isad-ema;Liit liikmesriik;rõõmsameelne Coop;toodang vahetama;Euroopa põgenikeagentuur;Eurovisioon lauluvõistlus;migrant Eesti;taotlema riik
Palamus Maarja-Magdaleena;Viikberg kodavererahvas;mai Stockholm;Makedoonia lugema;asi kindlasti;Võrumaa Viljandimaa;humanitaarkriis Eesti;Pootsmann laul;Ida-Eesti puhuma
müügipersonal teenindaja;Fred Krieger;kindlasti vene;Ülikool vanemteadur;inimene praegult;Türi vald;Tallinn piir;näiteks Soome;juht kõrge
tööjõud vananemine;tolmeldamine vajav;hoiatama nädal;Saksa kantsler;ilm homme;Play Kreeka;erinevalt Eesti;Helm sõna;Eesti vaja
idamurdesõnastik Mirko;tooma töötaja;kehtestama Makedoonia;Jermuk laager;sadam vihm;Soome 23;Eesti Türi;lauluvõistlus Jüri;hoolima 10
Pootsmann laul;Liit tippkohtumine;turvaline islamiriik;tegelikult praegult;puutuma inimene;liikmesriik viidud;suurem Ida-Eesti;Päevakada toimetaja;tegelikult Eesti
põhjaeesti murde;asuma töö;hirmutav ootama;Instituut murdeuurija;vähendamine andma;tippkohtumine taotlema;suremus Eesti;Merkel ütlema;1994 aasta
arusaadav võib-olla;põgenikeagentuur hoiatama;õhutemperatuur tõusma;Süüria armee;meeter sekund;valitsus teade;2016 Eesti;esindama laul;võib-olla murdejoon
kasutamine Aveliina;õmedu ulatuma;tolmeldama tolmeldamine;ööbima telk;paindlik andma;tänane Päevakada;Eesti kevad;Eesti kevad;võib-olla omapärane
ümberpaigutamine sanktsioon;aastane Maie;keel puhtam;mõtlema 1500;issi asi;jakk Euroopa;kevad Stockholm;idamurderaama Euroopa;mõjutus võib-olla
