EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;ülestõusmispühadevärv;pühade;tähendab;;pühadest;rituaalidele;pühadest;võib-olla
pühapäeval;alkoholitõve;nelipühad;lõunal;manage;hõimurahvaste;pühakodasid;esimesed;koguneti
võimalused;maajumalaid;traditsioon;külakiigeplatsid;joint;suvepühad;kultuuriruumi;näitemänge;tähistati
lõpetuseks;maagiliste;rootsi;euroopa;valida;maagiliste;ülestõusmispühadevärv;kalendrisse;eesti
toominga;kalendrisse;kalendrisse;näebki;fb-s;kevadkarnevalid;uskumustele;folkloori;toetavad
tähelepanu;seletust;sarja;jätnud;tube;mägede;maagilisuse;võidujuustukerasid;jätkuks
sügavam;;küünlad;sokutada;mail;folklorist;külas;päästeliiduga;köögikombain
nii-öelda;ühiskonnas;;tähtis;laid;jutlust;misjonitöö;kevadkülv;kolme
kasvasin;aasta;nimeks;toidulaual;homme;tuulele;talurahvamuuseum;kevadriideid;talumuuseumi
põletatud;2000;klopitsad;paanikas;tore;kalmistutel;karnevale;põhja-eestis;korralikult
põhja-eesti;hea;riided;no;anti;kevadlilli;sõimerühmades;päevakorral;ühiselt
vägivalla-ga;kiigemeistritele;kevadkülv;eestisse;tekitada;eestis;kalendrist;foorumeid;lõuna-eestis
orienteeruvad;meeste;juunini;otra;tan;baptistide;mälestamise;jälgisin;põhja-eesti
vasakul;folkloorifestivaliga;kalmistute;nonii;asi;turistid;kuldsete;enam-vähem;kättesaadavast
kõikvõimalikke;kõivupuu;probleemid;facebooki;müügiobjekt;inimesed;pidudel;maailmasaade;filmi
rajoonist;naistekommetest;folkloorifestivaliga;mõisasse;komme;nädalat;lõuna-kaguarmastus;väikestele;lihtsalt
kevadsuvine;tööd;langeb;teeninud;-st;tuulteroos;kingitus;pappkastidesse;lõuna-kaguarmastus
eerutan;vaha;palutada;edendamisele;inimene;muhandas;taevasse;setupäraselt;töötavaid
pagesid;sümboliseerivad;mustlane;tuski;otra;kipub;koguduse;laulavad;võta
räägime;käib;-st;tähele;taas;lõbutseda;armulaines;kolmas;leida
vastärganud;joint;sele;neli;näidata;taevasse;pühapäeval;recorituaalil;hästi
mõtlema;männipuu;peko;kirikupüha;probleeme;atoos;päevakorral;kõndisini;suhteliselt
nelipühad;rindideeruda;mail;metsa;positiivset;pharmoskast;sümbol;misjonitöö;varem
õnnetust;vaatus;kolmas;tellilgust;aimatud;tervist;nelja;koduloomad;teada
tähistavate;täna;peres;kaheksast;eile;talumuuseumi;puista;mõtlema;karjaga
munakriisist;linnainimene;tervist;avaldada;korda;roheline;tantsimiseks;noormees;räägime
viljakushaldjas;rõõmu;normet-saarna;kapteni;mehed;koduloomad;mägede;televisiooni;õigeusklikud
realiseeris;kirikukalendrist;metsa;bergmani;kindlasti;saade;jõul;kasevõsa;näidata
saated;eritise;äraütlemata;mälestuse;onu;tänuväärset;päikest;häbematult;küpsetavad
küpsetatakse;hõljusid;eelkristliku;kiriklike;esseest;teenijatele;kingid;kirjeldatud;metsa
härga;materjaalselt;kuju;folkloori;puru;hommikul;sugulastele;linnaühiskondades;suurtes-suurtes
kiigemeistritele;elujõulise;vajalikke;pideks;metsa;küsimuse;kevadmood;inimnäolisem;lood
pühendatud;vabatahtlikult;silme;kommet;sised;päikese;laulavad;riided;tahaks
rajoonid;tegentimisest;täpilisi;kohe-kohe;suhteliselt;inglismaal;lootes;apostlitele;kristlike
allikas;algupära;ärritab;salved;koduni;jabasa;maod;venekeelne;tegelikult
pisukene;sigivusmaagilist;laveeveeaa;meetrit;sobiv;korduvalt;maailmasaade;laveeveeaa;värvida
rahvakalendri;avalikes;janeli;kuuluvate;ilme;tea;kirjapanekud;lõhnavad;öelda
ilu;kadu;vii;elavaid;rajatud;räägime;hommikul;õlut;mõtlema
pühapidamine;inglismaal;paul;peres;vann;mehed;peres;suhtleja;natukene
aeg-ajalt;mängitud;armastust;usundi;tegemist;esimene;tellilgust;helirežissöör;karjad
1909;atoos;lihavõtte;jutlust;tantsima;valgeid;kogemuses;suve;10
õigeusklikud;tundma;võõrad;korda;eri;juured;kokkutulekuga;kuningas;vaadata
kaalsete;usundi;rajatud;viljakusjumalus;kohti;dacistravitsemini;täht;võib-olla;1009
talitus;keerutan;hiline;juurega;tea;seksuaalmaagiaga;valdkondadele;talurahvamuuseum;kasevõsa
lõbutsetud;käte;linnud;baptistide;meetrit;rõivaid;foorumeid;orienteeruvad;tugev
vead;maha;üldiselt;juured;ühtegi;12-st;koidula;innovinud;linnaühiskondades
tervist;võtta;kanamune;härg;pagesid;populaarsed;puud;maagiliste;rõhutame
ühiskonnas;kuivasid;proovisime;aastast;meeste;päevakorral;meetrit;rajoonid;nii-öelda
pikem;lihavõtte;lasteaia;magada;kartseeding;tähendus;lõhnavad;tuuletõmme;kuulub
tähenduslik;veab;näha;korralikult;no;munapühad;hermegi;rannakaljuplatool;ringo
rituaalsete;värvitakse;tähendab;taas;niiet;vann;pharmoskast;seksuaalmaagiaga;jooksis
silmapaistvaim;teadupoolest;efekti;pikem;aeg;rikkalikku;paul;armulaineid;esimesi
ühistegevus;ajaks;marimaal;sarja;armsamast;maailmas;linnaühiskondades;stuudios;oskan
pinkidel;juunini;heideti;kiirtes;vaste;võõrad;rannakaljuplatool;rikkalikku;kolmas
kogemuses;keelest;kaselehtedega;esimene;aknal;järgida;viljakuse;reaalluikede;maal
talumuuseumi;recorituaalil;puudega;rakendust;armas;pühendatud;kapteni;jääluu;asja
käidud;jumal;männipuu;valmistada;anda;perenaine;sigivus;paanikas;kristlaste
riided;perest;meeles;lapse;lubab;sümbol;loomaohver;naiste;põnevat
pühakute;pealaele;karjaga;katoliku;toimingut;soojad;sotsiaaltöö;füüsiliselt;perega
vastupidi;kleiti;loom;-st;saksa;kuulmisega;12-st;liturgiliste;joodud
