EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;1000-st;energiat;tähendab;;õhtumeestega;ööseks;näitlejatest;armastate
kastialekum;uneajast;Elmar;dirigentidest;vast;teatrirahvas;hingepeeglit;õhtumehed;võib-olla
Todecafooniline;grootpurje;Ilmar;kõrtsituba;head;öösel;teatrisse;Vana-Aadam;lihtsalt
Salulaht;mõtlemata;Endel;Seebavalt;hull;elamused;helilintidega;ehitasime;teksti
purjesport;sport;korteris;nägudes;Ent;kontserdilaval;etendus;Meie;esimest
lõunalõõm;aamen;hääli;kuidagiviisi;andke;panema;ooperimuusikat;Kuidas;uuesti
õnnestus;meetri;aamen;meeldib;upup;hooajal;klaas;lugu;13
külalislahked;hingepeeglit;materjalist;põlvest;andnud;Ani;kontserdilaval;Loovida;vaadata
Peipsi-Pihkva;Kui;ootasime;nurgakeses;kur;tegelane;õuenurmel;Kõigepealt;õhukeselt
spininguid;korteris;lained;hoolsalt;torm;toreda;fantaasia;Sõbraga;varem
käterätikut;inimese;õuenarr;vaatlemise;vastavalt;salongi;näitlejatest;Ükskord;kuju
elaneerese;jala;kolleegidele;määratakse;tähendab;inimesi;repertuaarist;Vanapaganast;Teie
õnnestub;inimene;nimetame;öeldakse;tekib;laululine;näitusele;ooperiosad;antud
Võrtsjärves;Venemaa;põrandale;ajapikku;meest;Luule;operetiteatrit;teatrisse;nii-öelda
signaalid;kapitaalremonti;Ent;esiküljest;kodus;kummitama;Endel;esinemisi;metsa
butafooria;Vana-Aadam;varjund;sõitsin;homme;armsad;Kaminas;vaidleks;eesti
tõustani;üksipäini;ehitatud;vehklejad;odavam;ooperiosad;klaaside;Armastajapaar;tervikuna
Vana-Aadam;;hoonetlejad;operetiteatrit;lava;korki;Tuultele;draama;mõtlesin
merekallal;Ühe;paviljonis;Meeskambris;anna;eesti;ilustama;Tammsaare;armastasin
lepapõõsaid;Tuli;Analoogiline;täitsa;seoses;korterit;erutab;armastasin;põrandale
kõrtsituba;külalislahked;meeldivam;täpselt;tore;seinal;kroonupüha;mänginud;kaunis
nädalaid;Saad;restoranis;toredaid;anti;tan;kastialekum;Võime;tuntud
Tallinnas;huvitav;suhu;välimuselt;signaalid;paviljonis;toas;Smuuli;kuskilt
õ-tähe;maakeeles;klaaside;lõppeda;ised;Amadeuz;laulukesi;kontserdilaval;kala
öeldakse;etendust;mõtled;kalapüügikirg;näiteks;lahe;näitemänge;inimesel;10
tõestikas;Tema;;ronimine;toredad;alustame;režissöör;näitemänge;51
järved;lõõriv;filtrist;maailmas;teated;Saadame;külalislahked;Viimastest;head
