keyphrase;score
Petser;0.3102
kultuurifunktsioon;0.2929
kultuurisündmus;0.2877
Eesti-Läti-Vene;0.2858
Peeter;0.2855
õhtu;0.2844
spordiüritus;0.2754
võistlus;0.2702
meeter;0.2694
finaalmäng;0.2637
internetitelefon;0.2636
arutelu;0.2631
lõppmäng;0.2572
matšpall;0.2559
oluline;0.2552
koostöökeskus;0.255
kuulma;0.2544
sporditegemine;0.2505
kergejõustikuvõistlus;0.2499
võimekus;0.2491
öö;0.249
mõtlema;0.2457
rääkima;0.2445
võimalik;0.2442
helikopter;0.2439
Kalev;0.2438
keskhommik;0.2432
koostöö;0.2421
lõpp-punkt;0.2418
võistleja;0.2416
Hepner;0.2413
toimuma;0.2402
ehitama;0.2397
nägema;0.239
väike;0.2388
terminal;0.2384
kohtuma;0.2382
võistkond;0.2381
võib-olla;0.2378
internet;0.2373
põhjakaar;0.2372
tekitama;0.2372
aitama;0.2341
spordistaadion;0.2339
koostekeskus;0.2337
õhutemperatuur;0.2323
töötama;0.232
tegemine;0.2314
e-kaubandus;0.2313
probleem;0.2309
korvpall;0.23
keskus;0.2299
informatsioon;0.2295
jõustruktuur;0.2295
peamine;0.2285
seisma;0.2277
keskmängija;0.2276
mängitav;0.2261
meede;0.2253
tulemuslik;0.2248
kaardimakse;0.2244
lõpetama;0.2241
koostööprojekt;0.2233
tihenema;0.2231
punkt;0.2219
kontserdisaal;0.2213
eesti;0.2211
harjutus;0.2203
viimane;0.2203
väikeettevõte;0.2195
kokkupanemine;0.2191
võimalus;0.2189
mootor;0.2176
mäng;0.2173
hiljem;0.2168
ettevalmistus;0.2159
staadion;0.2154
epits;0.215
venemaalane;0.215
19743;0.2143
Kesk-Euroopa;0.2139
arvestamine;0.2136
põhitants;0.2135
neljapäev;0.213
e-poeg;0.2129
segatama;0.2123
vähendama;0.2111
ootus;0.2106
kodu;0.2106
kiil;0.2097
tähelepanu;0.2096
sündmus;0.209
teema;0.2079
täitma;0.2078
keeruline;0.2078
äike;0.2075
paik;0.2074
väljak;0.2072
veeskamine;0.2071
teadma;0.2071
majak;0.2068
itk;0.2067
teoreetiliselt;0.2064
tšehh;0.2062
tehas;0.2062
lahendama;0.2061
suutma;0.2057
parkimisprobleem;0.2044
muusika;0.2042
hääl;0.2041
maht;0.2041
väline;0.2038
sisuline;0.2037
kvalifikatsioon;0.2036
liituma;0.2034
McLLren;0.2032
sõna;0.2031
tehnika;0.2028
masin;0.2026
Leedu;0.2022
kirre;0.2016
istuma;0.2007
helitöö;0.2003
tippmark;0.1992
võitma;0.1991
Pärt;0.1987
pälvima;0.1982
looma;0.1981
investeerima;0.1975
päevakord;0.1973
tähendama;0.1969
võimalikult;0.1968
Berliin;0.1961
saabumine;0.1942
Karl;0.194
kirjutama;0.194
hingamine;0.193
kohalik;0.1924
tulevik;0.1909
osapool;0.1908
huvitama;0.1903
tööjõukulu;0.1902
number;0.1891
Meius;0.1888
meistriteos;0.1887
meeskond;0.1883
füüsiline;0.1875
linnavalitsus;0.1873
kõrge;0.1872
tseremoonia;0.1868
optimistlik;0.1864
Marina;0.1857
kuu;0.1856
lääs;0.1846
Baltimaa;0.1845
kodanik;0.1844
kontorimööbel;0.184
-ks;0.1832
Mätas;0.1828
keskmiselt;0.1825
rahvakunstialane;0.1819
IT-insener;0.1816
hilissuvi;0.1796
koolimaja;0.1782
esimees;0.1767
Zetodel;0.1762
Holsmer;0.1762
laevatehas;0.1746
meeldziimsard;0.1743
ülekoormus;0.1736
politseinik;0.1735
spetsialist;0.173
pilootprojekt;0.1724
seeria;0.1722
kava;0.172
Kaare;0.1719
käithnie;0.1711
buss;0.1704
kaks;0.1695
madalrõhkkond;0.1695
kese;0.1693
läänekonverents;0.1682
Saaremaa;0.1667
Uudeberg;0.1664
luureohvitser;0.1647
setomaa;0.1643
Michal;0.1637
Hendrik;0.1623
Iidee;0.16
Tinn;0.1592
20;0.1562
Tartu;0.1551
Linnamäe;0.154
detailplaneering;0.1539
;0.1536
Kiusten;0.153
50000;0.1438
Pihkva;0.1438
Valmo;0.1438
Raivo;0.1367
