EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
send paracelsus;võistlus jõud;kirjutama arstiteadus;pikem seitsmeteist;null käsi;eluraskus haigus;inimene dopamiin;veresoon kummine;keha tugev
piht võistlus;teadma energia;lugema raamat;mängima jalgpallilööv;null kolm;võrdlemisi väsima;võrdlemisi väsima;veresoon jääma;jalg jooks
võistlus jõud;sööma mõjuma;raamat kirjutama;ütlema seitsmeteistaastane;noorem stseen;käima vana;dopamiin kuskilt;veresoon ahenemine;paracelsus ütlema
inimene dopamiin;jalgpallilööv tähendama;vana arst;tund kristesse;kolm null;haigus elama;aivar tekkima;kuskilt veresoon;natuke aeg
paracelsus ütlema;50 aastane;tennis mängima;treener kõrvuti;ring kodu;vägi väsima;elama kaua;värske veresoon;võitnud inimene
nädal päev;mees lõpp;vanem inimene;spordikogemus kirjutama;kodu sisend;60 aastaselt;vahetpidamata terve;dopamiin kuskilt;käima 100
tennisemäng piht;veresoon jääma;mängima jooksma;karastama võimuskulptuur;noorde noorem;inimene dopamiin;väsima õige;inimene elama;60 aastaselt
väsima õige;pääsema elu;sportlane tugev;raskesti seeditav;noorem mees;elukomme tervis;kestma seminud;12 ütlema;kolmeaastane mängima
tennisereket tänini;elukomme tervis;liikuma lugema;tähendama sportlane;vastama king;dopamiin kuskilt;seisak infarkt;inimene dopamiin;ütlema seitsmeteistaastane
nord silk;meieaegne pirokov;mõjuma sportlane;värske valmis;vastama arvama;80 aastane;pääsema elu;mees lõpp;tarske inimene
