EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;Viveegaaweedurillija;raadiokuulajatele;tähendab;;muusikasaadetele;Laulab;tegemisest
Atsconi;rahvamuusikasoove;rahvamuusikasoove;tegemisest;;kalurimuusika;lemmiklaul;Joala-le
täiskomplekt;raadioinimesed;muusikategijatest;viieliikmelise;defineeriksin;puhkpilliorkestrimarsiga;meesansambli;uuesti
Gauces;Lugupeetud;orkestrile;raadioinimesed;head;estraadiorkester;kalurimuusika;Victoria
Tiksidend;kohtades;lauluvõistlused;sõitsime;andi;solist;raadiokuulajatele;viis
külalisstuudio;DTS-i;hääled;loeksid;ornament;kuulajad;Viveegaaweedurillija;lumme
Helirežissöör;armastatakse;õhtul;haripunktil;seen;kuulmiseni;kalorilauludele;tõime
Viveegaaweedurillija;maa;helilint;püügilaevadel;vale;lauljatele;muusikasaadete;See
väljapüügiarv;isetegevuskollektiivid;mikrofon;trükikoda;toredate;kontserdist;rahvamuusikasoove;võistkondadele
mälumäng-viktoriin;Kazaagita;trummitüdruk;Muusikalise;arvasin;tänala;Kolhoosis;aja
kalurikolhoosivõistlus;Jaan;Tere;populaarsemaid;tähendab;võõrustajad;Läätse;tead
lauluvõistlused;keelpillipuhkpilliv;Muusikalise;ookeanile;meest;kodumuusika;kontserdist;eesti
Spordimetoodika;väike;poolsaarel;vanemtoimetaja;oboed;mikrofon;Ellerheinatoimetaja;Ruus
Võistlus;lõpp;saade;venekeelsest;tore;laulu;kõlama;armastatakse
helilint;Kui;tänavellimistest;ükstaspuha;anti;pidulikku;Aitäh;hästi
paadipüügitulemust;Meeskond;klaase;ebavõrdsete;kodust;hääled;Meie;Maarika
küsimused;orkestrile;Küsimus;öeldakse;ehme;lauluvõistlused;kalurikolhoosivõistlus;muusika
lauttingismi;huumoripunkti;jaamas;üldse;Need;kohtusite;külalisstuudio;teada
järjekord;kalamees;keelpillipuhkpilliv;etiketil;punktide;lemmiklaul;Fonoteegi;öelda
famiilitonali;famiilitonali;osavõtjatelt;sõpruse;ima;tutvustan;keelpillipuhkpilliv;püüdnud
miniviktoriin;Meie;külalisstuudio;saates;toore;kohtumisõhtut;Saaremaalt;esmakordsel
varietee;Kellele;Haapsalu;žanreimost;punkti;osavõtjatelt;esinejaid;võtame
kodumuusika;L1;Laulab;populaarsemaks;inimene;trummitüdruk;puhkpilliorkestrimarsiga;12
Küsimus;Neile;naljakast;võrdlemisi;meenutad;venekeelsest;helilõike;muusikaline
ornament;inimene;laevanimetusest;nägi;teate;Heli;Haapsalu;aeg
levinuma;kokkulepe;ettepanekuid;kergemini;jahtimisel;jutuajamiseks;Kallas;pikkus
põhiline;Nonii;kohvikust;meesansambli;näidata;instrumendid;kuuldud;14
DTS-i;Apenniini;Lugupeetud;isetegevuskollektiivid;otsustada;õhtust;rahvale;võistkonnale
ütleksin;ainuke;huul;mälumäng-viktoriin;lumme;külalised;Ühelt;paha
keelpillipuhkpilliv;;põhiline;mängude;koju;pasunapoiste;Helirežissöör;ajal
Öeldakse;Tema;telefonikõnet;estraadikontsertidega;parem;oboed;kohtumisõhtut;1938
trumboonid;seaneerud;puhkpilliorkestrimarsiga;Tiksidend;punktis;raadiokuulajatele;lauluvõistlused;antud
prosotsiaalsed;mõeldakse;;kalurikolhoosi;sisustamiseks;võistkond;Müüdüüdonovo;töötab
pasunapoiste;kohtumisõhtut;valiku;vahenegi;mehed;Igor;salasooviga;võib-olla
tänavellimistest;Kallas;katuselt;viimase;korda;luuletus;Elu;vahe
metsasarved;naisansambli;Helirežissöör;püügiretk;kuulub;kutsusin;Trombooni;Itaalias
kentsakad;külalisstuudio;teemasid;autoriga;kindlasti;kuulsite;Tagasi;ongi
tõepoolest;tänala;kaotajaid;Helirežissöör;plusspunkt;Mikk;Sauli;milja
Müüdüüdonovo;hiljuti;tonaalsuse;veenduda;uskuma;žanreimost;Täna;Joala
võistkonnaga;ajada;sooviksite;soliidsem;veerand;avaldaksid;õhtul;tonaalsuse
Võib-olla;Mis;mehaanik;täpselt;uskus;kohvikust;jutuajamiseks;lihtsalt
ta-ta-taa;lolli;kalurikolhoosis;pooleli;vett;külalisstuudio;mängib;pakkuda
Nõukogude;kalorid;peedeeess;raadiokuulajatele;toimetuse;oludes;Kellele;kahtekümmend
Ellerheinatoimetaja;traditsiooni;nimi;Ellerheinatoimetaja;pala;sülofon;Viimane;kõrguses
Remo-s;Tallinna;estraadiorkester;sõitis;selge;linnas;Kaasa;vett
kokkuvõtteid;Voolavus;vähesed;Atlandi;avaldan;meesansambli;Siis;Kazaagita
tutvustan;Sand;Saaremaalt;küsitlema;komplekt;mängime;ütlen;võistlus
tähendab;Spordimetoodika;Võib-olla;estraadiorkester;redu;seada;Alustame;üldse
joonise;;lõõtstrumm;eetris;Et;Soome;Voolavus;klubi
kalapüük;lõõts;traditsiooni;katketena;esimehe;sööklast;juhatusel;detsembril
