keyphrase;score
liiklus;0.3805
autosõit;0.3565
rattalt;0.355
tallinn;0.3549
situatsioonis;0.3506
tallinna;0.3493
tallinnas;0.3478
arvutis;0.3465
tallinnast;0.345
autot;0.343
tallinnale;0.3403
tänaval;0.332
katariina;0.3268
linnas;0.3255
tihti;0.3185
tavaliselt;0.3182
autokujuline;0.3181
tõenäoliselt;0.316
linnast;0.3134
kaubaauto;0.3133
autost;0.3132
auto;0.3132
arvuti;0.3121
tegelikult;0.3108
sõidab;0.309
ilmselt;0.3065
olukord;0.3026
santana;0.301
autos;0.301
mööbliauto;0.3004
loomulikult;0.2996
eksistentsiaalne;0.2991
autol;0.2986
põhimõtteliselt;0.2981
väikeauto;0.2972
sõita;0.2964
räägitakse;0.296
normaalse;0.2953
toimub;0.2953
muusikat;0.2948
mootor;0.2947
tundub;0.2943
kunstikoolis;0.2941
sündmus;0.2929
natukene;0.2879
muutub;0.2875
poliitiline;0.2855
pidev;0.2854
keeruline;0.2849
muutuseid;0.2845
carlos;0.283
lõppkokkuvõttes;0.2828
värvid;0.2826
pildid;0.2817
tänapäevases;0.2809
käimatõmbamise;0.2806
esineb;0.2803
värvi;0.279
informatsioon;0.2783
füüsiline;0.2776
võib-olla;0.2775
kilomeetrit;0.2764
ütleb;0.2745
margit;0.2735
järjekorrad;0.2733
loogiliselt;0.2733
tasandil;0.2729
jalgrattaga;0.2726
poliitikajuttu;0.2719
aeg-ajalt;0.2709
loomulikum;0.2696
valimistepäeva;0.2694
jooksevad;0.2687
mõtlemine;0.2685
käigus;0.268
ummikusse;0.2675
võimalik;0.2672
tootmise;0.2664
finantsilisest;0.2646
elukeskkonna;0.2641
õhtul;0.2638
käima;0.2633
skandinaavias;0.263
liine;0.2622
jutustava;0.2614
nähtused;0.2607
saateid;0.2605
viimast;0.2603
eriti;0.2594
paljud;0.2594
ühiskonna;0.2586
võrreldes;0.2583
näiteks;0.2578
joonistab;0.2578
saatega;0.2572
lugusid;0.2568
ruttu-ruttu;0.2564
kohas;0.2559
kunsti;0.2556
probleemid;0.2552
suusatada;0.2551
kujundamine;0.2549
kabinetti;0.2546
seoses;0.2546
keerlevad;0.254
;0.2535
joonistusest;0.2534
üsnagi;0.2533
seinale;0.2532
inimesena;0.2532
aktiivsest;0.2526
köökides;0.2526
tõsine;0.2523
toas;0.252
keskkond;0.252
lausega;0.2519
sõltuv;0.2508
telekarusselli;0.2501
lihtne;0.2494
kõlab;0.2491
rootsis;0.2489
ajakirjanduses;0.2489
ringiga;0.2484
disainimaailm;0.248
buss;0.248
kolis;0.2474
dekoratiiv;0.2472
naljakas;0.247
intervjuus;0.2469
kujutav;0.2467
askeldamisest;0.2465
hetkest;0.2457
täna;0.2456
väljendus;0.2455
väljund;0.2454
selgub;0.2451
kuskilt;0.2445
elamisest;0.2444
ümbritsevast;0.2438
võetakse;0.2437
sõnad;0.2433
tööl;0.2426
lahendus;0.2423
jääma;0.2421
nädalas;0.2416
vahelikese;0.2416
asjast;0.2414
õpetatakse;0.2411
sisekujundus;0.2402
tähendab;0.2375
tööaega;0.2369
tunni;0.2368
põhjusel;0.2364
reskin;0.2356
valgusega;0.2345
tualeti;0.2343
kunstnikega;0.2339
võimatu;0.2337
istuvad;0.2335
ootamine;0.2332
alguses;0.2323
kurtma;0.2322
näitus;0.2317
lennart;0.2307
lõikes;0.2302
erinevalt;0.2291
taustaks;0.2278
40;0.2277
kolm-nelikümmend;0.2277
puhas;0.2277
valima;0.2272
kest;0.2269
vastutus;0.2268
kilumets;0.2264
eestis;0.2254
kommentaari;0.2245
stangos;0.2242
populaarne;0.2236
kurbuse;0.2234
killelist;0.2223
raymarsi;0.222
laseksin;0.2215
vastuvõttu;0.2213
seletada;0.2201
otsustest;0.2188
atraktsioon;0.2186
kritiseeritud;0.2185
analüüsivad;0.2179
sissetulekut;0.2169
väljakutse;0.2137
hilja;0.2133
mäletan;0.2116
kohvi;0.2112
tüdinenud;0.211
sirgeks;0.2063
rõivastega;0.2046
kõhu;0.2027
15;0.2024
turismiatraktsiooniks;0.1984
topeltkiirusega;0.1974
