keyphrase;score
;1.0
filter;0.8735
number;0.8716
point;0.8599
the;0.8583
int;0.8567
tool;0.856
artist;0.8384
of;0.8339
partner;0.8319
check-check-check;0.8301
roll;0.8261
drive;0.8252
sent;0.8237
in;0.8228
post;0.8213
screen;0.8202
printima;0.8184
kodu;0.8167
kell;0.812
A;0.8105
homme;0.8102
lava;0.8098
tore;0.8092
võimalik;0.8089
näiteks;0.8079
asi;0.8073
vajadus;0.807
kindel;0.8066
auto;0.8065
lord;0.8053
check-paar;0.8051
leer;0.805
truck;0.8043
-st;0.8032
teade;0.8032
App;0.8026
depress;0.802
endo;0.8019
koosnema;0.8015
võimalus;0.8012
kombinatsioon;0.8011
dial;0.8004
vanem;0.7998
low-bay;0.7996
eeldus;0.7992
eile;0.799
parem;0.799
kujundus;0.7989
Gravity;0.7988
kindlasti;0.7987
past;0.7986
onu;0.7986
Abel;0.7985
uskuma;0.7985
veerand;0.7985
esema;0.7984
uks;0.7983
esitus;0.7982
publits;0.7976
suhteliselt;0.7973
selge;0.7973
vool;0.7971
uus;0.7966
istuma;0.7966
eeter;0.7966
esimene;0.7963
elu;0.7963
kaks;0.796
toimuma;0.7956
teema;0.7955
hind;0.7952
priilt;0.7952
tooma;0.7951
nimi;0.7945
Filter;0.7944
kuu;0.7943
madame;0.7939
au;0.7938
äpe;0.7936
sou;0.7934
seitse;0.7933
laud;0.7927
etel;0.7926
kaitse;0.7924
mure;0.7921
ütlema;0.7921
relv;0.792
abi;0.7919
kurjam;0.7919
ansambel;0.7918
armastus;0.7916
kolm;0.7913
no;0.7911
tempo;0.791
teletorn;0.791
aeg;0.7909
maks;0.7909
vaja;0.7908
tellitama;0.7908
kaver;0.7906
kentuur;0.7905
kombigre;0.7904
heelium;0.7903
vahetus;0.7902
vahendus;0.7902
ilmuma;0.79
inimmass;0.7896
koer;0.7896
sämpler;0.7896
lennuk;0.7894
sõna;0.7892
ohver;0.7891
kallis;0.7891
äpp;0.7891
vahetama;0.7887
langema;0.7887
biitel;0.7887
tekiteer;0.7887
kaugusel;0.7886
otsima;0.7885
surm;0.7884
eitama;0.7883
kaasa;0.7883
tegelikkus;0.7883
maksma;0.7883
esmaeeter;0.7882
kutsumine;0.7882
mees;0.7881
ameeter;0.7881
hipster;0.788
loom;0.788
näide;0.788
teitama;0.788
panema;0.7879
saatma;0.7878
bument;0.7877
kogustama;0.7877
koht;0.7877
trador;0.7875
otse;0.7874
üpris;0.7874
afi;0.7873
silm;0.7872
kooshomm;0.7872
viis;0.7872
suundama;0.7871
komb;0.7871
magama;0.787
hamm;0.787
kolmekümnes;0.7869
süntesaator;0.7869
küsimus;0.7867
saabuma;0.7867
võitma;0.7867
saksa;0.7865
kerge;0.7865
arutlema;0.7865
neurorock;0.7864
eesti;0.7864
matma;0.7864
ubinakene;0.7863
tegelikult;0.7863
armama;0.7863
ainuke;0.786
kuulutama;0.7859
saade;0.7858
plaat;0.7858
agul;0.7855
sündima;0.7851
kuld;0.7851
tund;0.785
intervjuu;0.785
juhtuma;0.785
homne;0.7848
moodustatud;0.7848
viimane;0.7848
ess;0.7847
eilne;0.7845
pere;0.7844
kaata;0.7842
hetk;0.7842
monotoonsus;0.7842
kiri;0.7841
varnas;0.7838
hoog;0.7838
palk;0.7837
maha;0.7833
repertuaar;0.7832
ametlikult;0.7828
album;0.7827
reke;0.7817
Remodede;0.7814
Remine;0.7811
Nokey;0.7808
Singer;0.7803
John;0.7794
Croft;0.777
American;0.7728
horror;0.7672
