EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Nicki French;küsib õpilaspäevikut;mõtteid ajunurgas;selgelt vaadeldakse;instance libastuks;tänase külaline;piknikul raadio;piknikul raadio;võib-olla lihtsalt
toimub haridusministeeriumi;Ja räägime;Vikerkaar lõpuks;klassis Tabasalu;list valida;algaks piknikul;käima jõuluks;Airi hittlugusid;19 sajandi
geiaktivist lisaeriala;garaažiühistute Seltsingute;Raadio fonoteegis;Estonian Airi;pooldata propageerita;Nimi Urmas;võimalik puhata;Miks abielu;näha näha
kohtuvõimu efektiivsuses;töö Ei;No Urmas;Ta inimene;argument osas;Raadio fonoteegis;tasuta kutset;Teate pronksiöö;paarikümne aasta
välistatud variant;Inglismaa esindaja;keeruline kohvikut;Ja täpselt;point aru;andeks annad;peaministrit tervitad;päevselge Alustame;koha vaata
võib-olla isiklikud;muutu noortele;atmosfääri heterod;Jeesus Maria;noorem Noorem;tahavad puhata;korraldasin pidu;38 erineval;paremana hetkel
väikese ained;tekib laiem;Praktilise mõistusega;kaks meest;Et point;kõlab toredasti;kaks tundi;CV'ga olenemata;primaarne küsimus
idabloki maad;kasvatatud Kuidas;lugema koha;petersell Pärna;loeb artist;käima jõuluks;rongiga pühapäeviti;töötasin politseis;paragrahv 10
kuulu keskerakonda;hetkel võetakse;Nendes pereasjadest;suvest august;vorm vorm;hääli inimlikul;ööklubi pikalt;valitsuse pressikonverents;Seltsingute Seltsingutest
ilmateadet tulbad;Me mängida;niinimetatud kapist;5000 aastat;kodus tabu;võtet Moscan;Kas tahad;metsades Kapa-Kohilas;Ema tore
