EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
beethoven göte;koht muusikahoone;kuulma akustika;dirigeerima jukka-pekka;null esile;kontsert estonia;kontserdihooaeija eesti;klassikaraadio toimetaja;orkester laulja
lätava beethoven;sümfooniaorkester sibelius;hea akustika;ebaloomulik ilmselt;noorem hästi;eesti kontserdipaik;eesti kontserdihooaeija;klassikaraadio peatoimetaja;aastapäev 27
avery fisher;vanemuine kontserdimaja;akustika toetama;ainuüksi muusikaüritus;teostama operaator;helsinki-music avakontsert;eesti kontsert;klassikaraadio kodulehekülg;sellesisuline töö
philip glass;kontserdimaja strandwegen;parem akustika;käima klassikaraadio;null viima;kontsert klassikaraadio;kontsert eesti;käima klassikaraadio;seitsmesajakohaline kontserdisaal
strandwegen kaldapealne;boston sümfooniaorkester;akustika akustika;lähtu saatejuht;black box;eesti kontsert;kontsert estonia;kuulama klassikaraadio;kuulama kontsert
olijo charlioon;ajalugu esimene;rääkima akustika;kontserdipaik tegelema;näiteks summutav;eesti helilooja;kontserdisaal eesti;hea klassikaraadiokuulaja;kontsertmeister ilmselt
finlandia talo;stuudio maja;õnnelik akustika;lõppkontsert mängima;sagedus null;sümfooniaorkester eesti;estonia kontserdisaal;kõnelema klassikaraadio;muusik töötama
beethoven üheksas;vaimustavalt orkester;akustika teema;sümfooniaorkester esitlema;üheksa null;muusik eesti;sümfooniaorkester eesti;baltimaa kontsert;aasta 20
luciano pavarott;rahvusmeeskoor dirigent;akustik kontserdisaal;andma nüüdismuusika;andma tegelikult;eesti kontserdisaal;eesti kontserdisaal;klassikaraadio kuulama;järvi sisemiselt
chitra debüüt;sümfooniaorkester tänglbuut;kontserdisaal akustika;kontsert estonia;saadaval loomulikult;eesti kontserdihooaeija;eesti kontserdipaik;klassikaraadio kolleeg;seminar välismaa
angeles filharmoonik;pälvima kronos;akustika tehniline;ütlema sümfooniaorkester;esitama arvo;muusika eesti;eesti helilooja;soome klassikaraadio;hea kontsert
siimon flööt;mulje suurejooneline;parim akustika;klassikaraadio lähtu;parem spetsialist;kontserdihooaeija eesti;muusik eesti;kõlama klassikaraadio;noorteorkester 28
price muusikakollektiiv;suur tavakuulaja;akustika sügav;käinud klassikaraadio;andma ülevaade;eesti rahvusmeeskoor;baltimaa kontsert;klassikaraadio lähtu;1994 aasta
fisher price;sagedus osa;tähendama akustika;meel rahvusorkester;mängima noorem;helsinki muusik;esinema eesti;klassikaraadiokuulaja nimi;rääkima üldse
vereülekanne lincoln;põhjamaa tuur;akustika orkester;kuus tegelikult;vaatama näiteks;kontsert eesti;dirigeerima eesti;klassikaraadio kiri;lõpp väga-väga
van beethoven;orkester kontsert;akustika eesti;esituskoht noblessner;avama eile;kontserdisaal eesti;muusika eesti;klassikaraadio antud;nii-öelda hämmastavalt
broadway teater;vanemuine kontserdisaal;eesti kontserdihooaeija;katse viiekümnes;staadium objekt;läti helilooja;kuulama klassikaraadio;kontserdihooaeija eesti;kontsert kõlav
suurepäraselt mürafoon;andma kontsert;akustika olulisem;ütlema avamiskontsert;element saal;kontsert üldmulje;hääl estonia;kontsert klassikaraadio;igapäevane praktika
noblessner valukoda;traditsiooniline kontserdipaik;akustika teadus;kontserdimaja ilmselt;subjektiivne tunne;eesti riiklik;kontsert klassikaraadio;käinud klassikaraadio;häda kõrge
black box;kontsert kõlav;akustika ilmselt;laidzigi poeeemmer;suurem vorm;eesti publik;koor eesti;kontsert eesti;akustika ilmselt
charlioon 1918;andma nüüdismuusika;tunduma akustika;uudis muusikauudis;music ideoloog;soome klassikaraadio;akustika eesti;avakontsert klassikaraadio;30 kaheliikmeline
lincoln keskus;kaasaegne muusikagrupp;hästi kuulma;seitsmeteistaastane tütarlaps;faktuur selge;dirigeerima eesti;kõlama eesti;baltimaa kuulma;estonia kontserdisaal
sümfooniaorkester nädal;nüüdismuusika meistriklass;tuntud akustik;nurk klassikaraadio;seisma inimene;käinud klassikaraadio;klassikaraadio kuulama;õppima klassikaraadio;orkester väga-väga
tõepoolest estonia;võimalus töö;kontserdimaja akustiline;suurepäraselt viiulipoog;etendus broadway;kõlama eesti;sümfooniaorkester pianishima;kuulama kontsert;helsingi hoone
kaspars budning;suur kontsertsaal;eesti kontserdipaik;nägema maailmaorkester;funktsioon omavastutus;avakontsert klassikaraadio;klassikaline muusikasaal;eesti kontsert;14 seitsmeteistaastane
talo õhkkond;tutvustav galakontsert;laialt akustika;kontserdihooaeija avakontsert;suhteliselt uus;saatejuht muusikateadlane;helsinki-music avakontsert;klassikaraadio eeter;tegelikult kõrge
näiteks estonia;külaline tallinn;loomulikult akustika;ooperimaja lühike;prints preemia;tunduma eesti;sümfooniaorkester helsingi;soome raadio;jälgima soome
saito kind;wraithe company;akustika teadma;nüüdismuusika meistriklass;15 null;sõitnud eesti;sümfooniaorkester ooper;läänemeretemaatika kontserdiüllatus;suur kontsert
scala metropolitan;ühesugune heli;hea klassikaraadiokuulaja;saun tegelikult;aeg norm;eesti rahvuslane;kontserdimaja rootsi;käima kuulama;huvitav kuulma
süsteem organism;päev võimalus;akustika stiil;kuus veebikammer;saito kind;esinema eesti;hooaeg eesti;kontserdipaik rääkima;võrdlus erd
teos mõte;eesti ajalugu;eesti helilooja;mänedžer tegelikult;null 500;soome kontsert;etalon eesti;kontsert ütlema;eesti läti
wraithe company;kontsertmeister plaksutama;akustika näiteks;null muusikauudis;probleem madal;klassikaraadio peatoimetaja;eesti publik;loomulikult kuulma;inimene parem
york metropolitan;eeldama akustika;kontsert kuulama;pikem teemakäsitlus;näiteks esimene;kontserdimaja rootsi;tunduma eesti;kontsert uus;orkester petruska
koor sibelius;soovitav heli;akustika halb;küllaldaselt peegeldav;kujunema asi;klassikuplaat dirigeerima;ütlema sümfooniaorkester;läti raadio;eesti kontserdisaal
õnnetus üliraske;estonia kontserdisaal;mõjutama akustika;price muusikakollektiiv;inimene istuma;eesti parim;aasta eesti;kuulaja jõudma;30 aasta
muusika jõud;filharmoonia orkester;akustika üldiselt;rahvalaul illustreerima;andma eesti;linnaorkester soome;sümfooniaorkester marju;kontsert estonia;hooajaplaan nii-öelda
muusikasündmus läbiviimine;muusika džässbänd;akustika ruum;suurepäraselt mürafoon;heli element;soome muusika;helsinki muusik;klassikaraadio akustika;balti riik
debüüt ooperilava;sümfooniaorkester nädal;saaremaa ooperifestival;mainekas muusikapreemia;kodusaal uus;baltimaa kontsert;sümfooniaorkester tänglbuut;kuulma suurepäraselt;20 aasta
boriss resniz;sõna vajadus;suvine muusikasündmus;esinemine peadirigent;inimene parem;teder helsinki-music;boston sümfooniaorkester;kuulma tekst;ajalugu esimene
filharmoonik põhjamaa;eesti helilooja;kontekst akustika;väljajoonistuma sektsioon;resonantne summutama;ülevaade eesti;jourdioonine sümfooniline;soome kontsert;2003 aasta
domus saal;kvartett mainekas;huvitav kuulma;klassikaraadio antud;kodu kaks;akustika eesti;kontsert orkester;võtma kuulaja;üldse pariis
täielik pühendumus;hingemuusika oravižhanka;materjal akustiline;oluliselt parem;tegevus viimane;estonia kontserdisaal;ülevaade eesti;koor eesti;kaks eesti
talo hoone;kuulma akustika;akustika kunst;flööt soleerima;jääma new;hääl estonia;aeg eesti;hea saatejuht;angeles kontserdisaal
igor stravinski;sümfoonia festival;klassikaraadio akustika;võrdlema ebaaus;manuaal instrument;esitama finlandia;sümfooniaorkester esitlema;kuulma täpselt;aasta 2002
stravinski pariis;kontserdihooaeija avakontsert;teema kuulama;kontsertturnee auhind;kodu kollektiiv;koor eesti;sümfooniaorkester tõnu;kontsert jälle;kontserdisaal eesti
üheksas sümfoonia;baltimaa kontsert;akustiline omadus;kontserdisaal üldse;objekt finantseerimine;eesti ajalugu;stockholm kontserdimaja;lähtu saatejuht;hoone tutvuma
ecm plaat;hallan kontserdimaja;hea orkester;täpsemalt siistubi;eelnenud aju;soome muusikaelu;sümfooniaorkester sibelius;kuulaja esimene;võib-olla leidma
