EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Cap tolmune põrand;Jevgeni Sissovi romaan;Jevgeni Sissovi romaan;tänapäeva Punase raamatu;reaalsusest aru ongi;kõnetas lugejaid romaan;raamat ootas õiget;Sissovi romaan tõlge;lugeda chissovi romaanid
Pedžiigin sisekosmoses Romaanis;Need Kesk-Aasia riiki;konteksti loeme raamatuid;Eks teisigi otsivad;ongi hea kodus;raamatut lugedes selge;Nüüd raamatut lugedes;Jevgeni Sissovi romaan;tegelikkus võib-olla petlikult
väljapääsmatus olukorras See;tõrbestani aastat pitsiigen;ootame lugeja mõistab;müüakse ajalehekioskites Eks;ausad parem raamatu;romaan tõlge reaalsusest;reaalsusest Nüüd raamatut;romaanid tõlge reaalsusest;nii-öelda keskpäraste autorite
Pedžiigin Moskvas tundmatu;Pedžiiginud tõlgidki tõlkimine;õiget aega konteksti;Nüüd raamatut lugedes;tekitab endaski veidi;konteksti loeme raamatuid;konteksti loeme raamatuid;Vikerraadio lugemissoovitus jupp;tõrvastan postsovetlik riik
chissovi romaanid tõlge;kolleeg Pedžiigin Moskvas;raamat ilmunud tänapäeva;antud hiiglaslikust iraažis;viibime Ja ausad;loeme raamatuid inimesed;romaan tõlge reaalsusest;chissovi romaanid tõlge;luulekogu Moskvas eriti
võib-olla uhke õilis;Kohalik Moskva kirjandusringkond;lugejaid romaan koma;Ühelt peategelane reisib;räägime väiksuse kompleksist;Nüüd raamatut lugedes;selge raamat ootas;lugeda chissovi romaanid;konteksti Nii paljud
tõrbestani aastat pitsiigen;Pedžiigin Moskvas tundmatu;raamat ootas õiget;raamatu tegelased halvemas;selge raamat ootas;lugedes selge raamat;kõnetas lugejaid romaan;Pedžiigin sisekosmoses Romaanis;haavatav tegelikkus võib-olla
paljud asjad jaburad;tõlkinud Ülar Lauk;romaan tõlge reaalsusest;intensiivsusega reisib Pedžiigin;tõlge reaalsusest aru;romaanid tõlge reaalsusest;romaanid tõlge reaalsusest;seisnud Jevgeni Sissovi;piinadest nii-öelda keskpäraste
haavatav tegelikkus võib-olla;Pedžiigin sisekosmoses Romaanis;Nüüd raamatut lugedes;toretsevasse riiki suurema;hetkel reisida iso;reaalsusest Nüüd raamatut;raamatut lugedes selge;Punase raamatu sarjas;võib-olla petlikult näiline
Jah arusaamatu jabur;luulekogu läbilugemist Jagabetsiigin;loeme raamatuid inimesed;küsida pruudilt arvas;haavatav tegelikkus võib-olla;raamat ootas õiget;raamatuid inimesed seisus;peategelane Pedžiiginud tõlgidki;huvitavat elus muutub
paljud loevad hetkel;romaan tõlge reaalsusest;vene autor raamat;lõpuks küsinudki Kohalik;tunne haavatav tegelikkus;pidet konteksti loeme;lugedes selge raamat;reaalsusest Nüüd raamatut;tõrbestani aastat pitsiigen
poeeti mõistnud jõudes;Ülar Lauk Ilmselt;otsib lugejaid tõlkijaid;jumaldab luuletusi peategelane;seisus viibime Ja;Sissovi romaan tõlge;ootame lugeja mõistab;Moskvas eriti lugenud;puutumatult seisnud Jevgeni
näed huvitavat elus;avaldanud luulekogu Moskvas;raamatu sarjas aastad;tahaks trükitud hiigeltiraažis;ootama nimelt reisile;lugejaid romaan koma;sisekosmoses Romaanis mõnuga;luulekogu läbilugemist Jagabetsiigin;Moskvas eriti lugenud
hiigeltiraažis kohaks tõrbestan;müüakse ajalehekioskites Eks;reisile raamatu peategelane;loevad hetkel dekamerooni;hea kodus reisida;Samas muutuse romaan;lugejaid romaan koma;tõlge reaalsusest Nüüd;keskpärane võib-olla uhke
peategelane Pedžiiginud tõlgidki;diktaatorliku valitseja poeet;Ilmselt kõnetas lugejaid;Ilmselt kõnetas lugejaid;ilmumise ajal sobib;näiline Lugemist soovitas;raamat ilmunud tänapäeva;tõlkinud Ülar Lauk;Lugemist soovitas Urmas
