keyphrase;score
ütleme Freslingu MBA;0.8665
sümbioos lihtsalt raha;0.8387
press ling Ameerika;0.835
gladiaatorite tähendus hetkel;0.8246
vähem 15 20;0.8116
sarnast Ameerika pesapallis;0.8023
kabet mängima ajaviide;0.7951
profiliigade dopingutähendused ütleme;0.7942
rooma ajastul analoog;0.7941
areenid tõenäoliselt loogiline;0.7936
selged väed võtad;0.7933
kuskile Ja küsimus;0.7932
lööb ühiskond samamoodi;0.7909
võib-olla poolelunaine mees;0.7909
nii-öelda valmis show'd;0.7901
mõttes parem toredam;0.788
tegelikult jõuda tea;0.7879
teistmoodi loomulik võib-olla;0.7865
ajastul keeruline öelda;0.7855
põhjuseks maailmasõda nimelt;0.7852
suurt tähendust play-off'is;0.7851
näiteks kired ehtsad;0.7851
võitluse viiskuse sport;0.7841
omaduste tegelikult olulised;0.7837
loomulikult sport muudab;0.7836
öelda veendunud kasespordiajastu;0.7833
viiskuse sport eesmärgid;0.7819
gladiaatori rollis muistsetel;0.781
tähenduses täpselt samamoodi;0.7806
ütleme maskuliinsus femiinse;0.7801
terve Modell ilusatest;0.78
mängutaktika sisuliselt sõjaväljale;0.7758
sport pistmist Siia;0.775
äripalju madalam võitluse;0.7741
emotsioonid räägin Euroopa;0.7736
riigi selged väed;0.7732
vaimne füüsiline arust;0.7731
tegelikult jalgpallis haiget;0.7725
natuke utreeritult jalgpall;0.7721
ütleme samamoodi areenid;0.7719
meestel võimalik konkureerida;0.7713
tajuks paremini iludusvõistlus;0.7713
moel äri edu;0.7691
play-off'is pannakse pannakse;0.7686
tervet elu kõikuma;0.7685
loogiline järgneb ajastu;0.7684
räägin Euroopa jalgpallist;0.7679
tillist tõmmatakse Siia;0.7677
vabatahtlikult tahab nii-öelda;0.7657
Kui algselt sport;0.7649
Ja küsimus kaua;0.7635
mainet šõutasand puhas;0.7632
ajastu vaimseid instinkte;0.7627
põhjendus tegeleda ;0.7618
korvpalli määral tegelikult;0.7579
tegelikult pikal hooajal;0.7578
kaotad suurt tähendust;0.7573
kauem vanas Roomasse;0.7566
sport oluline pall;0.7562
kaasasündinud treeni ilusamaks;0.7558
näiliselt hirmus hullusti;0.7554
populaarsust tunnen paremini;0.7551
tahavad tüdrukud tahavad;0.7538
sporditähendust oluliselt kauem;0.7536
jalgpalli populaarsust tunnen;0.7525
võimalikult raha viidud;0.7523
kõnnakuid kõnelemisharjumusi loomulikult;0.752
sportlane müüb riigile;0.7517
viidud täna raha;0.7499
algse sõna tähendusega;0.7494
selgitada parem osavam;0.7489
lahterdada spordi äriks;0.7488
tüdrukud tahavad modellideks;0.7483
ühiskonna olemust inimene;0.7482
inimesed näitasid näpuga;0.7479
hoida Minu arvates;0.7465
meedia pustunud uuesti;0.7457
muudab teistmoodi loomulik;0.7453
tahetakse võrrelda oluline;0.7453
tänapäeval rääkimata rääkimata;0.7416
Me täpselt olukorras;0.7414
analoogne naiste vajalik;0.7384
hooajal praktiliselt tähendust;0.7382
modellideks terve Modell;0.738
loomulik omadus Füüsilisi;0.7375
rivistumine sõjaväli asub;0.737
nimelt sporti imiteerib;0.737
hukkamine Kinglikus tähenduses;0.7366
ajal ütleme samamoodi;0.7366
valdavalt paarkümmend aastat;0.7361
hirmus hullusti imiteerib;0.7353
realiseerida Kuigi rõhutan;0.7348
Sellest sarnases tähenduses;0.7346
elukutse maal elukutse;0.7337
lõpuks sisuliselt algusest;0.7337
ütleme pingete maandamise;0.7336
imiteerib sõda jalgpalli;0.7335
pall mängu kujundina;0.7335
teenida võimalikult raha;0.7321
äriks elukutse maal;0.732
sõjaväli asub inimeste;0.7319
pistmist Siia käia;0.7315
Et kahtlemata meedia;0.7298
viljelevad Euroopasse populaarne;0.7296
aastat selgelt rahamaailmaga;0.7296
piltlikult öeldes muudab;0.7286
sponsoritele reklaami huvides;0.7283
võitlusi Roomas kohas;0.728
muistsetel aegadel inimesed;0.7279
veendunud kasespordiajastu pikalt;0.7273
treenima ütleme lapsed;0.7261
tegelikult kunagine gladiaatorite;0.7239
pannakse pannakse lõpuks;0.7233
ilu Nii meestel;0.7227
missivõistlustel osaleb piltlikult;0.7224
vaimseid instinkte vaja;0.7224
raha tasandil lõpuks;0.7222
edu müüakse sportlane;0.7215
tähenduses sajandit maailmasõda;0.7213
ütleme inimesele antud;0.7213
arust loomulik omadus;0.72
toimib äriseal tegelikult;0.7183
tähendus hetkel lööb;0.7181
rõhutan kord tea;0.7179
jalgpallis sarnast Ameerika;0.7177
edukas edukas meelelahutusmaailmas;0.7175
puhas meelelahutustasand algse;0.7171
naastu Priske elustiilid;0.7162
tea arvan ajastut;0.7158
jalgpallist arvates spordi;0.7152
Tegelikult kestnud sajandi;0.7151
kaua meedia suudab;0.7131
hoiab sport tähendust;0.7125
poolelunaine mees oskaks;0.7106
antud antud vaimne;0.7103
vaadata määral näiteks;0.7093
ühiskond samamoodi tabasin;0.7076
pingete maandamise viise;0.7075
Tegelikult kulminatsioonis kindlasti;0.7075
tahtnud kukkuda meedia;0.7071
jalgpall edukas hoidnud;0.7066
sporditähendust vaadata ajalukku;0.706
võitlust stimuleeritakse Mis;0.7048
keelust tasandil Et;0.7046
vaja realiseerida Kuigi;0.7041
20 aastat selgelt;0.7033
kohas spiraali keelust;0.7032
teada vaadata täpselt;0.7026
lõpuks jõuab ajastul;0.7022
vaadata ajalukku Me;0.7014
Sellepärast kaasasündinud treeni;0.6997
osalistel vaadata määral;0.6995
müüakse sportlane müüb;0.6995
edukuse põhjuseks maailmasõda;0.698
suudab kulminatsiooni hoida;0.6978
näitasid näpuga tollal;0.6949
pustunud uuesti nii-öelda;0.6945
aastat natuke vähem;0.6932
elukutse moel äri;0.6929
paremini korda tahtnud;0.6898
maailmasõda nimelt sporti;0.6863
uuesti nii-öelda maailma;0.6845
hoidnud tegelikult sõdasid;0.6843
labasem panema inimesi;0.6837
