EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
queen of the;perfect world raadio;lood tegelikult eestikeelsed;mart ülejäänud kambale;of the world;muusika inimesi täitsa;lugusid raadios mängitud;perfect world raadio;lihtsalt kusagilt lõuna-eestist
keeles perfect world;naitishi evenessonsiteks merily;inglisekeelne lugu kuuldes;mees produtsent selja;veele agent emmy;peaasi laulus kohad;kolleegide muusika inimesi;pealkirja šokolaad inglise;võib-olla homme ütlete
world natukene raiumat;ajame jagasime tegelikult;inglise keeles perfect;10-st eesti bändist;inglise keeles perfect;marten ansambli kaks;world raadio kahe;lugu šokolaad inglisekeelsed;muutub natukene nii-öelda
lugu queen of;jagada nii-öelda front;tegelikult peaasi laulus;tegelikult album tore;emmar veele agent;ansamblis jõudnud tänaseks;muusika inimesi täitsa;eestikeelne versioon albumile;nii-öelda nägin tegelikult
viimane lugu queen;pani väikse niukse;kuulab eestikeelseid lugusid;eurovisioonile proovida haledalt;soundi ansambli agent;kaasa laulda lahe;marten ansambli kaks;inglise keeles perfect;kusagilt lõuna-eestist näiteks
perfect world raadio;abieluettepanekut noor fänn;albumile inglisekeelsed lood;loomingu autor raskekahurvägi;keeles perfect world;ansambel agente raadio;raadio kahe kuulajaid;keeles perfect world;planeeritud võtame 10
protsenti twitavasselfasi põhimõttel;sisaldab kitarri uus;vanu lugusid raadios;tegelikult sten vaata;agent loomingus annab;albumile inglisekeelsed lood;näed loodan ansambli;agent emmile tagasisidet;karmima kõlalist võib-olla
inglise keeles perfect;nii-öelda toob medalit;ansambli kaks liiget;lugeda tegelikult katsetus;agent emmy loominguga;laulus kohad mustamäelaulus;vanu lugusid raadios;lemmiklugu vägev intervjuud;tihe töö käib
100 protsenti twitavasselfasi;nii-öelda nägin tegelikult;tegelikult ongi stuudios;katsetus eurovisioonile proovida;agent loodan kiire;tegelikult peaasi laulus;tegelikult peaasi laulus;versioon albumile inglisekeelsed;tea inimesed suhteliselt
mahtunud nafta world;of the world;kuus laulu tracki;proovinud klassikalist laule;line'i mehed naised;ansambli kaks liiget;raadios mängitud pange;ansambel agente raadio;eriti kolmapäeval käisime
mustamäel eksib mõtle;kuule kirjutas lauldes;laule ooperimetoodika võib-olla;50 protsenti asjalikumaid;nii-öelda front line'i;raadio kahe kuulajaid;ansamblis jõudnud tänaseks;world raadio kahe;natukene nii-öelda algupärandit
front line'i mehed;homme ütlete leebemalt;joogajutt lihtsalt huvitavaks;näed mees produtsent;perfect world raadio;laule ooperimetoodika võib-olla;perfect world raadio;keeles šokolaad näide;karmimat võib-olla homme
