EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
hääl Andres Kasekamp;Sibyysii Kanada Rahvusringhääling;Kanadas õnneks kommet;kärpis vanast mängufilmist;kommet head uut;Kanada Uue aasta;uut aastat öelda;suurim uudis Kanada;president Donald Trump
New Yorgi kinnisvaraarendajad;Enne trump presidendiks;Ameerika kodanike turvalisus;Trump liitis ilmselt;astub Donald Trump;uudis Kanada Uue;Head uut aastat;uudis Kanada Uue;Lähis-Idas süvendanud vastus
kuulsad New Yorgi;Yorgi kinnisvaraarendajad Uudisele;Kanada Uue aasta;jätta tugeva liidri;usutav vähesed arvavad;uut aastat öelda;Kuna uue aasta;Kanada Uue aasta;vähendada USAsse Lähis-Idas
Cabello Kuuba päritolule;Senjoriita kanadapärane muusikapala;Andres Kasekamp Torontos;suurimatest hittidest üldse;kodus kaks näidatakse;uut aastat Õppisin;Kanada Uue aasta;nimelt Sibyysii Kanada;aastane laulja kasvas
anti poliitiline värving;oodatakse Iraani vastulööke;aastal head Austraalias;filmid kärbiti ebaolulised;uut soovida andma;Kanada Kanada Siin;tohi head uut;soomlased maailmameistriteks Kanada;USA-le NATO uue
Sibyysii Kanada Rahvusringhääling;sobilik mängida aasta;Kanada Jõulude ajal;Järgmise nädalani Raadio;president Donald Trump;Kanadas õnneks kommet;kommet head uut;maailmameistriteks Kanada Jõulude;USA president Donald
kindralid tekitab tõsise;senjoriita Loo autor;Kanada Kanada Siin;Pikraing viimase nelja;tohi head uut;Arvates kummaliselt Kanada;uut aastat Õppisin;uudiseks Kanadaga seotud;elu Trump liitis
värving Kuigi šiibisi;Kanada Rahvusringhääling kärpis;Kanadale maksma USA-le;üldse senjoriita Loo;uudis elama elu;head uut aastat;uue aasta esimene;kanada häält Andres;Iraani vastulööke Nende
vastulööke Nende ärate;New Yorgi kinnisvaraarendajad;uudiseks Kanadaga seotud;pronksi Kahjuks hõimurahvas;autor šamaan hetkel;viinapudeli Kanadas õnneks;head uut soovida;Sibyysii Kanada Rahvusringhääling;Donald Trump andis
lauljatar Camilla Cabello;Kanada Jõulude ajal;suurim uudis Kanada;oodatakse Iraani vastulööke;head uut soovida;pahane sundis Kanadale;ärate uudiste Õnneks;kanada hääl Andres;Kuigi šiibisi kinnitas
sport pakub natuke;Kanada Uue aasta;vähesed arvavad ameeriklastel;30 aastat Eestisse;mulje Ent paistab;head uut soovida;presidendiks Sellegipoolest uudis;Kanadas õnneks kommet;Õppisin 30 aastat
suurimatest hittidest üldse;Pael Senjoriita kanadapärane;andma viinapudeli Kanadas;Venemaa lõpuni põnev;mõelnud President lubas;Kanada Jõulude ajal;alanud aastal head;pahane sundis Kanadale;elama elu Trump
eeslinnas nimega Pikraing;jätta tugeva liidri;turvalisem oodatakse Iraani;popiidol 21 aastane;uut aastat öelda;aastaga hiilgava tähelennu;elu Trump liitis;Kanadaga seotud lugu;suuremaks USA president
Rootsi vaheline rivaliteet;anti poliitiline värving;kanada häält Andres;päritolule Kuulasite kanada;niigi pingelises piirkonnas;kommet head uut;suurimaks uudiseks Kanadaga;Arvates kummaliselt Kanada;30 aastat Eestisse
põhjenduseks toodud Ameerika;kärbiti ebaolulised osad;USA president Donald;televisioonis Kaadrid astub;USA president Donald;Kanadaga seotud lugu;Kanada Jõulude ajal;Kuulasite kanada häält;aastat Õppisin 30
