EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;õigus;jooksuma;kuus-seitse;;dopamiin;dopamiin;võtma;esimene
paracelsus;sõber;jooksma;nooruslikum;;väsima;vastupidavam;elukomme;püüdma
dopamiin;suurus;raamat;ameeriklane;seem;ärkvel;infarkt;vastupidavam;inimene
võistlus;mäng;kirjutama;võrdlemisi;noorem;võimalikult;igapäevane;võitma;võitnud
spordikogemus;proov;doktor;spordikogemus;send;tervis;kaua;kirjutama;aeg
võimuskulptuur;kell;arstiteadus;anekdoot;meeter;terve;koormus;treenima;huvitav
poolumik;keha;tennisesõber;tugevdama;king;haigus;ahenemine;lõpp;millegipärast
arstiteadus;treen;lugema;seitsmeteistaastane;tohter;kaua;elu;elu;üldiselt
füüsiline;kool;sportlane;löödiaga;andma;inimkeha;raske;suurem;seitsmeteistaastane
meedia;aasta;energia;meesseenior;seep;igapäevane;ülblane;millegipärast;kell
tartu;koht;käima;tennisesõber;tell;laisalt;harjutatud;tugevam;kaua
kunstpäev;meedia;vastupidavam;mõtlema;kodu;läksima;energia;inimene;võitlema
eluraskus;poiss;arst;tänapäev;ring;kõvasti;ärkvel;jooksma;õige
tennisereket;tervis;aastaselt;igapäevane;tookordne;edasi-tagasi;aastaselt;töötama;mees
võib-olla;mängija;töötama;pealelõunane;kell;raskesti;haigus;mõtlema;seminud
jooksuma;mõjuma;tennisemäng;asendamatu;pension;elukomme;spordikogemus;mängima;elu
kreet;toiduaine;noorem;harjutatud;unustama;treenima;pääsema;nool;send
nooruslikum;spets;jooma;ümberringi;evama;korraga;aegne;hiljuti;energia
õhtusöök;kevad;teadus;mängima;asi;kell;arstiteadus;võitlema;õline
rekett;koormus;mängima;raskesti;part;sportlane;kõvasti;läksima;mängima
kõrvuti;lõpp;sööma;hiljuti;nurk;asjatama;terve;kõiksugu;lõuna
võtamine;tennisesõber;mängija;lühike;inimene;käima;millegipärast;hiljem;kahekordne
ümberringi;grupp;tugevam;kristesse;treener;raske;lihtsalt;terve;kõvasti
nägema;hea;tennisereket;kahtulik;skeem;tänini;füüsiline;täis;kaheksa
ülemus;;inimene;eluraskus;energia;käik;püüdma;jooksuma;kaks
paber;külg;elama;pääsema;neeva;keha;rasvane;võimalikult;valmis
diajahu;skeem;väsima;ülblane;vanem;kestma;natuke;ütlema;niuge
energia;energia;matemaatik;jalgpallilööv;parem;hiljuti;raskesti;ükskord;maja
lõuna;võimuskulptuur;liikuma;laisk;seisma;tund;vahetpidamata;natuke;nõu
mure;laur;elu;kummine;nimetama;vaja;aastane;edasi-tagasi;valmistama
kõiksugu;;seadus;kahekordne;võimalikult;lihtsalt;väsima;jooma;kool
võimalikult;sisend;aasta;kõrge;vool;spordikogemus;elukomme;haigus;vaja
loodusjõud;sportlane;aivar;nägema;treen;hiljem;nooruslikum;kummikommikink;mõtlema
ükskord;sõrm;mees;põrgumäng;elu;pikutama;keha;kõvasti;tõusev
löödiaga;töö;lasketurniir;jooksma;esimene;pääsema;võtma;seitsmeteistaastane;ükskord
tervis;andma;teadma;üliõpilane;sisend;aastane;natukene;spordikogemus;koht
tennisesõber;töötama;maailmameister;laisalt;toiduaine;ülehile;korraga;meesseenior;mõjuma
kõrge;huvitav;treener;korfeeee;kaks;kummine;läksima;dopamiin;50
igapäevane;toit;lööma;ülehile;võitlema;aegne;mõtlema;lihtsalt;aastaselt
vool;paber;tennis;töötama;noor;rõõmsalt;mure;mängija;leidma
teadus;asi;elukomme;kirjutama;geim;arstiteadus;põrgumäng;tugevdama;neljas
päev;tronima;vana;kaaslane;vastama;tingimata;tugevam;koormus;märg
millegipärast;tartu;suurus;võrkuma;liikuma;lahke;kirjutama;ootama;100
mõjuma;arst;tekkima;värske;koormus;piim;tingimata;eluraskus;tennis
võitlema;ülemus;vanem;võrgujuur;üldiselt;külg;sportlane;tugev;tahes
voodi;55;ajama;päev;anekdoot;ükskord;piim;esimees;tarske
pealelõunane;kord;jõud;neljas;arenenud;asi;võimalikult;ahenemine;väike
madu;aastaselt;tenniseväljak;väljak;seitse;lugema;niipea;suur;käik
tänapäev;jooma;suurem;elukomme;proov;mõtlema;tõusev;kuskilt;terve
üldiselt;hommik;aastane;süli;asendamatu;valmis;liikumata;liikuma;kord
