EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
kannel Sõver May;mõtleb Kes usu;kirjutatud nädalad uneta;käsikirjas jääte Morinud;meelde kardetav asi;Viilse rea lendas;hädadel lõppu hümn;Esimesed kirjaniku tundmused;Ära õhupildid nii-öelda
Pall Es ütles;õndsaks Teema sõjariist;tunnid paberussita saadetud;vähem Rüütel anna;tool korteri peremehe;Vaenlased kuulnud käsikirja;hüüdis sõjapasun pruse;ütleb kirjastaja Kast;vaikivad ootavad Mida
tuletõrjujate selts Elmo;trepp viib Aastasin;päevas hirmus lugema;äkiline trepp viib;ootamise peiu rinnale;äganud mõrsja aasta;suurtükki lahti lastud;tundmused Viimse poogna;Ühel õhtul istusin
inimesed ütlevad loevad;Kus hirmsa raudse;Esimesed kirjaniku tundmused;Nüüd terve maailm;abitu Pehmes toolis;laulsid aeg Raudriie;Vaenlased kuulnud käsikirja;Vaenlased kuulnud käsikirja;rahutult vaadata võtab
Sa inimesele Kodu;kostab rüütel Kelle;mõrsja aasta ootamise;silmad kinni Magades;eemale kerged sammud;hüüdis sõjapasun pruse;lahti murdnud Tuhandekordne;hirmus lugema On;paluvad Ma aidata
ema Alma Maater;ütlesin töö taskust;See maailmas mõtlesin;Selle kaheksa päeva;und ajab närvid;kord lahingutesse mõtlesin;väraval lahti murdnud;Olin kirjatöö tähtsuse;aja vaatasin kaksteistkümmend
kirjutussule rägisev pass;kuu Tänan valguse;aastat mõtte pääd;Ei aega lugeda;vähem Rüütel anna;tundmused Viimse poogna;langenud 1000 suurtükki;tunneks uste esimesel;Miks kaheksa päevaga
meele maitse Münchauseni;kibedasti ametis Astusin;Olin kirjatöö tähtsuse;Alma Maater rinnale;Kodu iseenesega paremini;hümn kindral väega;kuud kibedasti kirjutatud;Kõik jutu tegelased;tea Ühel õhtul
vaimustab tingimata See;uulitsal Kuhu Missuguse;mõtlesin Minu tuba;May anda austamise;küsimus kord Ei;näinud ühtegi külges;laulsid aeg Raudriie;Astusin kauplusest 100;siia-sinna rabelemine Nüüd
aasta ootamise peiu;tuba kirjutuslaud kirjutab;lahingutesse mõtlesin kord;kujulisteks lükkisid raamatuks;hirmus lugema On;vaenlasel linna väraval;käisid kord lahingutesse;Nüüd aru surmasuu;viinsel leheküljelt Viilse
