EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Eero Sepling;Siis jäänud;kuuldemängust Buratino;Igal raadiokuulajad;number sisened;kuulasid Buratino;kuuldemängust Buratino;võib-olla tea
tossafiaal Moabi;ütleb Ferdinand;kuulasid Buratino;meeldis Kanud;majja number;kuuldemängust Buratino;Buratino hääle;väga-väga rahul
Sepling Eero;Ma kuuldemängujuht;laulusõnad Buratino;Seplingi autor;andsime massid;laulusõnad Buratino;raadiole Buratino;mõistus paremini
Ferdinand do;nõme hüppetorn;korda Buratino;Keilas seitse;update lainega;Buratino laulu;Buratino häälega;emad-isad õpetasid
ütle Ferdinand;Ja võib-olla;raadiole Buratino;mees juubelikingiks;See tore;Buratino häält;kuulasid Buratino;kuulajaid võib-olla
näitleja Ferdinand;Ja Buratino;raadio Buratino;Miks raskeks;massiite andsime;Buratino hääle;Buratino rääkis;võib-olla kuulnud
tea Ferdinand;Sepling Eero;Buratino esimene;Ma kuuldemängujuht;uus missioon;Buratino rääkis;raadio Buratino;laulusõnad Buratino
laulusõnad Buratino;nukuteatrimaja Ütle;Buratino laulu;Nukuteater mängib;toime proovida;Buratino häälega;laulusõnad Buratino;täiskasvanuid lõbustanud
ütleb Ferdinand;häält Sepling;nähe Buratino;kuidagimoodi puupoisi;vaja asutada;Aga Buratino;Buratino esimene;kuuldemängust Buratino
sõnakas ütles;See saali;teagi Buratino;kultuuriministrile Vot;Ei uus;Tolstoi kuuldemängu;Tolstoi kuuldemängu;ütleme ütleb
vähem 2000;jälle Siis;do Buratino;raadio kuuldemängude;etendus See;näed Buratino;Buratino häält;Ja võib-olla
Ferdinand lõike;kuuldemängujuht Et;kuivust Buratino;kuratiinule väitel;nukuteater unustanud;nähe Buratino;Buratino laulu;mõtlesin Ma
humalal tossafiaal;do Buratino;Buratino hääle;raadiost Keilas;seitse last;Buratino esimene;Buratino vaata;2000 Jaapanis
kuuldemängust Buratino;Buratino proov;Buratino rääkis;pildi selgeks;puupeade tool;Ja Buratino;näed Buratino;Buratino esimene
ütleb mõistus;Siis inglise;Buratino aastakümneid;tähelepanelikult kuulas;lati parem;Nii Buratino;Buratino aastakümneid;tekitamine suur
helirežissöör Eero;Aga Buratino;näitleja Ferdinand;räägime Sündis;ütleme ütleb;Buratino aastakümneid;kuuldemängu puunupuratiinust;Aleksei Tolstoi
päev auväärne;Sepling Jaan;näed Buratino;homme Nukuteater;kontserdid update;palun Buratino;aeglased Buratino;korda abi
Ferdinand elu;Eero Sepling;Ja Buratino;kuuldemängust Buratino;alma nurga;raadiole Buratino;näitleja Ferdinand;Siis räägime
Disney filmijooniste;puupoisi hääleke;aeglased Buratino;jälle raadiomajja;tekitada pida;Ferdinand Veikese;Buratino korda;ütles hästi
kunstniku Disney;tõsta häält;Nii Buratino;raamatu lehekülgedelt;aeg 100;Jalgu Buratino;Eesti Raadio;Nii Buratino
nädalat Saksamaal;Ja katse;Aga Buratino;tänase nukuteatriga;õnneks arv;korda Buratino;korda Buratino;raadio Buratino
Ferdinand õige;Pinocchio arvestada;Sündis 1954;Eestisse nukuteatri;tool õppetool;heliloojale Jalgu;Ferdinand Veikese;Buratino aastakümneid
Sepling avastus;Oled inimene;Buratino Ei;terveks Proovime;valgus Aga;do Buratino;Buratino korraga;aeglased Buratino
tänava nukuteatrimaja;Nii Buratino;Buratino häälega;pisikene tegelase;mõistus paremini;teagi Buratino;Ma kuuldemängujuht;Ma soovin
