EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
täitma;aasta;ajaleht;laudsepatöötuba;;vangla;paber;võtma;esimene
võtma;vangla;raamat;vahialune;andma;vahialune;kirjutama;kirjutama;aeg
käima;vesi;testikiri;noorsooühing;lava;arreteerima;vangla;rääkima;kaks
võitlus;liige;trükitäht;trükitäht;asi;pidamine;lendleht;noorkommunist;viis
nädal;linnakomitee;paber;seltsimees;nurk;võtma;raamat;laudsepatöötuba;mees
Lasnamäe;side;kirjutama;allkiri;teade;ajaleht;kinni;liige;ehitama
arreteerima;andma;panema;välk-kiirelt;side;välk-kiirelt;ajaleht;uuesti;Eestimaa
siduma;;võtma;lagi;ämber;raamat;lõikama;kommunistlik;Tallinn
paber;paber;arreteerima;arreteerima;esimene;raske;salaja;lõikama;
rääkima;allkiri;õpilane;tõestuskool;elu;kestma;arreteerima;võitlus;paber
surema;Eestimaa;hoidma;täitma;kaks;laskma;tühjendama;Lasnamäe;Martin
panema;asi;vesi;pidamine;toimuma;kirjutama;kustutama;ajaleht;suur
sunnitöö;võtma;toimuma;testikiri;noor;edasitoimetamine;täitma;täitma;katma
kavalus;sidepidamine;;kirjutama;surema;tarvitama;kestma;natuke;õpilane
kirjutama;lagi;tühjendama;tühjendama;auk;siiner;natuke;käima;Lasnamäe
ehitama;põrand;naine;noorkommunist;lendleht;kustutama;vahialune;sunnitöö;täitma
ämber;vahialune;nädal;rääkima;aeg;pööning;sidepidamine;välk-kiirelt;elu
ummitama;natuke;vangla;südamehaigus;sige;hoidma;pööning;sidepidamine;kasutama
vangla;käima;kinni;vesi;mees;teke;pulber;trükitäht;liige
vahialune;raamat;teade;kinni;panema;täitma;võtma;allkiri;natuke
pööning;pidamine;siduma;katma;vangla;võitlus;sige;kinni;hammas
side;raskus;mees;lõikama;arreteerima;trükitäht;põrand;raamat;talundus
lõikama;päikene;allkiri;laskma;noorsooühing;raskus;käima;ehitama;linnakomitee
natuke;kinni;lendleht;sidepidamine;viis;põrand;pidamine;Eestimaa;salaja
morginson;teade;kustutama;põrand;vesi;käima;kavalus;viis;käima
värv;kommunistlik;võitlus;vangla;suur;paber;allkiri;esimene;pisike
Eestimaa;testikiri;tarvitama;pisike;teke;sidepidamine;siiner;mees;noorkommunist
juur;katma;sidepidamine;Lasnamäe;kiri;teade;raskus;hammas;põrand
;uuesti;pidamine;teade;raskus;kinni;raske;edasitoimetamine;side
kitt;Tallinn;liige;uuesti;juur;sige;tarvitama;elu;noor
salaja;Martin;saun;kavalus;sidepidamine;levitamine;trükitäht;linnakomitee;surema
elu;täitma;salaja;kiri;ummitama;ümar;nöör;lendleht;võitlus
naine;ümar;käima;käima;liige;testikiri;aasta;kaks;asi
talundus;toimuma;aeg;talundus;uuesti;katma;võitlus;testikiri;siiner
lagi;hoidma;ummitama;teke;katma;kasutama;kasutama;pidamine;uuesti
aeg;viis;kavalus;auk;kitt;kavalus;asi;seltsimees;pööning
aasta;teke;katma;tarvitama;mõistma;nöör;nurk;tõestuskool;aasta
mees;kasutama;kestma;raske;levitamine;tühjendama;testikiri;suur;sidepidamine
pulber;trükitäht;täitma;toimuma;allkiri;panema;sunnitöö;noorsooühing;Nurk
tühjendama;laudsepatöötuba;aasta;sunnitöö;nöör;seltsimees;rääkima;kasutama;edasitoimetamine
mõistma;südamehaigus;pööning;naine;siiner;päikene;välk-kiirelt;tihti;rääkima
noorsooühing;Enn;seltsimees;värv;hammas;allkiri;tõestuskool;mõistma;korrus
Nurk;hammas;1924;elu;hoidma;salaja;õpilane;aasta;sige
nurk;välk-kiirelt;esimene;tihti;raamat;sunnitöö;tihti;põrand;Tauli
Tauli;ämber;edasitoimetamine;õpilane;kinni;korrus;pisike;Tallinn;Martel
ümar;arreteerima;ehitama;salaja;testikiri;uuesti;nädal;nädal;nurk
Tallinn;kirjutama;sunnitöö;lendleht;ehitama;lagi;edasitoimetamine;hoidma;kavalus
linnakomitee;tiha;kasutama;ämber;lagi;rääkima;;tühjendama;kitt
sige;sige;päikene;sige;võitlus;tõestuskool;lagi;nöör;lagi
hammas;rääkima;suur;kustutama;noorkommunist;pisike;teke;õpilane;laudsepatöötuba
