EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;nimelise;stereofooniline;tähendab;;tähtpäeva;nädalalõpusaade;riik
asetäitja;konföderatsiooni;Nädalalõpukultuurikroonikat;ülikooli;number;stereofooniline;Ultralühilainel;näitusekülastajaile
Lõunasadama;Oli;tervitustelegrammi;teatab;;nädalalõpusaade;Hiina;eesti
nii-öelda;laboratooriumi;signaali;Õhutemperatuur;vast;raadiokuulajatega;jaanuari;alguseks
arengumaad;Sverdlovski;C-klassipaarid;aastast;head;kontserdisaalides;Iisraeli;tutvuda
infarkt;Seltsimees;Keskkomitee;juhatajalt;andmed;Tallinnas;Seismaks;sõnum
arupidamiste;Leningradist;klassika;plakat;astumist;räägitakse;kaheksakümnendat;hommikused
Prantsusmaaga;üliõpilasfoorumist;;Mäletan;partner;ootame;välispoliitiline;probleemi
kinoronge;raadiokuulajatega;kommentaator;võeti;res;ajakirjanikud;demonstreerivad;tähistas
pleenum;sünniaastapäeva;neljapäeval;suusatama;stress;lühiintervjuus;vanglakaristust;möödunud
tragöödia;Maanortettali;Foorum;Telefonid;portree;tihedad;Prantsusmaaga;presidendi
sõprusleping;Nostonoogoviga;Tallinnas;19-st;valve;Kesk-Idas;Telefonid;Helsingis
Nädalast;toimub;Perekonnaõhtu;algab;tohter;populariseerida;kongressi;neljandat-viiendat
hetkeseis;südame-veresoonkonnahaigete;delegatsiooni;parlamendivalimised;andmeil;180;Kohati;võib-olla
taidlustegevusele;riskifaktoreid;õppeveerand;desarmeerimise;funces;Nädalalõpukultuurikroonikat;USA-poolne;allasutuste
käekäigust;peanäitejuhi;seljataha;parimad;rasked;informatsiooniallikate;Maailm;USA-poolne
suhted;Alt;südame-veresoonkonnahaigete;eile;problemaatiline;tantsupaar;Programmis;jooksis
lõppemas;treenerilt;neutraliteedist;meeste;kell;büroo;telekaamerate;Roggenbaum
sündmusi;arstide;lastekoor;Kõik;reporter;Marika;režissööri;lahendatud
pühendanud;Septšenkos;Rinlasi;sajandi;risk;plaanikomitee;Esiliiga;mais
maaomavalitsusorganite;jaanuarikuu;Vladivostokis;Järgmisteks;Need;filmitoodanguga;tutvusringkonnas;koostööle
dušid;täna;rusikapoliitikaga;Partners;variant;lahti;Helsingi;Iraani-Iraagi
sünniaastapäeva;aastaks;lastevanematega;haruldane;istun;kevadeni;kuldmedaliväärilised;tühja
presiidium;Lähis-ning;LINK;öelda;taas;Teherani;Hollandi;oblasti
võetud;lastekoor;arenguperspektiive;sageli;hele;kiirusega;Iraan;leida
süüdistamine;kokkulepet;Tänasega;Mahhatshkalasse;Seal;tippkohtumist;võrkpallimeeskonnad;kommunistliku
vanemarsti;etapp;ekraanile;võistlusteks;autasu;protsessi;Tammsaare;Iisraeli
ühiskondliku;estraadietendust;intervjuudega;Poolas;de;Tuul;Tõenäoliselt;Peterson
omistati;külades;Andrejev;kohti;Programmis;ekraanile;ajakirja;suitsetaja
Edasi;Jutuajamisel;provokatsioon;Kogukond;eile;Georgia;Draamateatris;seitsmeteistkümnenda
tubakatoodete;võiduga;20-ni;Vladimir;mehed;mängud;Töökollektiivides;Nostonoogoviga
tähtsam;standusas;parkimisplatsid;vast;mitest;Hollandi;Aftynintsi;paraku
